,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,46,53.109 Gbps,53.109 Gbps,3.334152e+11,0,2.046696e-12,0.0,  ,0.0,,0.0,
1,2,58,53.109 Gbps,53.109 Gbps,1.014434e+12,0,8.542783e-13,0.0,BER (2.05e-12 / nan) rng=[2.0e-12 - 2.0e-12])  ,0.0,,0.0,
2,3,70,53.121 Gbps,53.109 Gbps,1.707297e+12,0,5.327635e-13,0.0,BER (1.45e-12 / 8.4e-13) rng=[8.5e-13 - 2.0e-12])  ,0.0,,0.0,
3,4,82,53.109 Gbps,53.109 Gbps,2.334921e+12,0,3.995424e-13,0.0,BER (1.14e-12 / 8.0e-13) rng=[5.3e-13 - 2.0e-12])  ,0.0,,0.0,
4,5,94,53.109 Gbps,53.121 Gbps,2.966458e+12,0,3.190821e-13,0.0,BER (9.58e-13 / 7.5e-13) rng=[4.0e-13 - 2.0e-12])  ,0.0,,0.0,
5,6,106,53.109 Gbps,53.121 Gbps,3.615824e+12,0,2.650639e-13,0.0,BER (8.30e-13 / 7.1e-13) rng=[3.2e-13 - 2.0e-12])  ,0.0,,0.0,
6,7,119,53.109 Gbps,53.109 Gbps,4.252019e+12,0,2.266479e-13,24.80916580106593,BER (7.36e-13 / 6.8e-13) rng=[2.7e-13 - 2.0e-12])  SNR (23.8 /  0.8),0.0,,0.0,
7,8,131,53.109 Gbps,53.109 Gbps,4.934226e+12,0,1.966263e-13,24.80916580106593,BER (6.63e-13 / 6.5e-13) rng=[2.3e-13 - 2.0e-12])  SNR (23.8 /  0.8),15.666666666666666,PEAK (26=960 / 41=1016 / 58=952 / 73=1016)  VALEY (30=0 / 45=0 / 61=0),2.6880890987516663e-16,PER: (P1:(27.2 / 0.9 rng=[0.0 - 0.0]) P2:(42.1 / 0.9 rng=[0.0 - 0.0]) P3:(57.9 / 0.9 rng=[0.0 - 0.0]) P4:(72.9 / 0.9 rng=[0.0 - 0.0]) ERR:E12=1.1e-16 E21=2.2e-17 E23=0.0e+00 E32=6.0e-19 E34=0.0e+00 E43=1.3e-16)
8,9,142,53.121 Gbps,53.109 Gbps,5.464392e+12,0,1.786853e-13,24.80916580106593,BER (6.05e-13 / 6.2e-13) rng=[2.0e-13 - 2.0e-12])  SNR (23.8 /  0.8),15.666666666666666,PEAK (26=960 / 41=1016 / 58=952 / 73=1016)  VALEY (30=0 / 45=0 / 61=0),2.6880890987516663e-16,PER: (P1:(27.2 / 0.9 rng=[0.0 - 0.0]) P2:(42.1 / 0.9 rng=[0.0 - 0.0]) P3:(57.9 / 0.9 rng=[0.0 - 0.0]) P4:(72.9 / 0.9 rng=[0.0 - 0.0]) ERR:E12=1.1e-16 E21=2.2e-17 E23=0.0e+00 E32=6.0e-19 E34=0.0e+00 E43=1.3e-16)
9,10,152,53.121 Gbps,53.109 Gbps,5.964067e+12,0,1.640132e-13,24.80916580106593,BER (5.58e-13 / 6.0e-13) rng=[1.8e-13 - 2.0e-12])  SNR (23.8 /  0.8),15.666666666666666,PEAK (26=960 / 41=1016 / 58=952 / 73=1016)  VALEY (30=0 / 45=0 / 61=0),2.6880890987516663e-16,PER: (P1:(27.2 / 0.9 rng=[0.0 - 0.0]) P2:(42.1 / 0.9 rng=[0.0 - 0.0]) P3:(57.9 / 0.9 rng=[0.0 - 0.0]) P4:(72.9 / 0.9 rng=[0.0 - 0.0]) ERR:E12=1.1e-16 E21=2.2e-17 E23=0.0e+00 E32=6.0e-19 E34=0.0e+00 E43=1.3e-16)
10,11,161,53.109 Gbps,53.121 Gbps,6.458951e+12,0,1.515065e-13,24.80916580106593,BER (5.18e-13 / 5.8e-13) rng=[1.6e-13 - 2.0e-12])  SNR (23.8 /  0.8),15.666666666666666,PEAK (26=960 / 41=1016 / 58=952 / 73=1016)  VALEY (30=0 / 45=0 / 61=0),2.6880890987516663e-16,PER: (P1:(27.2 / 0.9 rng=[0.0 - 0.0]) P2:(42.1 / 0.9 rng=[0.0 - 0.0]) P3:(57.9 / 0.9 rng=[0.0 - 0.0]) P4:(72.9 / 0.9 rng=[0.0 - 0.0]) ERR:E12=1.1e-16 E21=2.2e-17 E23=0.0e+00 E32=6.0e-19 E34=0.0e+00 E43=1.3e-16)
11,12,171,53.109 Gbps,53.109 Gbps,6.963924e+12,0,1.409138e-13,24.80916580106593,BER (4.85e-13 / 5.6e-13) rng=[1.5e-13 - 2.0e-12])  SNR (23.8 /  0.8),15.666666666666666,PEAK (26=960 / 41=1016 / 58=952 / 73=1016)  VALEY (30=0 / 45=0 / 61=0),2.6880890987516663e-16,PER: (P1:(27.2 / 0.9 rng=[0.0 - 0.0]) P2:(42.1 / 0.9 rng=[0.0 - 0.0]) P3:(57.9 / 0.9 rng=[0.0 - 0.0]) P4:(72.9 / 0.9 rng=[0.0 - 0.0]) ERR:E12=1.1e-16 E21=2.2e-17 E23=0.0e+00 E32=6.0e-19 E34=0.0e+00 E43=1.3e-16)
12,13,180,53.121 Gbps,53.121 Gbps,7.450780e+12,0,1.318143e-13,24.80916580106593,BER (4.56e-13 / 5.4e-13) rng=[1.4e-13 - 2.0e-12])  SNR (23.8 /  0.8),15.666666666666666,PEAK (26=960 / 41=1016 / 58=952 / 73=1016)  VALEY (30=0 / 45=0 / 61=0),2.6880890987516663e-16,PER: (P1:(27.2 / 0.9 rng=[0.0 - 0.0]) P2:(42.1 / 0.9 rng=[0.0 - 0.0]) P3:(57.9 / 0.9 rng=[0.0 - 0.0]) P4:(72.9 / 0.9 rng=[0.0 - 0.0]) ERR:E12=1.1e-16 E21=2.2e-17 E23=0.0e+00 E32=6.0e-19 E34=0.0e+00 E43=1.3e-16)
