,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,30,No link,113.391 Gbps,5.521658e+11,0,1.0,0.0,LINK ('No link' R=113.414 Gbps LS='Not locked' EC='0x0' CC='0x1_10EE_2B65'),0.0,,0,
1,2,37,No link,113.391 Gbps,1.296049e+12,0,1.0,0.0,LINK ('No link' R=113.391 Gbps LS='Not locked' EC='0x0' CC='0x2_2858_74D8'),1.0,PEAK (48=1351 / 49=1351 / 50=1351 / 51=1351)  VALEY (48=639 / 49=1351 / 50=1360),0,
2,3,44,No link,113.391 Gbps,2.096887e+12,0,1.0,0.0,LINK ('No link' R=113.391 Gbps LS='Not locked' EC='0x0' CC='0x3_4C0A_5391'),1.0,PEAK (48=1351 / 49=1351 / 50=1351 / 51=1351)  VALEY (48=639 / 49=1351 / 50=1360),0,
3,4,51,No link,113.391 Gbps,2.925844e+12,0,1.0,0.0,LINK ('No link' R=113.391 Gbps LS='Not locked' EC='0x0' CC='0x4_92BF_07F9'),1.0,PEAK (48=1351 / 49=1351 / 50=1351 / 51=1351)  VALEY (48=639 / 49=1351 / 50=1360),0,
4,5,59,No link,113.391 Gbps,3.750172e+12,0,1.0,0.0,LINK ('No link' R=113.391 Gbps LS='Not locked' EC='0x0' CC='0x5_A9C9_9FF2'),1.0,PEAK (48=1351 / 49=1351 / 50=1351 / 51=1351)  VALEY (48=639 / 49=1351 / 50=1360),0,
5,6,65,No link,113.391 Gbps,4.442778e+12,0,1.0,0.0,LINK ('No link' R=113.391 Gbps LS='Not locked' EC='0x0' CC='0x6_AA4C_7FAE'),1.0,PEAK (48=1351 / 49=1351 / 50=1351 / 51=1351)  VALEY (48=639 / 49=1351 / 50=1360),0,
6,7,71,No link,113.414 Gbps,5.169866e+12,0,1.0,0.0,LINK ('No link' R=113.414 Gbps LS='Not locked' EC='0x0' CC='0x7_BA35_325C'),1.0,PEAK (48=1351 / 49=1351 / 50=1351 / 51=1351)  VALEY (48=639 / 49=1351 / 50=1360),0,
7,8,77,No link,113.391 Gbps,5.869969e+12,0,1.0,0.0,LINK ('No link' R=113.391 Gbps LS='Not locked' EC='0x0' CC='0x8_BF43_7349'),1.0,PEAK (48=1351 / 49=1351 / 50=1351 / 51=1351)  VALEY (48=639 / 49=1351 / 50=1360),0,
8,9,84,No link,113.391 Gbps,6.554770e+12,0,1.0,0.0,LINK ('No link' R=113.391 Gbps LS='Not locked' EC='0x0' CC='0x9_BD5E_3FB4'),1.0,PEAK (48=1351 / 49=1351 / 50=1351 / 51=1351)  VALEY (48=639 / 49=1351 / 50=1360),0,
9,10,90,No link,113.391 Gbps,7.249765e+12,0,1.0,0.0,LINK ('No link' R=113.391 Gbps LS='Not locked' EC='0x0' CC='0xA_C1D4_1D86'),1.0,PEAK (48=1351 / 49=1351 / 50=1351 / 51=1351)  VALEY (48=639 / 49=1351 / 50=1360),0,
