,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,45,28.207 Gbps,28.207 Gbps,2.452039e+11,0,2.969011e-12,0.0,  ,0.0,,0,
1,2,56,28.207 Gbps,28.201 Gbps,6.120451e+11,0,1.458021e-12,0.0,BER (2.97e-12 / nan) rng=[3.0e-12 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
2,3,68,28.201 Gbps,28.201 Gbps,9.786915e+11,0,9.502582e-13,0.0,BER (2.21e-12 / 1.1e-12) rng=[1.5e-12 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
3,4,80,28.201 Gbps,28.201 Gbps,1.356783e+12,0,6.91164e-13,0.0,BER (1.79e-12 / 1.1e-12) rng=[9.5e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
4,5,94,28.207 Gbps,28.201 Gbps,1.749184e+12,0,5.450653e-13,0.0,BER (1.52e-12 / 1.0e-12) rng=[6.9e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
5,6,108,28.201 Gbps,28.207 Gbps,2.101111e+12,0,4.578056e-13,0.0,BER (1.32e-12 / 9.8e-13) rng=[5.5e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
6,7,121,28.207 Gbps,28.207 Gbps,2.462292e+12,0,3.936299e-13,0.0,BER (1.18e-12 / 9.5e-13) rng=[4.6e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
7,8,133,28.207 Gbps,28.201 Gbps,2.824161e+12,0,3.457683e-13,0.0,BER (1.07e-12 / 9.1e-13) rng=[3.9e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
8,9,144,28.201 Gbps,28.207 Gbps,3.084620e+12,0,3.169454e-13,0.0,BER (9.76e-13 / 8.8e-13) rng=[3.5e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
9,10,154,28.201 Gbps,28.201 Gbps,3.351758e+12,0,2.922377e-13,0.0,BER (9.03e-13 / 8.6e-13) rng=[3.2e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
10,11,163,28.207 Gbps,28.207 Gbps,3.614777e+12,0,2.713385e-13,0.0,BER (8.42e-13 / 8.3e-13) rng=[2.9e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
11,12,172,28.207 Gbps,28.201 Gbps,3.866782e+12,0,2.536875e-13,0.0,BER (7.90e-13 / 8.1e-13) rng=[2.7e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
12,13,182,28.207 Gbps,28.201 Gbps,4.140952e+12,0,2.374449e-13,0.0,BER (7.45e-13 / 7.8e-13) rng=[2.5e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
13,14,191,28.201 Gbps,28.201 Gbps,4.412363e+12,0,2.230813e-13,0.0,BER (7.06e-13 / 7.6e-13) rng=[2.4e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
14,15,201,28.201 Gbps,28.207 Gbps,4.666539e+12,0,2.111262e-13,0.0,BER (6.72e-13 / 7.4e-13) rng=[2.2e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
15,16,210,28.201 Gbps,28.201 Gbps,4.933566e+12,0,1.998374e-13,0.0,BER (6.41e-13 / 7.3e-13) rng=[2.1e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
16,17,219,28.201 Gbps,28.207 Gbps,5.195943e+12,0,1.898939e-13,0.0,BER (6.14e-13 / 7.1e-13) rng=[2.0e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
17,18,229,28.201 Gbps,28.207 Gbps,5.463644e+12,0,1.806961e-13,0.0,BER (5.89e-13 / 7.0e-13) rng=[1.9e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
18,19,238,28.201 Gbps,28.207 Gbps,5.725572e+12,0,1.724452e-13,0.0,BER (5.66e-13 / 6.8e-13) rng=[1.8e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
19,20,247,28.207 Gbps,28.207 Gbps,5.993375e+12,0,1.649893e-13,0.0,BER (5.45e-13 / 6.7e-13) rng=[1.7e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
20,21,257,28.201 Gbps,28.201 Gbps,6.256097e+12,0,1.581681e-13,0.0,BER (5.26e-13 / 6.6e-13) rng=[1.6e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
21,22,266,28.201 Gbps,28.207 Gbps,6.517631e+12,0,1.518289e-13,0.0,BER (5.09e-13 / 6.5e-13) rng=[1.6e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
22,23,275,28.207 Gbps,28.201 Gbps,6.793774e+12,0,1.457365e-13,0.0,BER (4.92e-13 / 6.3e-13) rng=[1.5e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
23,24,285,28.201 Gbps,28.201 Gbps,7.056164e+12,0,1.403094e-13,0.0,BER (4.77e-13 / 6.2e-13) rng=[1.5e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
24,25,294,28.207 Gbps,28.201 Gbps,7.324869e+12,0,1.352616e-13,0.0,BER (4.63e-13 / 6.1e-13) rng=[1.4e-13 - 3.0e-12])  ,63.0,PEAK (18=776 / 81=727)  VALEY (27),0,
