,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,46,53.109 Gbps,53.109 Gbps,3.430581e+11,0,2.006494e-12,0.0,  ,0.0,,0.0,
1,2,58,53.109 Gbps,53.109 Gbps,1.020248e+12,0,8.52863e-13,0.0,BER (2.01e-12 / nan) rng=[2.0e-12 - 2.0e-12])  ,0.0,,0.0,
2,3,70,53.109 Gbps,53.109 Gbps,1.712715e+12,0,5.33556e-13,0.0,BER (1.43e-12 / 8.2e-13) rng=[8.5e-13 - 2.0e-12])  ,0.0,,0.0,
3,4,82,53.109 Gbps,53.109 Gbps,2.337212e+12,0,3.993359e-13,0.0,BER (1.13e-12 / 7.7e-13) rng=[5.3e-13 - 2.0e-12])  ,0.0,,0.0,
4,5,94,53.121 Gbps,53.121 Gbps,2.976185e+12,0,3.180947e-13,0.0,BER (9.48e-13 / 7.3e-13) rng=[4.0e-13 - 2.0e-12])  ,0.0,,0.0,
5,6,106,53.121 Gbps,53.109 Gbps,3.625407e+12,0,2.644755e-13,0.0,BER (8.22e-13 / 6.9e-13) rng=[3.2e-13 - 2.0e-12])  ,0.0,,0.0,
6,7,118,53.109 Gbps,53.121 Gbps,4.257144e+12,0,2.265594e-13,23.901619559841546,BER (7.29e-13 / 6.6e-13) rng=[2.6e-13 - 2.0e-12])  SNR (23.8 /  0.1),0.0,,0.0,
7,8,131,53.121 Gbps,53.109 Gbps,4.925087e+12,0,1.964679e-13,23.901619559841546,BER (6.57e-13 / 6.3e-13) rng=[2.3e-13 - 2.0e-12])  SNR (23.8 /  0.1),14.666666666666666,PEAK (27=527 / 42=524 / 57=527 / 71=469)  VALEY (31=0 / 46=0 / 61=0),1.567783330783283e-14,PER: (P1:(28.0 / 0.8 rng=[0.0 - 0.0]) P2:(42.3 / 0.9 rng=[0.0 - 0.0]) P3:(57.7 / 0.9 rng=[0.0 - 0.0]) P4:(72.1 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=7.2e-16 E23=0.0e+00 E32=2.6e-18 E34=5.6e-16 E43=1.4e-14)
8,9,142,53.109 Gbps,53.109 Gbps,5.470401e+12,0,1.785139e-13,23.901619559841546,BER (6.00e-13 / 6.1e-13) rng=[2.0e-13 - 2.0e-12])  SNR (23.8 /  0.1),14.666666666666666,PEAK (27=527 / 42=524 / 57=527 / 71=469)  VALEY (31=0 / 46=0 / 61=0),1.567783330783283e-14,PER: (P1:(28.0 / 0.8 rng=[0.0 - 0.0]) P2:(42.3 / 0.9 rng=[0.0 - 0.0]) P3:(57.7 / 0.9 rng=[0.0 - 0.0]) P4:(72.1 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=7.2e-16 E23=0.0e+00 E32=2.6e-18 E34=5.6e-16 E43=1.4e-14)
9,10,151,53.109 Gbps,53.109 Gbps,5.965321e+12,0,1.639675e-13,23.901619559841546,BER (5.53e-13 / 5.9e-13) rng=[1.8e-13 - 2.0e-12])  SNR (23.8 /  0.1),14.666666666666666,PEAK (27=527 / 42=524 / 57=527 / 71=469)  VALEY (31=0 / 46=0 / 61=0),1.567783330783283e-14,PER: (P1:(28.0 / 0.8 rng=[0.0 - 0.0]) P2:(42.3 / 0.9 rng=[0.0 - 0.0]) P3:(57.7 / 0.9 rng=[0.0 - 0.0]) P4:(72.1 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=7.2e-16 E23=0.0e+00 E32=2.6e-18 E34=5.6e-16 E43=1.4e-14)
10,11,161,53.121 Gbps,53.109 Gbps,6.460719e+12,0,1.514554e-13,23.901619559841546,BER (5.14e-13 / 5.7e-13) rng=[1.6e-13 - 2.0e-12])  SNR (23.8 /  0.1),14.666666666666666,PEAK (27=527 / 42=524 / 57=527 / 71=469)  VALEY (31=0 / 46=0 / 61=0),1.567783330783283e-14,PER: (P1:(28.0 / 0.8 rng=[0.0 - 0.0]) P2:(42.3 / 0.9 rng=[0.0 - 0.0]) P3:(57.7 / 0.9 rng=[0.0 - 0.0]) P4:(72.1 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=7.2e-16 E23=0.0e+00 E32=2.6e-18 E34=5.6e-16 E43=1.4e-14)
11,12,170,53.121 Gbps,53.109 Gbps,6.965808e+12,0,1.408736e-13,23.901619559841546,BER (4.81e-13 / 5.5e-13) rng=[1.5e-13 - 2.0e-12])  SNR (23.8 /  0.1),14.666666666666666,PEAK (27=527 / 42=524 / 57=527 / 71=469)  VALEY (31=0 / 46=0 / 61=0),1.567783330783283e-14,PER: (P1:(28.0 / 0.8 rng=[0.0 - 0.0]) P2:(42.3 / 0.9 rng=[0.0 - 0.0]) P3:(57.7 / 0.9 rng=[0.0 - 0.0]) P4:(72.1 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=7.2e-16 E23=0.0e+00 E32=2.6e-18 E34=5.6e-16 E43=1.4e-14)
