,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,42,53.121 Gbps,53.109 Gbps,4.712474e+11,0,1.581591e-12,0.0,  ,0.0,,0.0,
1,2,54,53.109 Gbps,53.121 Gbps,1.141180e+12,0,7.763248e-13,0.0,BER (1.58e-12 / nan) rng=[1.6e-12 - 1.6e-12])  ,0.0,,0.0,
2,3,66,53.109 Gbps,53.109 Gbps,1.818421e+12,0,5.081536e-13,23.534573772304405,BER (1.18e-12 / 5.7e-13) rng=[7.8e-13 - 1.6e-12])  SNR (24.0 /  0.4),0.0,,0.0,
3,4,79,53.109 Gbps,53.109 Gbps,2.485800e+12,0,3.785017e-13,23.534573772304405,BER (9.55e-13 / 5.6e-13) rng=[5.1e-13 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
4,5,91,53.109 Gbps,53.109 Gbps,3.146033e+12,0,3.01286e-13,23.534573772304405,BER (8.11e-13 / 5.4e-13) rng=[3.8e-13 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
5,6,104,53.109 Gbps,53.109 Gbps,3.808334e+12,0,2.510426e-13,23.534573772304405,BER (7.09e-13 / 5.2e-13) rng=[3.0e-13 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
6,7,117,53.109 Gbps,53.121 Gbps,4.475905e+12,0,2.163831e-13,23.534573772304405,BER (6.33e-13 / 5.0e-13) rng=[2.5e-13 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
7,8,129,53.109 Gbps,53.109 Gbps,5.142529e+12,0,1.896136e-13,23.534573772304405,BER (5.73e-13 / 4.8e-13) rng=[2.2e-13 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
8,9,140,53.109 Gbps,53.109 Gbps,5.633001e+12,0,1.734402e-13,23.534573772304405,BER (5.25e-13 / 4.7e-13) rng=[1.9e-13 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
9,10,149,53.109 Gbps,53.109 Gbps,6.113287e+12,0,1.601435e-13,23.534573772304405,BER (4.86e-13 / 4.5e-13) rng=[1.7e-13 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
10,11,158,53.109 Gbps,53.121 Gbps,6.621010e+12,0,1.4808e-13,23.534573772304405,BER (4.54e-13 / 4.4e-13) rng=[1.6e-13 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
11,12,167,53.109 Gbps,53.109 Gbps,7.116867e+12,0,1.379598e-13,23.534573772304405,BER (4.26e-13 / 4.3e-13) rng=[1.5e-13 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
12,13,177,53.109 Gbps,53.109 Gbps,7.614919e+12,0,1.290851e-13,23.534573772304405,BER (4.02e-13 / 4.2e-13) rng=[1.4e-13 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
13,14,186,53.109 Gbps,53.109 Gbps,8.111318e+12,0,1.21322e-13,23.534573772304405,BER (3.81e-13 / 4.1e-13) rng=[1.3e-13 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
14,15,195,53.109 Gbps,53.109 Gbps,8.613263e+12,0,1.143407e-13,23.534573772304405,BER (3.62e-13 / 4.0e-13) rng=[1.2e-13 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
15,16,205,53.109 Gbps,53.109 Gbps,9.114153e+12,0,1.081494e-13,23.534573772304405,BER (3.46e-13 / 3.9e-13) rng=[1.1e-13 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
16,17,214,53.121 Gbps,53.121 Gbps,9.613982e+12,0,1.025998e-13,23.534573772304405,BER (3.31e-13 / 3.8e-13) rng=[1.1e-13 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
17,18,224,53.109 Gbps,53.109 Gbps,1.010945e+13,0,9.759072e-14,23.534573772304405,BER (3.18e-13 / 3.7e-13) rng=[1.0e-13 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
18,19,233,53.109 Gbps,53.109 Gbps,1.060428e+13,0,9.313666e-14,23.534573772304405,BER (3.05e-13 / 3.6e-13) rng=[9.8e-14 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
19,20,242,53.109 Gbps,53.121 Gbps,1.110939e+13,0,8.894554e-14,23.534573772304405,BER (2.94e-13 / 3.6e-13) rng=[9.3e-14 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
20,21,252,53.109 Gbps,53.109 Gbps,1.160632e+13,0,8.518821e-14,23.534573772304405,BER (2.84e-13 / 3.5e-13) rng=[8.9e-14 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
21,22,261,53.121 Gbps,53.121 Gbps,1.210019e+13,0,8.173415e-14,23.534573772304405,BER (2.74e-13 / 3.4e-13) rng=[8.5e-14 - 1.6e-12])  SNR (24.0 /  0.4),16.333333333333332,PEAK (25=1148 / 40=1022 / 59=962 / 74=1148)  VALEY (29=0 / 45=0 / 63=0),1.7184794736496893e-17,PER: (P1:(25.2 / 0.9 rng=[0.0 - 0.0]) P2:(41.2 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.8 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=6.5e-18 E23=0.0e+00 E32=5.8e-21 E34=0.0e+00 E43=1.1e-17)
