,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,45,28.201 Gbps,28.201 Gbps,1.973336e+11,0,3.649993e-12,0.0,  ,0.0,,0,
1,2,57,28.201 Gbps,28.207 Gbps,5.617306e+11,0,1.544347e-12,0.0,BER (3.65e-12 / nan) rng=[3.6e-12 - 3.6e-12])  ,0.0,,0,
2,3,70,28.207 Gbps,28.207 Gbps,9.270902e+11,0,9.763396e-13,0.0,BER (2.60e-12 / 1.5e-12) rng=[1.5e-12 - 3.6e-12])  ,0.0,,0,
3,4,83,28.207 Gbps,28.207 Gbps,1.302458e+12,0,7.135444e-13,0.0,BER (2.06e-12 / 1.4e-12) rng=[9.8e-13 - 3.6e-12])  ,0.0,,0,
4,5,98,28.201 Gbps,28.201 Gbps,1.710281e+12,0,5.606161e-13,0.0,BER (1.72e-12 / 1.3e-12) rng=[7.1e-13 - 3.6e-12])  ,0.0,,0,
5,6,111,28.207 Gbps,28.207 Gbps,2.062366e+12,0,4.674147e-13,0.0,BER (1.49e-12 / 1.3e-12) rng=[5.6e-13 - 3.6e-12])  ,0.0,,0,
6,7,123,28.207 Gbps,28.207 Gbps,2.416243e+12,0,3.992471e-13,0.0,BER (1.32e-12 / 1.2e-12) rng=[4.7e-13 - 3.6e-12])  ,0.0,,0,
7,8,136,28.207 Gbps,28.207 Gbps,2.772141e+12,0,3.517975e-13,0.0,BER (1.19e-12 / 1.2e-12) rng=[4.0e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
8,9,146,28.207 Gbps,28.207 Gbps,3.037684e+12,0,3.217768e-13,0.0,BER (1.08e-12 / 1.1e-12) rng=[3.5e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
9,10,156,28.207 Gbps,28.207 Gbps,3.313067e+12,0,2.953454e-13,0.0,BER (9.98e-13 / 1.1e-12) rng=[3.2e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
10,11,165,28.201 Gbps,28.201 Gbps,3.576309e+12,0,2.742284e-13,0.0,BER (9.28e-13 / 1.0e-12) rng=[3.0e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
11,12,175,28.201 Gbps,28.201 Gbps,3.837217e+12,0,2.557787e-13,0.0,BER (8.69e-13 / 1.0e-12) rng=[2.7e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
12,13,184,28.207 Gbps,28.201 Gbps,4.104540e+12,0,2.394033e-13,0.0,BER (8.18e-13 / 9.7e-13) rng=[2.6e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
13,14,194,28.207 Gbps,28.207 Gbps,4.375914e+12,0,2.249052e-13,0.0,BER (7.73e-13 / 9.4e-13) rng=[2.4e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
14,15,203,28.207 Gbps,28.207 Gbps,4.638520e+12,0,2.122229e-13,0.0,BER (7.34e-13 / 9.2e-13) rng=[2.2e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
15,16,213,28.207 Gbps,28.201 Gbps,4.908343e+12,0,2.008426e-13,0.0,BER (6.99e-13 / 8.9e-13) rng=[2.1e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
16,17,222,28.207 Gbps,28.207 Gbps,5.168248e+12,0,1.907236e-13,0.0,BER (6.68e-13 / 8.7e-13) rng=[2.0e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
17,18,231,28.207 Gbps,28.201 Gbps,5.436468e+12,0,1.81555e-13,0.0,BER (6.40e-13 / 8.5e-13) rng=[1.9e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
18,19,241,28.207 Gbps,28.207 Gbps,5.701051e+12,0,1.731342e-13,0.0,BER (6.14e-13 / 8.3e-13) rng=[1.8e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
19,20,250,28.201 Gbps,28.201 Gbps,5.969739e+12,0,1.655571e-13,0.0,BER (5.91e-13 / 8.2e-13) rng=[1.7e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
20,21,260,28.207 Gbps,28.207 Gbps,6.229027e+12,0,1.586947e-13,0.0,BER (5.70e-13 / 8.0e-13) rng=[1.7e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
21,22,269,28.207 Gbps,28.201 Gbps,6.499412e+12,0,1.521098e-13,0.0,BER (5.50e-13 / 7.8e-13) rng=[1.6e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
22,23,279,28.201 Gbps,28.207 Gbps,6.776754e+12,0,1.459952e-13,0.0,BER (5.32e-13 / 7.7e-13) rng=[1.5e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
23,24,288,28.201 Gbps,28.207 Gbps,7.046346e+12,0,1.404856e-13,0.0,BER (5.15e-13 / 7.6e-13) rng=[1.5e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
24,25,298,28.207 Gbps,28.201 Gbps,7.317012e+12,0,1.353604e-13,0.0,BER (5.00e-13 / 7.4e-13) rng=[1.4e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
25,26,307,28.201 Gbps,28.207 Gbps,7.571750e+12,0,1.308471e-13,0.0,BER (4.85e-13 / 7.3e-13) rng=[1.4e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
26,27,316,28.207 Gbps,28.201 Gbps,7.831445e+12,0,1.26212e-13,0.0,BER (4.72e-13 / 7.2e-13) rng=[1.3e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
27,28,328,28.207 Gbps,28.201 Gbps,8.193889e+12,0,1.204298e-13,0.0,BER (4.59e-13 / 7.1e-13) rng=[1.3e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
28,29,341,28.201 Gbps,28.201 Gbps,8.548970e+12,0,1.155061e-13,0.0,BER (4.47e-13 / 7.0e-13) rng=[1.2e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
29,30,353,28.207 Gbps,28.201 Gbps,8.902872e+12,0,1.109179e-13,0.0,BER (4.35e-13 / 6.9e-13) rng=[1.2e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
30,31,367,28.207 Gbps,28.207 Gbps,9.270647e+12,0,1.0666e-13,0.0,BER (4.25e-13 / 6.8e-13) rng=[1.1e-13 - 3.6e-12])  ,63.0,PEAK (18=1435 / 81=1502)  VALEY (26),0,
