,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,48,56.414 Gbps,56.414 Gbps,4.601032e+11,1,1.628383e-12,0.0,  ,0.0,,0.0,
1,2,59,56.414 Gbps,56.414 Gbps,1.147950e+12,4,3.089476e-12,0.0,BER (1.63e-12 / nan) rng=[1.6e-12 - 1.6e-12])  ,0.0,,0.0,
2,3,71,56.402 Gbps,56.414 Gbps,1.867465e+12,5,2.453201e-12,0.0,BER (2.36e-12 / 1.0e-12) rng=[1.6e-12 - 3.1e-12])  ,0.0,,0.0,
3,4,84,56.402 Gbps,56.414 Gbps,2.591364e+12,10,3.624258e-12,24.6661227159707,BER (2.39e-12 / 7.3e-13) rng=[1.6e-12 - 3.1e-12])  SNR (24.3 /  0.6),0.0,,0.0,
4,5,97,56.414 Gbps,56.414 Gbps,3.302097e+12,13,3.73659e-12,24.6661227159707,BER (2.70e-12 / 8.6e-13) rng=[1.6e-12 - 3.6e-12])  SNR (24.3 /  0.6),21.0,PEAK (18=1232 / 37=755 / 60=625 / 81=1232)  VALEY (24=0 / 43=0 / 66=0),2.044388339348745e-15,PER: (P1:(18.6 / 1.2 rng=[0.0 - 0.0]) P2:(38.7 / 1.3 rng=[0.0 - 0.0]) P3:(61.0 / 1.2 rng=[0.0 - 0.0]) P4:(81.6 / 1.2 rng=[0.0 - 0.0]) ERR:E12=1.1e-16 E21=1.9e-15 E23=0.0e+00 E32=1.1e-20 E34=0.0e+00 E43=4.1e-18)
5,6,109,56.402 Gbps,56.402 Gbps,4.021265e+12,16,3.803515e-12,24.6661227159707,BER (2.91e-12 / 8.8e-13) rng=[1.6e-12 - 3.7e-12])  SNR (24.3 /  0.6),21.0,PEAK (18=1232 / 37=755 / 60=625 / 81=1232)  VALEY (24=0 / 43=0 / 66=0),2.044388339348745e-15,PER: (P1:(18.6 / 1.2 rng=[0.0 - 0.0]) P2:(38.7 / 1.3 rng=[0.0 - 0.0]) P3:(61.0 / 1.2 rng=[0.0 - 0.0]) P4:(81.6 / 1.2 rng=[0.0 - 0.0]) ERR:E12=1.1e-16 E21=1.9e-15 E23=0.0e+00 E32=1.1e-20 E34=0.0e+00 E43=4.1e-18)
6,7,123,56.414 Gbps,56.402 Gbps,4.771144e+12,19,3.839839e-12,24.6661227159707,BER (3.06e-12 / 8.7e-13) rng=[1.6e-12 - 3.8e-12])  SNR (24.3 /  0.6),21.0,PEAK (18=1232 / 37=755 / 60=625 / 81=1232)  VALEY (24=0 / 43=0 / 66=0),2.044388339348745e-15,PER: (P1:(18.6 / 1.2 rng=[0.0 - 0.0]) P2:(38.7 / 1.3 rng=[0.0 - 0.0]) P3:(61.0 / 1.2 rng=[0.0 - 0.0]) P4:(81.6 / 1.2 rng=[0.0 - 0.0]) ERR:E12=1.1e-16 E21=1.9e-15 E23=0.0e+00 E32=1.1e-20 E34=0.0e+00 E43=4.1e-18)
7,8,136,56.414 Gbps,56.414 Gbps,5.511305e+12,21,3.705734e-12,24.6661227159707,BER (3.17e-12 / 8.4e-13) rng=[1.6e-12 - 3.8e-12])  SNR (24.3 /  0.6),21.0,PEAK (18=1232 / 37=755 / 60=625 / 81=1232)  VALEY (24=0 / 43=0 / 66=0),2.044388339348745e-15,PER: (P1:(18.6 / 1.2 rng=[0.0 - 0.0]) P2:(38.7 / 1.3 rng=[0.0 - 0.0]) P3:(61.0 / 1.2 rng=[0.0 - 0.0]) P4:(81.6 / 1.2 rng=[0.0 - 0.0]) ERR:E12=1.1e-16 E21=1.9e-15 E23=0.0e+00 E32=1.1e-20 E34=0.0e+00 E43=4.1e-18)
8,9,147,56.402 Gbps,56.414 Gbps,6.043226e+12,23,3.718616e-12,24.6661227159707,BER (3.24e-12 / 8.0e-13) rng=[1.6e-12 - 3.8e-12])  SNR (24.3 /  0.6),21.0,PEAK (18=1232 / 37=755 / 60=625 / 81=1232)  VALEY (24=0 / 43=0 / 66=0),2.044388339348745e-15,PER: (P1:(18.6 / 1.2 rng=[0.0 - 0.0]) P2:(38.7 / 1.3 rng=[0.0 - 0.0]) P3:(61.0 / 1.2 rng=[0.0 - 0.0]) P4:(81.6 / 1.2 rng=[0.0 - 0.0]) ERR:E12=1.1e-16 E21=1.9e-15 E23=0.0e+00 E32=1.1e-20 E34=0.0e+00 E43=4.1e-18)
9,10,157,56.414 Gbps,56.414 Gbps,6.574606e+12,24,3.573954e-12,24.6661227159707,BER (3.29e-12 / 7.7e-13) rng=[1.6e-12 - 3.8e-12])  SNR (24.3 /  0.6),21.0,PEAK (18=1232 / 37=755 / 60=625 / 81=1232)  VALEY (24=0 / 43=0 / 66=0),2.044388339348745e-15,PER: (P1:(18.6 / 1.2 rng=[0.0 - 0.0]) P2:(38.7 / 1.3 rng=[0.0 - 0.0]) P3:(61.0 / 1.2 rng=[0.0 - 0.0]) P4:(81.6 / 1.2 rng=[0.0 - 0.0]) ERR:E12=1.1e-16 E21=1.9e-15 E23=0.0e+00 E32=1.1e-20 E34=0.0e+00 E43=4.1e-18)
