,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,49,51.551 Gbps,51.551 Gbps,4.078117e+11,0,1.869118e-12,0.0,  ,0.0,,0.0,
1,2,61,51.551 Gbps,51.551 Gbps,1.058789e+12,0,8.335863e-13,0.0,BER (1.87e-12 / nan) rng=[1.9e-12 - 1.9e-12])  ,0.0,,0.0,
2,3,73,51.551 Gbps,51.551 Gbps,1.746902e+12,0,5.220508e-13,0.0,BER (1.35e-12 / 7.3e-13) rng=[8.3e-13 - 1.9e-12])  ,0.0,,0.0,
3,4,86,51.551 Gbps,51.551 Gbps,2.369092e+12,0,3.948677e-13,24.2266005612333,BER (1.07e-12 / 7.1e-13) rng=[5.2e-13 - 1.9e-12])  SNR (23.7 /  1.0),0.0,,0.0,
4,5,99,51.551 Gbps,51.551 Gbps,3.031604e+12,0,3.131047e-13,24.2266005612333,BER (9.05e-13 / 6.7e-13) rng=[3.9e-13 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
5,6,112,51.551 Gbps,51.551 Gbps,3.702801e+12,0,2.582326e-13,24.2266005612333,BER (7.87e-13 / 6.4e-13) rng=[3.1e-13 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
6,7,125,51.551 Gbps,51.551 Gbps,4.372537e+12,0,2.217215e-13,24.2266005612333,BER (6.98e-13 / 6.1e-13) rng=[2.6e-13 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
7,8,137,51.551 Gbps,51.551 Gbps,5.020186e+12,0,1.945414e-13,24.2266005612333,BER (6.30e-13 / 5.8e-13) rng=[2.2e-13 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
8,9,148,51.551 Gbps,51.551 Gbps,5.489513e+12,0,1.779729e-13,24.2266005612333,BER (5.76e-13 / 5.6e-13) rng=[1.9e-13 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
9,10,157,51.551 Gbps,51.551 Gbps,5.969174e+12,0,1.639689e-13,24.2266005612333,BER (5.32e-13 / 5.4e-13) rng=[1.8e-13 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
10,11,166,51.551 Gbps,51.551 Gbps,6.462826e+12,0,1.517011e-13,24.2266005612333,BER (4.95e-13 / 5.2e-13) rng=[1.6e-13 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
11,12,176,51.551 Gbps,51.551 Gbps,6.938879e+12,0,1.414817e-13,24.2266005612333,BER (4.64e-13 / 5.1e-13) rng=[1.5e-13 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
12,13,185,51.551 Gbps,51.551 Gbps,7.407614e+12,0,1.326846e-13,24.2266005612333,BER (4.37e-13 / 4.9e-13) rng=[1.4e-13 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
13,14,194,51.551 Gbps,51.551 Gbps,7.893107e+12,0,1.24712e-13,24.2266005612333,BER (4.13e-13 / 4.8e-13) rng=[1.3e-13 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
14,15,204,51.551 Gbps,51.551 Gbps,8.372304e+12,0,1.176239e-13,24.2266005612333,BER (3.93e-13 / 4.7e-13) rng=[1.2e-13 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
15,16,213,51.551 Gbps,51.551 Gbps,8.858505e+12,0,1.112892e-13,24.2266005612333,BER (3.74e-13 / 4.6e-13) rng=[1.2e-13 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
16,17,223,51.551 Gbps,51.551 Gbps,9.359423e+12,0,1.053937e-13,24.2266005612333,BER (3.58e-13 / 4.5e-13) rng=[1.1e-13 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
17,18,232,51.551 Gbps,51.551 Gbps,9.849464e+12,0,1.00221e-13,24.2266005612333,BER (3.43e-13 / 4.4e-13) rng=[1.1e-13 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
18,19,242,51.551 Gbps,51.551 Gbps,1.034267e+13,0,9.549939e-14,24.2266005612333,BER (3.30e-13 / 4.3e-13) rng=[1.0e-13 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
19,20,251,51.551 Gbps,51.551 Gbps,1.083247e+13,0,9.123587e-14,24.2266005612333,BER (3.17e-13 / 4.2e-13) rng=[9.5e-14 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
20,21,261,51.551 Gbps,51.551 Gbps,1.131593e+13,0,8.737133e-14,24.2266005612333,BER (3.06e-13 / 4.1e-13) rng=[9.1e-14 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
21,22,270,51.551 Gbps,51.551 Gbps,1.179466e+13,0,8.387403e-14,24.2266005612333,BER (2.96e-13 / 4.0e-13) rng=[8.7e-14 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
22,23,279,51.551 Gbps,51.551 Gbps,1.227126e+13,0,8.063096e-14,24.2266005612333,BER (2.86e-13 / 4.0e-13) rng=[8.4e-14 - 1.9e-12])  SNR (23.7 /  1.0),15.666666666666666,PEAK (26=727 / 40=681 / 58=727 / 73=637)  VALEY (30=0 / 45=0 / 62=0),2.620970529278053e-15,PER: (P1:(26.9 / 0.8 rng=[0.0 - 0.0]) P2:(41.7 / 0.9 rng=[0.0 - 0.0]) P3:(58.3 / 0.9 rng=[0.0 - 0.0]) P4:(73.0 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=1.6e-15 E23=0.0e+00 E32=4.1e-20 E34=3.3e-16 E43=7.0e-16)
