,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,46,53.121 Gbps,53.121 Gbps,4.407893e+11,0,1.71822e-12,0.0,  ,0.0,,0.0,
1,2,57,53.109 Gbps,53.109 Gbps,1.105448e+12,0,8.085842e-13,22.01479129213176,BER (1.72e-12 / nan) rng=[1.7e-12 - 1.7e-12])  SNR (22.1 /  0.7),0.0,,0.0,
2,3,68,53.109 Gbps,53.109 Gbps,1.787533e+12,0,5.203522e-13,22.01479129213176,BER (1.26e-12 / 6.4e-13) rng=[8.1e-13 - 1.7e-12])  SNR (22.1 /  0.7),16.333333333333332,PEAK (25=877 / 40=741 / 58=800 / 74=877)  VALEY (30=0 / 45=0 / 62=0),2.5272899698709998e-12,PER: (P1:(26.7 / 1.0 rng=[0.0 - 0.0]) P2:(41.8 / 1.1 rng=[0.0 - 0.0]) P3:(58.0 / 1.0 rng=[0.0 - 0.0]) P4:(73.3 / 1.1 rng=[0.0 - 0.0]) ERR:E12=7.1e-15 E21=1.4e-12 E23=3.1e-14 E32=5.7e-16 E34=2.1e-14 E43=1.1e-12)
3,4,81,53.121 Gbps,53.109 Gbps,2.418195e+12,0,3.896982e-13,22.01479129213176,BER (1.02e-12 / 6.3e-13) rng=[5.2e-13 - 1.7e-12])  SNR (22.1 /  0.7),16.333333333333332,PEAK (25=877 / 40=741 / 58=800 / 74=877)  VALEY (30=0 / 45=0 / 62=0),2.5272899698709998e-12,PER: (P1:(26.7 / 1.0 rng=[0.0 - 0.0]) P2:(41.8 / 1.1 rng=[0.0 - 0.0]) P3:(58.0 / 1.0 rng=[0.0 - 0.0]) P4:(73.3 / 1.1 rng=[0.0 - 0.0]) ERR:E12=7.1e-15 E21=1.4e-12 E23=3.1e-14 E32=5.7e-16 E34=2.1e-14 E43=1.1e-12)
4,5,93,53.121 Gbps,53.109 Gbps,3.052456e+12,0,3.131758e-13,22.01479129213176,BER (8.59e-13 / 6.0e-13) rng=[3.9e-13 - 1.7e-12])  SNR (22.1 /  0.7),16.333333333333332,PEAK (25=877 / 40=741 / 58=800 / 74=877)  VALEY (30=0 / 45=0 / 62=0),2.5272899698709998e-12,PER: (P1:(26.7 / 1.0 rng=[0.0 - 0.0]) P2:(41.8 / 1.1 rng=[0.0 - 0.0]) P3:(58.0 / 1.0 rng=[0.0 - 0.0]) P4:(73.3 / 1.1 rng=[0.0 - 0.0]) ERR:E12=7.1e-15 E21=1.4e-12 E23=3.1e-14 E32=5.7e-16 E34=2.1e-14 E43=1.1e-12)
5,6,105,53.121 Gbps,53.109 Gbps,3.694752e+12,0,2.592119e-13,22.01479129213176,BER (7.50e-13 / 5.7e-13) rng=[3.1e-13 - 1.7e-12])  SNR (22.1 /  0.7),16.333333333333332,PEAK (25=877 / 40=741 / 58=800 / 74=877)  VALEY (30=0 / 45=0 / 62=0),2.5272899698709998e-12,PER: (P1:(26.7 / 1.0 rng=[0.0 - 0.0]) P2:(41.8 / 1.1 rng=[0.0 - 0.0]) P3:(58.0 / 1.0 rng=[0.0 - 0.0]) P4:(73.3 / 1.1 rng=[0.0 - 0.0]) ERR:E12=7.1e-15 E21=1.4e-12 E23=3.1e-14 E32=5.7e-16 E34=2.1e-14 E43=1.1e-12)
6,7,116,53.121 Gbps,53.121 Gbps,4.342784e+12,0,2.227336e-13,22.01479129213176,BER (6.68e-13 / 5.5e-13) rng=[2.6e-13 - 1.7e-12])  SNR (22.1 /  0.7),16.333333333333332,PEAK (25=877 / 40=741 / 58=800 / 74=877)  VALEY (30=0 / 45=0 / 62=0),2.5272899698709998e-12,PER: (P1:(26.7 / 1.0 rng=[0.0 - 0.0]) P2:(41.8 / 1.1 rng=[0.0 - 0.0]) P3:(58.0 / 1.0 rng=[0.0 - 0.0]) P4:(73.3 / 1.1 rng=[0.0 - 0.0]) ERR:E12=7.1e-15 E21=1.4e-12 E23=3.1e-14 E32=5.7e-16 E34=2.1e-14 E43=1.1e-12)
7,8,129,53.109 Gbps,53.121 Gbps,5.010021e+12,0,1.939724e-13,22.01479129213176,BER (6.05e-13 / 5.3e-13) rng=[2.2e-13 - 1.7e-12])  SNR (22.1 /  0.7),16.333333333333332,PEAK (25=877 / 40=741 / 58=800 / 74=877)  VALEY (30=0 / 45=0 / 62=0),2.5272899698709998e-12,PER: (P1:(26.7 / 1.0 rng=[0.0 - 0.0]) P2:(41.8 / 1.1 rng=[0.0 - 0.0]) P3:(58.0 / 1.0 rng=[0.0 - 0.0]) P4:(73.3 / 1.1 rng=[0.0 - 0.0]) ERR:E12=7.1e-15 E21=1.4e-12 E23=3.1e-14 E32=5.7e-16 E34=2.1e-14 E43=1.1e-12)
8,9,141,53.121 Gbps,53.121 Gbps,5.533978e+12,0,1.764738e-13,22.01479129213176,BER (5.53e-13 / 5.1e-13) rng=[1.9e-13 - 1.7e-12])  SNR (22.1 /  0.7),16.333333333333332,PEAK (25=877 / 40=741 / 58=800 / 74=877)  VALEY (30=0 / 45=0 / 62=0),2.5272899698709998e-12,PER: (P1:(26.7 / 1.0 rng=[0.0 - 0.0]) P2:(41.8 / 1.1 rng=[0.0 - 0.0]) P3:(58.0 / 1.0 rng=[0.0 - 0.0]) P4:(73.3 / 1.1 rng=[0.0 - 0.0]) ERR:E12=7.1e-15 E21=1.4e-12 E23=3.1e-14 E32=5.7e-16 E34=2.1e-14 E43=1.1e-12)
9,10,150,53.109 Gbps,53.109 Gbps,6.029500e+12,0,1.622937e-13,22.01479129213176,BER (5.11e-13 / 4.9e-13) rng=[1.8e-13 - 1.7e-12])  SNR (22.1 /  0.7),16.333333333333332,PEAK (25=877 / 40=741 / 58=800 / 74=877)  VALEY (30=0 / 45=0 / 62=0),2.5272899698709998e-12,PER: (P1:(26.7 / 1.0 rng=[0.0 - 0.0]) P2:(41.8 / 1.1 rng=[0.0 - 0.0]) P3:(58.0 / 1.0 rng=[0.0 - 0.0]) P4:(73.3 / 1.1 rng=[0.0 - 0.0]) ERR:E12=7.1e-15 E21=1.4e-12 E23=3.1e-14 E32=5.7e-16 E34=2.1e-14 E43=1.1e-12)
