,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,41,28.201 Gbps,28.201 Gbps,2.536155e+11,0,3.047583e-12,0.0,  ,0.0,,0,
1,2,52,28.201 Gbps,28.207 Gbps,6.096950e+11,0,1.467172e-12,0.0,BER (3.05e-12 / nan) rng=[3.0e-12 - 3.0e-12])  ,0.0,,0,
2,3,65,28.207 Gbps,28.207 Gbps,9.752580e+11,0,9.519709e-13,0.0,BER (2.26e-12 / 1.1e-12) rng=[1.5e-12 - 3.0e-12])  ,0.0,,0,
3,4,78,28.207 Gbps,28.207 Gbps,1.328391e+12,0,7.121621e-13,0.0,BER (1.82e-12 / 1.1e-12) rng=[9.5e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
4,5,91,28.207 Gbps,28.207 Gbps,1.712192e+12,0,5.604158e-13,0.0,BER (1.54e-12 / 1.1e-12) rng=[7.1e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
5,6,104,28.207 Gbps,28.201 Gbps,2.049168e+12,0,4.703937e-13,0.0,BER (1.35e-12 / 1.0e-12) rng=[5.6e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
6,7,116,28.201 Gbps,28.207 Gbps,2.390650e+12,0,4.028109e-13,0.0,BER (1.20e-12 / 9.7e-13) rng=[4.7e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
7,8,129,28.201 Gbps,28.201 Gbps,2.767477e+12,0,3.504752e-13,0.0,BER (1.09e-12 / 9.4e-13) rng=[4.0e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
8,9,140,28.201 Gbps,28.207 Gbps,3.041551e+12,0,3.213569e-13,0.0,BER (9.95e-13 / 9.1e-13) rng=[3.5e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
9,10,149,28.207 Gbps,28.201 Gbps,3.293031e+12,0,2.9732e-13,0.0,BER (9.20e-13 / 8.8e-13) rng=[3.2e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
10,11,158,28.201 Gbps,28.201 Gbps,3.540932e+12,0,2.769096e-13,0.0,BER (8.58e-13 / 8.5e-13) rng=[3.0e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
11,12,167,28.207 Gbps,28.207 Gbps,3.801565e+12,0,2.579548e-13,0.0,BER (8.05e-13 / 8.3e-13) rng=[2.8e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
12,13,177,28.207 Gbps,28.201 Gbps,4.075533e+12,0,2.411891e-13,0.0,BER (7.60e-13 / 8.0e-13) rng=[2.6e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
13,14,186,28.201 Gbps,28.201 Gbps,4.342837e+12,0,2.265952e-13,0.0,BER (7.20e-13 / 7.8e-13) rng=[2.4e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
14,15,196,28.207 Gbps,28.207 Gbps,4.601350e+12,0,2.14074e-13,0.0,BER (6.85e-13 / 7.6e-13) rng=[2.3e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
15,16,205,28.207 Gbps,28.207 Gbps,4.866355e+12,0,2.025611e-13,0.0,BER (6.53e-13 / 7.4e-13) rng=[2.1e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
16,17,214,28.201 Gbps,28.207 Gbps,5.124216e+12,0,1.925142e-13,0.0,BER (6.25e-13 / 7.3e-13) rng=[2.0e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
17,18,223,28.207 Gbps,28.207 Gbps,5.380953e+12,0,1.83435e-13,0.0,BER (6.00e-13 / 7.1e-13) rng=[1.9e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
18,19,232,28.207 Gbps,28.201 Gbps,5.649589e+12,0,1.748049e-13,0.0,BER (5.76e-13 / 7.0e-13) rng=[1.8e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
19,20,242,28.207 Gbps,28.207 Gbps,5.915086e+12,0,1.670758e-13,0.0,BER (5.55e-13 / 6.9e-13) rng=[1.7e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
20,21,251,28.201 Gbps,28.201 Gbps,6.179959e+12,0,1.600395e-13,0.0,BER (5.36e-13 / 6.7e-13) rng=[1.7e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
21,22,261,28.201 Gbps,28.201 Gbps,6.437105e+12,0,1.536623e-13,0.0,BER (5.18e-13 / 6.6e-13) rng=[1.6e-13 - 3.0e-12])  ,71.0,PEAK (14=1525 / 85=1501)  VALEY (26),0,
