,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,45,25.77 Gbps,25.77 Gbps,2.059595e+11,0,3.729563e-12,0.0,  ,0.0,,0,
1,2,56,25.77 Gbps,25.77 Gbps,5.252170e+11,0,1.671847e-12,0.0,BER (3.73e-12 / nan) rng=[3.7e-12 - 3.7e-12])  ,0.0,,0,
2,3,69,25.77 Gbps,25.77 Gbps,8.508321e+11,0,1.081284e-12,0.0,BER (2.70e-12 / 1.5e-12) rng=[1.7e-12 - 3.7e-12])  ,0.0,,0,
3,4,81,25.77 Gbps,25.77 Gbps,1.165985e+12,0,7.980383e-13,0.0,BER (2.16e-12 / 1.4e-12) rng=[1.1e-12 - 3.7e-12])  ,0.0,,0,
4,5,93,25.77 Gbps,25.77 Gbps,1.484988e+12,0,6.357618e-13,0.0,BER (1.82e-12 / 1.3e-12) rng=[8.0e-13 - 3.7e-12])  ,0.0,,0,
5,6,106,25.77 Gbps,25.77 Gbps,1.804872e+12,0,5.311936e-13,0.0,BER (1.58e-12 / 1.3e-12) rng=[6.4e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
6,7,118,25.77 Gbps,25.77 Gbps,2.122131e+12,0,4.522784e-13,0.0,BER (1.41e-12 / 1.2e-12) rng=[5.3e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
7,8,131,25.77 Gbps,25.77 Gbps,2.451103e+12,0,3.93969e-13,0.0,BER (1.27e-12 / 1.2e-12) rng=[4.5e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
8,9,143,25.77 Gbps,25.77 Gbps,2.724419e+12,0,3.583086e-13,0.0,BER (1.16e-12 / 1.1e-12) rng=[3.9e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
9,10,152,25.77 Gbps,25.77 Gbps,2.971268e+12,0,3.293937e-13,0.0,BER (1.07e-12 / 1.1e-12) rng=[3.6e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
10,11,162,25.77 Gbps,25.77 Gbps,3.222367e+12,0,3.042379e-13,0.0,BER (9.98e-13 / 1.0e-12) rng=[3.3e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
11,12,171,25.77 Gbps,25.77 Gbps,3.463829e+12,0,2.833686e-13,0.0,BER (9.35e-13 / 1.0e-12) rng=[3.0e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
12,13,181,25.77 Gbps,25.77 Gbps,3.712593e+12,0,2.647476e-13,0.0,BER (8.81e-13 / 9.8e-13) rng=[2.8e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
13,14,190,25.77 Gbps,25.77 Gbps,3.956026e+12,0,2.488624e-13,0.0,BER (8.33e-13 / 9.6e-13) rng=[2.6e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
14,15,200,25.77 Gbps,25.77 Gbps,4.209340e+12,0,2.339656e-13,0.0,BER (7.92e-13 / 9.3e-13) rng=[2.5e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
15,16,210,25.77 Gbps,25.77 Gbps,4.451821e+12,0,2.212648e-13,0.0,BER (7.54e-13 / 9.1e-13) rng=[2.3e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
16,17,219,25.77 Gbps,25.77 Gbps,4.701382e+12,0,2.09841e-13,0.0,BER (7.21e-13 / 8.9e-13) rng=[2.2e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
17,18,229,25.77 Gbps,25.77 Gbps,4.952203e+12,0,1.993405e-13,0.0,BER (6.91e-13 / 8.7e-13) rng=[2.1e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
18,19,238,25.77 Gbps,25.77 Gbps,5.193104e+12,0,1.902142e-13,0.0,BER (6.64e-13 / 8.5e-13) rng=[2.0e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
19,20,248,25.77 Gbps,25.77 Gbps,5.441720e+12,0,1.81617e-13,0.0,BER (6.39e-13 / 8.4e-13) rng=[1.9e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
20,21,258,25.77 Gbps,25.77 Gbps,5.693111e+12,0,1.736729e-13,0.0,BER (6.16e-13 / 8.2e-13) rng=[1.8e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
21,22,267,25.77 Gbps,25.77 Gbps,5.940442e+12,0,1.664268e-13,0.0,BER (5.95e-13 / 8.0e-13) rng=[1.7e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
22,23,277,25.77 Gbps,25.77 Gbps,6.188541e+12,0,1.599275e-13,0.0,BER (5.75e-13 / 7.9e-13) rng=[1.7e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
23,24,286,25.77 Gbps,25.77 Gbps,6.435176e+12,0,1.538621e-13,0.0,BER (5.57e-13 / 7.8e-13) rng=[1.6e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
24,25,296,25.77 Gbps,25.77 Gbps,6.671462e+12,0,1.484567e-13,0.0,BER (5.41e-13 / 7.6e-13) rng=[1.5e-13 - 3.7e-12])  ,63.0,PEAK (18=991 / 81=976)  VALEY (26),0,
