,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,46,26.555 Gbps,26.555 Gbps,2.269142e+11,0,3.433537e-12,0.0,  ,0.0,,0,
1,2,57,26.543 Gbps,26.543 Gbps,5.403245e+11,0,1.627571e-12,0.0,BER (3.43e-12 / nan) rng=[3.4e-12 - 3.4e-12])  ,0.0,,0,
2,3,70,26.555 Gbps,26.555 Gbps,8.813721e+11,0,1.045312e-12,0.0,BER (2.53e-12 / 1.3e-12) rng=[1.6e-12 - 3.4e-12])  ,0.0,,0,
3,4,83,26.555 Gbps,26.543 Gbps,1.216158e+12,0,7.704236e-13,0.0,BER (2.04e-12 / 1.2e-12) rng=[1.0e-12 - 3.4e-12])  ,0.0,,0,
4,5,94,26.543 Gbps,26.555 Gbps,1.549230e+12,0,6.113262e-13,0.0,BER (1.72e-12 / 1.2e-12) rng=[7.7e-13 - 3.4e-12])  ,0.0,,0,
5,6,107,26.543 Gbps,26.543 Gbps,1.880292e+12,0,5.097264e-13,0.0,BER (1.50e-12 / 1.1e-12) rng=[6.1e-13 - 3.4e-12])  ,71.0,PEAK (14=1208 / 85=1113)  VALEY (23),0,
6,7,120,26.555 Gbps,26.543 Gbps,2.224875e+12,0,4.312356e-13,0.0,BER (1.33e-12 / 1.1e-12) rng=[5.1e-13 - 3.4e-12])  ,71.0,PEAK (14=1208 / 85=1113)  VALEY (23),0,
7,8,134,26.555 Gbps,26.543 Gbps,2.574930e+12,0,3.783667e-13,0.0,BER (1.20e-12 / 1.1e-12) rng=[4.3e-13 - 3.4e-12])  ,71.0,PEAK (14=1208 / 85=1113)  VALEY (23),0,
8,9,144,26.555 Gbps,26.555 Gbps,2.824228e+12,0,3.459649e-13,0.0,BER (1.10e-12 / 1.0e-12) rng=[3.8e-13 - 3.4e-12])  ,71.0,PEAK (14=1208 / 85=1113)  VALEY (23),0,
9,10,154,26.555 Gbps,26.555 Gbps,3.073399e+12,0,3.185728e-13,0.0,BER (1.02e-12 / 9.9e-13) rng=[3.5e-13 - 3.4e-12])  ,71.0,PEAK (14=1208 / 85=1113)  VALEY (23),0,
