,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,41,28.207 Gbps,28.201 Gbps,2.636801e+11,0,2.983012e-12,0.0,  ,0.0,,0,
1,2,52,28.207 Gbps,28.201 Gbps,6.198429e+11,0,1.452779e-12,0.0,BER (2.98e-12 / nan) rng=[3.0e-12 - 3.0e-12])  ,0.0,,0,
2,3,65,28.201 Gbps,28.207 Gbps,9.811735e+11,0,9.468568e-13,0.0,BER (2.22e-12 / 1.1e-12) rng=[1.5e-12 - 3.0e-12])  ,71.0,PEAK (14=1199 / 85=1174)  VALEY (27),0,
3,4,77,28.207 Gbps,28.207 Gbps,1.337140e+12,0,7.082174e-13,0.0,BER (1.79e-12 / 1.1e-12) rng=[9.5e-13 - 3.0e-12])  ,71.0,PEAK (14=1199 / 85=1174)  VALEY (27),0,
4,5,91,28.207 Gbps,28.207 Gbps,1.720156e+12,0,5.579138e-13,0.0,BER (1.52e-12 / 1.0e-12) rng=[7.1e-13 - 3.0e-12])  ,71.0,PEAK (14=1199 / 85=1174)  VALEY (27),0,
5,6,104,28.201 Gbps,28.207 Gbps,2.057031e+12,0,4.685914e-13,0.0,BER (1.33e-12 / 9.8e-13) rng=[5.6e-13 - 3.0e-12])  ,71.0,PEAK (14=1199 / 85=1174)  VALEY (27),0,
6,7,115,28.207 Gbps,28.201 Gbps,2.398558e+12,0,4.016272e-13,0.0,BER (1.19e-12 / 9.5e-13) rng=[4.7e-13 - 3.0e-12])  ,71.0,PEAK (14=1199 / 85=1174)  VALEY (27),0,
7,8,128,28.207 Gbps,28.207 Gbps,2.773542e+12,0,3.495112e-13,0.0,BER (1.07e-12 / 9.1e-13) rng=[4.0e-13 - 3.0e-12])  ,71.0,PEAK (14=1199 / 85=1174)  VALEY (27),0,
8,9,140,28.201 Gbps,28.207 Gbps,3.049682e+12,0,3.205308e-13,0.0,BER (9.84e-13 / 8.8e-13) rng=[3.5e-13 - 3.0e-12])  ,71.0,PEAK (14=1199 / 85=1174)  VALEY (27),0,
9,10,149,28.207 Gbps,28.207 Gbps,3.300959e+12,0,2.966027e-13,0.0,BER (9.10e-13 / 8.6e-13) rng=[3.2e-13 - 3.0e-12])  ,71.0,PEAK (14=1199 / 85=1174)  VALEY (27),0,
