,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,42,53.109 Gbps,53.109 Gbps,4.809259e+11,0,1.484838e-12,22.93207159927155,  SNR (23.1 /  0.2),0.0,,0.0,
1,2,53,53.109 Gbps,53.109 Gbps,1.176800e+12,0,7.593153e-13,22.93207159927155,BER (1.48e-12 / nan) rng=[1.5e-12 - 1.5e-12])  SNR (23.1 /  0.2),15.0,PEAK (27=689 / 41=563 / 58=592 / 72=689)  VALEY (31=0 / 46=0 / 61=0),6.8562910313349715e-12,PER: (P1:(27.7 / 0.9 rng=[0.0 - 0.0]) P2:(42.2 / 1.1 rng=[0.0 - 0.0]) P3:(57.9 / 1.0 rng=[0.0 - 0.0]) P4:(72.2 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.6e-16 E21=4.9e-12 E23=7.3e-14 E32=9.3e-15 E34=1.8e-12 E43=7.1e-14)
2,3,65,53.109 Gbps,53.109 Gbps,1.850059e+12,0,5.010705e-13,22.93207159927155,BER (1.12e-12 / 5.1e-13) rng=[7.6e-13 - 1.5e-12])  SNR (23.1 /  0.2),15.0,PEAK (27=689 / 41=563 / 58=592 / 72=689)  VALEY (31=0 / 46=0 / 61=0),6.8562910313349715e-12,PER: (P1:(27.7 / 0.9 rng=[0.0 - 0.0]) P2:(42.2 / 1.1 rng=[0.0 - 0.0]) P3:(57.9 / 1.0 rng=[0.0 - 0.0]) P4:(72.2 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.6e-16 E21=4.9e-12 E23=7.3e-14 E32=9.3e-15 E34=1.8e-12 E43=7.1e-14)
3,4,77,53.121 Gbps,53.109 Gbps,2.517041e+12,0,3.763149e-13,22.93207159927155,BER (9.15e-13 / 5.1e-13) rng=[5.0e-13 - 1.5e-12])  SNR (23.1 /  0.2),15.0,PEAK (27=689 / 41=563 / 58=592 / 72=689)  VALEY (31=0 / 46=0 / 61=0),6.8562910313349715e-12,PER: (P1:(27.7 / 0.9 rng=[0.0 - 0.0]) P2:(42.2 / 1.1 rng=[0.0 - 0.0]) P3:(57.9 / 1.0 rng=[0.0 - 0.0]) P4:(72.2 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.6e-16 E21=4.9e-12 E23=7.3e-14 E32=9.3e-15 E34=1.8e-12 E43=7.1e-14)
4,5,90,53.109 Gbps,53.121 Gbps,3.177247e+12,0,2.991675e-13,22.93207159927155,BER (7.80e-13 / 5.0e-13) rng=[3.8e-13 - 1.5e-12])  SNR (23.1 /  0.2),15.0,PEAK (27=689 / 41=563 / 58=592 / 72=689)  VALEY (31=0 / 46=0 / 61=0),6.8562910313349715e-12,PER: (P1:(27.7 / 0.9 rng=[0.0 - 0.0]) P2:(42.2 / 1.1 rng=[0.0 - 0.0]) P3:(57.9 / 1.0 rng=[0.0 - 0.0]) P4:(72.2 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.6e-16 E21=4.9e-12 E23=7.3e-14 E32=9.3e-15 E34=1.8e-12 E43=7.1e-14)
5,6,102,53.121 Gbps,53.121 Gbps,3.827151e+12,0,2.501344e-13,22.93207159927155,BER (6.84e-13 / 4.8e-13) rng=[3.0e-13 - 1.5e-12])  SNR (23.1 /  0.2),15.0,PEAK (27=689 / 41=563 / 58=592 / 72=689)  VALEY (31=0 / 46=0 / 61=0),6.8562910313349715e-12,PER: (P1:(27.7 / 0.9 rng=[0.0 - 0.0]) P2:(42.2 / 1.1 rng=[0.0 - 0.0]) P3:(57.9 / 1.0 rng=[0.0 - 0.0]) P4:(72.2 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.6e-16 E21=4.9e-12 E23=7.3e-14 E32=9.3e-15 E34=1.8e-12 E43=7.1e-14)
6,7,115,53.109 Gbps,53.109 Gbps,4.491136e+12,0,2.153334e-13,22.93207159927155,BER (6.12e-13 / 4.6e-13) rng=[2.5e-13 - 1.5e-12])  SNR (23.1 /  0.2),15.0,PEAK (27=689 / 41=563 / 58=592 / 72=689)  VALEY (31=0 / 46=0 / 61=0),6.8562910313349715e-12,PER: (P1:(27.7 / 0.9 rng=[0.0 - 0.0]) P2:(42.2 / 1.1 rng=[0.0 - 0.0]) P3:(57.9 / 1.0 rng=[0.0 - 0.0]) P4:(72.2 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.6e-16 E21=4.9e-12 E23=7.3e-14 E32=9.3e-15 E34=1.8e-12 E43=7.1e-14)
7,8,127,53.109 Gbps,53.121 Gbps,5.136504e+12,0,1.886348e-13,22.93207159927155,BER (5.55e-13 / 4.5e-13) rng=[2.2e-13 - 1.5e-12])  SNR (23.1 /  0.2),15.0,PEAK (27=689 / 41=563 / 58=592 / 72=689)  VALEY (31=0 / 46=0 / 61=0),6.8562910313349715e-12,PER: (P1:(27.7 / 0.9 rng=[0.0 - 0.0]) P2:(42.2 / 1.1 rng=[0.0 - 0.0]) P3:(57.9 / 1.0 rng=[0.0 - 0.0]) P4:(72.2 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.6e-16 E21=4.9e-12 E23=7.3e-14 E32=9.3e-15 E34=1.8e-12 E43=7.1e-14)
8,9,138,53.109 Gbps,53.109 Gbps,5.647782e+12,0,1.730033e-13,22.93207159927155,BER (5.09e-13 / 4.4e-13) rng=[1.9e-13 - 1.5e-12])  SNR (23.1 /  0.2),15.0,PEAK (27=689 / 41=563 / 58=592 / 72=689)  VALEY (31=0 / 46=0 / 61=0),6.8562910313349715e-12,PER: (P1:(27.7 / 0.9 rng=[0.0 - 0.0]) P2:(42.2 / 1.1 rng=[0.0 - 0.0]) P3:(57.9 / 1.0 rng=[0.0 - 0.0]) P4:(72.2 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.6e-16 E21=4.9e-12 E23=7.3e-14 E32=9.3e-15 E34=1.8e-12 E43=7.1e-14)
9,10,147,53.109 Gbps,53.109 Gbps,6.123013e+12,0,1.598587e-13,22.93207159927155,BER (4.72e-13 / 4.2e-13) rng=[1.7e-13 - 1.5e-12])  SNR (23.1 /  0.2),15.0,PEAK (27=689 / 41=563 / 58=592 / 72=689)  VALEY (31=0 / 46=0 / 61=0),6.8562910313349715e-12,PER: (P1:(27.7 / 0.9 rng=[0.0 - 0.0]) P2:(42.2 / 1.1 rng=[0.0 - 0.0]) P3:(57.9 / 1.0 rng=[0.0 - 0.0]) P4:(72.2 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.6e-16 E21=4.9e-12 E23=7.3e-14 E32=9.3e-15 E34=1.8e-12 E43=7.1e-14)
