,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,43,10.31 Gbps,10.31 Gbps,7.720908e+10,0,9.342989e-12,0.0,  ,0.0,,0,
1,2,56,10.31 Gbps,10.31 Gbps,2.072371e+11,0,4.178063e-12,0.0,BER (9.34e-12 / nan) rng=[9.3e-12 - 9.3e-12])  ,0.0,,0,
2,3,68,10.31 Gbps,10.31 Gbps,3.375525e+11,0,2.727613e-12,0.0,BER (6.76e-12 / 3.7e-12) rng=[4.2e-12 - 9.3e-12])  ,0.0,,0,
3,4,80,10.31 Gbps,10.31 Gbps,4.691293e+11,0,1.999203e-12,0.0,BER (5.42e-12 / 3.5e-12) rng=[2.7e-12 - 9.3e-12])  ,0.0,,0,
4,5,93,10.31 Gbps,10.31 Gbps,5.915437e+11,0,1.606601e-12,0.0,BER (4.56e-12 / 3.3e-12) rng=[2.0e-12 - 9.3e-12])  ,0.0,,0,
5,6,106,10.31 Gbps,10.31 Gbps,7.242724e+11,0,1.315393e-12,0.0,BER (3.97e-12 / 3.2e-12) rng=[1.6e-12 - 9.3e-12])  ,0.0,,0,
6,7,120,10.313 Gbps,10.31 Gbps,8.707157e+11,0,1.112691e-12,0.0,BER (3.53e-12 / 3.0e-12) rng=[1.3e-12 - 9.3e-12])  ,78.0,PEAK (10=1616 / 88=1666)  VALEY (17),0,
7,8,132,10.31 Gbps,10.31 Gbps,9.978044e+11,0,9.769831e-13,0.0,BER (3.18e-12 / 2.9e-12) rng=[1.1e-12 - 9.3e-12])  ,78.0,PEAK (10=1616 / 88=1666)  VALEY (17),0,
8,9,143,10.31 Gbps,10.31 Gbps,1.092524e+12,0,8.935957e-13,0.0,BER (2.91e-12 / 2.8e-12) rng=[9.8e-13 - 9.3e-12])  ,78.0,PEAK (10=1616 / 88=1666)  VALEY (17),0,
9,10,152,10.31 Gbps,10.31 Gbps,1.191327e+12,0,8.216452e-13,0.0,BER (2.68e-12 / 2.7e-12) rng=[8.9e-13 - 9.3e-12])  ,78.0,PEAK (10=1616 / 88=1666)  VALEY (17),0,
