,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,49,51.551 Gbps,51.551 Gbps,4.516531e+11,0,1.715509e-12,0.0,  ,0.0,,0.0,
1,2,60,51.551 Gbps,51.551 Gbps,1.096254e+12,0,8.142618e-13,22.66913502878356,BER (1.72e-12 / nan) rng=[1.7e-12 - 1.7e-12])  SNR (22.5 /  0.4),0.0,,0.0,
2,3,73,51.551 Gbps,51.551 Gbps,1.791190e+12,0,5.186843e-13,22.66913502878356,BER (1.26e-12 / 6.4e-13) rng=[8.1e-13 - 1.7e-12])  SNR (22.5 /  0.4),16.333333333333332,PEAK (25=1007 / 40=736 / 59=1007 / 74=851)  VALEY (30=0 / 46=0 / 63=0),7.686689714780246e-13,PER: (P1:(26.5 / 1.0 rng=[0.0 - 0.0]) P2:(41.8 / 1.1 rng=[0.0 - 0.0]) P3:(58.3 / 1.1 rng=[0.0 - 0.0]) P4:(73.3 / 1.0 rng=[0.0 - 0.0]) ERR:E12=1.4e-14 E21=1.7e-13 E23=2.6e-15 E32=2.8e-15 E34=5.5e-13 E43=2.2e-14)
3,4,86,51.551 Gbps,51.551 Gbps,2.416761e+12,0,3.875971e-13,22.66913502878356,BER (1.02e-12 / 6.2e-13) rng=[5.2e-13 - 1.7e-12])  SNR (22.5 /  0.4),16.333333333333332,PEAK (25=1007 / 40=736 / 59=1007 / 74=851)  VALEY (30=0 / 46=0 / 63=0),7.686689714780246e-13,PER: (P1:(26.5 / 1.0 rng=[0.0 - 0.0]) P2:(41.8 / 1.1 rng=[0.0 - 0.0]) P3:(58.3 / 1.1 rng=[0.0 - 0.0]) P4:(73.3 / 1.0 rng=[0.0 - 0.0]) ERR:E12=1.4e-14 E21=1.7e-13 E23=2.6e-15 E32=2.8e-15 E34=5.5e-13 E43=2.2e-14)
4,5,98,51.551 Gbps,51.551 Gbps,3.066556e+12,0,3.094018e-13,22.66913502878356,BER (8.59e-13 / 6.0e-13) rng=[3.9e-13 - 1.7e-12])  SNR (22.5 /  0.4),16.333333333333332,PEAK (25=1007 / 40=736 / 59=1007 / 74=851)  VALEY (30=0 / 46=0 / 63=0),7.686689714780246e-13,PER: (P1:(26.5 / 1.0 rng=[0.0 - 0.0]) P2:(41.8 / 1.1 rng=[0.0 - 0.0]) P3:(58.3 / 1.1 rng=[0.0 - 0.0]) P4:(73.3 / 1.0 rng=[0.0 - 0.0]) ERR:E12=1.4e-14 E21=1.7e-13 E23=2.6e-15 E32=2.8e-15 E34=5.5e-13 E43=2.2e-14)
5,6,111,51.551 Gbps,51.551 Gbps,3.746353e+12,0,2.56012e-13,22.66913502878356,BER (7.49e-13 / 5.7e-13) rng=[3.1e-13 - 1.7e-12])  SNR (22.5 /  0.4),16.333333333333332,PEAK (25=1007 / 40=736 / 59=1007 / 74=851)  VALEY (30=0 / 46=0 / 63=0),7.686689714780246e-13,PER: (P1:(26.5 / 1.0 rng=[0.0 - 0.0]) P2:(41.8 / 1.1 rng=[0.0 - 0.0]) P3:(58.3 / 1.1 rng=[0.0 - 0.0]) P4:(73.3 / 1.0 rng=[0.0 - 0.0]) ERR:E12=1.4e-14 E21=1.7e-13 E23=2.6e-15 E32=2.8e-15 E34=5.5e-13 E43=2.2e-14)
6,7,123,51.563 Gbps,51.551 Gbps,4.398683e+12,0,2.199424e-13,22.66913502878356,BER (6.67e-13 / 5.5e-13) rng=[2.6e-13 - 1.7e-12])  SNR (22.5 /  0.4),16.333333333333332,PEAK (25=1007 / 40=736 / 59=1007 / 74=851)  VALEY (30=0 / 46=0 / 63=0),7.686689714780246e-13,PER: (P1:(26.5 / 1.0 rng=[0.0 - 0.0]) P2:(41.8 / 1.1 rng=[0.0 - 0.0]) P3:(58.3 / 1.1 rng=[0.0 - 0.0]) P4:(73.3 / 1.0 rng=[0.0 - 0.0]) ERR:E12=1.4e-14 E21=1.7e-13 E23=2.6e-15 E32=2.8e-15 E34=5.5e-13 E43=2.2e-14)
7,8,136,51.551 Gbps,51.551 Gbps,5.059657e+12,0,1.930627e-13,22.66913502878356,BER (6.03e-13 / 5.3e-13) rng=[2.2e-13 - 1.7e-12])  SNR (22.5 /  0.4),16.333333333333332,PEAK (25=1007 / 40=736 / 59=1007 / 74=851)  VALEY (30=0 / 46=0 / 63=0),7.686689714780246e-13,PER: (P1:(26.5 / 1.0 rng=[0.0 - 0.0]) P2:(41.8 / 1.1 rng=[0.0 - 0.0]) P3:(58.3 / 1.1 rng=[0.0 - 0.0]) P4:(73.3 / 1.0 rng=[0.0 - 0.0]) ERR:E12=1.4e-14 E21=1.7e-13 E23=2.6e-15 E32=2.8e-15 E34=5.5e-13 E43=2.2e-14)
8,9,147,51.551 Gbps,51.551 Gbps,5.520797e+12,0,1.770126e-13,22.66913502878356,BER (5.52e-13 / 5.1e-13) rng=[1.9e-13 - 1.7e-12])  SNR (22.5 /  0.4),16.333333333333332,PEAK (25=1007 / 40=736 / 59=1007 / 74=851)  VALEY (30=0 / 46=0 / 63=0),7.686689714780246e-13,PER: (P1:(26.5 / 1.0 rng=[0.0 - 0.0]) P2:(41.8 / 1.1 rng=[0.0 - 0.0]) P3:(58.3 / 1.1 rng=[0.0 - 0.0]) P4:(73.3 / 1.0 rng=[0.0 - 0.0]) ERR:E12=1.4e-14 E21=1.7e-13 E23=2.6e-15 E32=2.8e-15 E34=5.5e-13 E43=2.2e-14)
9,10,156,51.551 Gbps,51.551 Gbps,5.997084e+12,0,1.632387e-13,22.66913502878356,BER (5.10e-13 / 5.0e-13) rng=[1.8e-13 - 1.7e-12])  SNR (22.5 /  0.4),16.333333333333332,PEAK (25=1007 / 40=736 / 59=1007 / 74=851)  VALEY (30=0 / 46=0 / 63=0),7.686689714780246e-13,PER: (P1:(26.5 / 1.0 rng=[0.0 - 0.0]) P2:(41.8 / 1.1 rng=[0.0 - 0.0]) P3:(58.3 / 1.1 rng=[0.0 - 0.0]) P4:(73.3 / 1.0 rng=[0.0 - 0.0]) ERR:E12=1.4e-14 E21=1.7e-13 E23=2.6e-15 E32=2.8e-15 E34=5.5e-13 E43=2.2e-14)
