,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,49,51.551 Gbps,51.551 Gbps,3.374118e+11,0,2.076783e-12,0.0,  ,0.0,,0.0,
1,2,61,51.551 Gbps,51.551 Gbps,1.005917e+12,0,8.218458e-13,0.0,BER (2.08e-12 / nan) rng=[2.1e-12 - 2.1e-12])  ,0.0,,0.0,
2,3,75,51.551 Gbps,51.551 Gbps,1.697730e+12,0,5.270994e-13,0.0,BER (1.45e-12 / 8.9e-13) rng=[8.2e-13 - 2.1e-12])  ,0.0,,0.0,
3,4,88,51.551 Gbps,51.551 Gbps,2.319357e+12,0,4.02654e-13,0.0,BER (1.14e-12 / 8.2e-13) rng=[5.3e-13 - 2.1e-12])  ,0.0,,0.0,
4,5,100,51.551 Gbps,51.551 Gbps,2.982215e+12,0,3.156195e-13,0.0,BER (9.57e-13 / 7.7e-13) rng=[4.0e-13 - 2.1e-12])  ,0.0,,0.0,
5,6,114,51.551 Gbps,51.551 Gbps,3.677832e+12,0,2.61778e-13,0.0,BER (8.29e-13 / 7.2e-13) rng=[3.2e-13 - 2.1e-12])  ,0.0,,0.0,
6,7,126,51.551 Gbps,51.551 Gbps,4.327070e+12,0,2.229371e-13,0.0,BER (7.34e-13 / 6.9e-13) rng=[2.6e-13 - 2.1e-12])  ,0.0,,0.0,
7,8,139,51.551 Gbps,51.551 Gbps,4.967267e+12,0,1.962749e-13,23.876970593871043,BER (6.61e-13 / 6.6e-13) rng=[2.2e-13 - 2.1e-12])  SNR (23.7 /  0.4),0.0,,0.0,
8,9,149,51.551 Gbps,51.551 Gbps,5.448028e+12,0,1.792689e-13,23.876970593871043,BER (6.03e-13 / 6.3e-13) rng=[2.0e-13 - 2.1e-12])  SNR (23.7 /  0.4),16.333333333333332,PEAK (25=1266 / 40=875 / 59=1015 / 74=1266)  VALEY (29=0 / 45=0 / 62=0),4.09738617747376e-18,PER: (P1:(25.8 / 0.9 rng=[0.0 - 0.0]) P2:(41.4 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.1 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=3.4e-18 E23=0.0e+00 E32=2.7e-22 E34=0.0e+00 E43=7.1e-19)
9,10,158,51.551 Gbps,51.551 Gbps,5.932972e+12,0,1.648682e-13,23.876970593871043,BER (5.56e-13 / 6.1e-13) rng=[1.8e-13 - 2.1e-12])  SNR (23.7 /  0.4),16.333333333333332,PEAK (25=1266 / 40=875 / 59=1015 / 74=1266)  VALEY (29=0 / 45=0 / 62=0),4.09738617747376e-18,PER: (P1:(25.8 / 0.9 rng=[0.0 - 0.0]) P2:(41.4 / 0.9 rng=[0.0 - 0.0]) P3:(58.7 / 0.9 rng=[0.0 - 0.0]) P4:(74.1 / 0.9 rng=[0.0 - 0.0]) ERR:E12=0.0e+00 E21=3.4e-18 E23=0.0e+00 E32=2.7e-22 E34=0.0e+00 E43=7.1e-19)
