,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,44,10.31 Gbps,10.31 Gbps,6.689657e+10,0,1.067349e-11,0.0,  ,0.0,,0,
1,2,56,10.31 Gbps,10.31 Gbps,1.980212e+11,0,4.221815e-12,0.0,BER (1.07e-11 / nan) rng=[1.1e-11 - 1.1e-11])  ,0.0,,0,
2,3,69,10.31 Gbps,10.31 Gbps,3.349405e+11,0,2.731347e-12,0.0,BER (7.45e-12 / 4.6e-12) rng=[4.2e-12 - 1.1e-11])  ,0.0,,0,
3,4,82,10.31 Gbps,10.31 Gbps,4.641170e+11,0,2.008617e-12,0.0,BER (5.88e-12 / 4.2e-12) rng=[2.7e-12 - 1.1e-11])  ,0.0,,0,
4,5,95,10.31 Gbps,10.31 Gbps,6.009081e+11,0,1.59064e-12,0.0,BER (4.91e-12 / 4.0e-12) rng=[2.0e-12 - 1.1e-11])  ,0.0,,0,
5,6,108,10.31 Gbps,10.31 Gbps,7.372882e+11,0,1.306195e-12,0.0,BER (4.25e-12 / 3.7e-12) rng=[1.6e-12 - 1.1e-11])  ,0.0,,0,
6,7,122,10.31 Gbps,10.31 Gbps,8.720649e+11,0,1.099176e-12,4.037499899588521,BER (3.76e-12 / 3.5e-12) rng=[1.3e-12 - 1.1e-11])  SNR ( 4.0 /  0.0),0.0,,0,
7,8,135,10.31 Gbps,10.31 Gbps,1.005643e+12,0,9.696179e-13,4.037499899588521,BER (3.38e-12 / 3.4e-12) rng=[1.1e-12 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
8,9,145,10.31 Gbps,10.31 Gbps,1.105897e+12,0,8.829864e-13,4.037499899588521,BER (3.08e-12 / 3.3e-12) rng=[9.7e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
9,10,155,10.31 Gbps,10.31 Gbps,1.207132e+12,0,8.105544e-13,4.037499899588521,BER (2.83e-12 / 3.1e-12) rng=[8.8e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
10,11,165,10.31 Gbps,10.31 Gbps,1.304816e+12,0,7.515043e-13,4.037499899588521,BER (2.63e-12 / 3.0e-12) rng=[8.1e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
11,12,174,10.31 Gbps,10.31 Gbps,1.402571e+12,0,6.9998e-13,4.037499899588521,BER (2.46e-12 / 2.9e-12) rng=[7.5e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
12,13,184,10.31 Gbps,10.31 Gbps,1.500403e+12,0,6.545701e-13,4.037499899588521,BER (2.31e-12 / 2.8e-12) rng=[7.0e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
13,14,193,10.31 Gbps,10.31 Gbps,1.601036e+12,0,6.137812e-13,4.037499899588521,BER (2.18e-12 / 2.7e-12) rng=[6.5e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
14,15,203,10.31 Gbps,10.31 Gbps,1.702268e+12,0,5.781769e-13,4.037499899588521,BER (2.07e-12 / 2.7e-12) rng=[6.1e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
15,16,213,10.31 Gbps,10.31 Gbps,1.801508e+12,0,5.470536e-13,4.037499899588521,BER (1.97e-12 / 2.6e-12) rng=[5.8e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
16,17,222,10.31 Gbps,10.31 Gbps,1.896295e+12,0,5.200145e-13,4.037499899588521,BER (1.88e-12 / 2.5e-12) rng=[5.5e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
17,18,232,10.31 Gbps,10.31 Gbps,1.993769e+12,0,4.940016e-13,4.037499899588521,BER (1.80e-12 / 2.5e-12) rng=[5.2e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
18,19,241,10.31 Gbps,10.31 Gbps,2.095972e+12,0,4.705852e-13,4.037499899588521,BER (1.73e-12 / 2.4e-12) rng=[4.9e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
19,20,251,10.31 Gbps,10.31 Gbps,2.194532e+12,0,4.498683e-13,4.037499899588521,BER (1.66e-12 / 2.4e-12) rng=[4.7e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
20,21,261,10.31 Gbps,10.31 Gbps,2.291554e+12,0,4.311096e-13,4.037499899588521,BER (1.60e-12 / 2.3e-12) rng=[4.5e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
21,22,270,10.31 Gbps,10.31 Gbps,2.389615e+12,0,4.140264e-13,4.037499899588521,BER (1.55e-12 / 2.3e-12) rng=[4.3e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
22,23,279,10.313 Gbps,10.31 Gbps,2.485885e+12,0,3.979816e-13,4.037499899588521,BER (1.50e-12 / 2.2e-12) rng=[4.1e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
23,24,289,10.31 Gbps,10.31 Gbps,2.581324e+12,0,3.833748e-13,4.037499899588521,BER (1.45e-12 / 2.2e-12) rng=[4.0e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
24,25,298,10.31 Gbps,10.31 Gbps,2.678691e+12,0,3.692186e-13,4.037499899588521,BER (1.40e-12 / 2.2e-12) rng=[3.8e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
25,26,308,10.31 Gbps,10.31 Gbps,2.777352e+12,0,3.564088e-13,4.037499899588521,BER (1.36e-12 / 2.1e-12) rng=[3.7e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
26,27,317,10.31 Gbps,10.31 Gbps,2.875810e+12,0,3.428895e-13,4.037499899588521,BER (1.32e-12 / 2.1e-12) rng=[3.6e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
27,28,329,10.31 Gbps,10.31 Gbps,3.018361e+12,0,3.274699e-13,4.037499899588521,BER (1.29e-12 / 2.1e-12) rng=[3.4e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
28,29,343,10.31 Gbps,10.31 Gbps,3.152578e+12,0,3.136263e-13,4.037499899588521,BER (1.25e-12 / 2.0e-12) rng=[3.3e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
29,30,355,10.31 Gbps,10.31 Gbps,3.282030e+12,0,3.00834e-13,4.037499899588521,BER (1.22e-12 / 2.0e-12) rng=[3.1e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
30,31,368,10.31 Gbps,10.31 Gbps,3.417237e+12,0,2.892279e-13,4.037499899588521,BER (1.19e-12 / 2.0e-12) rng=[3.0e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
31,32,381,10.313 Gbps,10.31 Gbps,3.549702e+12,0,2.783177e-13,4.037499899588521,BER (1.16e-12 / 2.0e-12) rng=[2.9e-13 - 1.1e-11])  SNR ( 4.0 /  0.0),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
32,33,394,10.31 Gbps,10.31 Gbps,3.679198e+12,0,2.687742e-13,0.0,BER (1.13e-12 / 1.9e-12) rng=[2.8e-13 - 1.1e-11])  SNR ( 4.6 /  0.6),77.0,PEAK (11=1307 / 88=1320)  VALEY (19),0,
33,34,407,10.31 Gbps,10.31 Gbps,3.817243e+12,0,2.59717e-13,0.0,BER (1.11e-12 / 1.9e-12) rng=[2.7e-13 - 1.1e-11])  SNR ( 4.6 /  0.6),77.0,PEAK (11=2462 / 88=2588)  VALEY (19),0,
34,35,418,10.31 Gbps,10.31 Gbps,3.922225e+12,0,2.530693e-13,0.0,BER (1.08e-12 / 1.9e-12) rng=[2.6e-13 - 1.1e-11])  SNR ( 4.6 /  0.6),77.0,PEAK (11=2462 / 88=2588)  VALEY (19),0,
35,36,428,10.31 Gbps,10.31 Gbps,4.022732e+12,0,2.469981e-13,0.0,BER (1.06e-12 / 1.9e-12) rng=[2.5e-13 - 1.1e-11])  SNR ( 4.6 /  0.6),77.0,PEAK (11=2462 / 88=2588)  VALEY (19),0,
36,37,437,10.31 Gbps,10.31 Gbps,4.116435e+12,0,2.414241e-13,0.0,BER (1.04e-12 / 1.8e-12) rng=[2.5e-13 - 1.1e-11])  SNR ( 4.6 /  0.6),77.0,PEAK (11=2462 / 88=2588)  VALEY (19),0,
37,38,447,10.31 Gbps,10.31 Gbps,4.215089e+12,0,2.356756e-13,0.0,BER (1.01e-12 / 1.8e-12) rng=[2.4e-13 - 1.1e-11])  SNR ( 4.6 /  0.6),77.0,PEAK (11=2462 / 88=2588)  VALEY (19),0,
38,39,457,10.31 Gbps,10.31 Gbps,4.315693e+12,0,2.302913e-13,0.0,BER (9.94e-13 / 1.8e-12) rng=[2.4e-13 - 1.1e-11])  SNR ( 4.6 /  0.6),77.0,PEAK (11=2462 / 88=2588)  VALEY (19),0,
39,40,466,10.31 Gbps,10.31 Gbps,4.411395e+12,0,2.25328e-13,0.0,BER (9.75e-13 / 1.8e-12) rng=[2.3e-13 - 1.1e-11])  SNR ( 4.6 /  0.6),77.0,PEAK (11=2462 / 88=2588)  VALEY (19),0,
40,41,475,10.31 Gbps,10.31 Gbps,4.509241e+12,0,2.203294e-13,0.0,BER (9.56e-13 / 1.8e-12) rng=[2.3e-13 - 1.1e-11])  SNR ( 4.6 /  0.6),77.0,PEAK (11=2462 / 88=2588)  VALEY (19),0,
