,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,46,26.543 Gbps,26.555 Gbps,2.472945e+11,0,3.209107e-12,0.0,  ,0.0,,0,
1,2,56,26.555 Gbps,26.543 Gbps,5.564525e+11,0,1.606855e-12,0.0,BER (3.21e-12 / nan) rng=[3.2e-12 - 3.2e-12])  ,0.0,,0,
2,3,68,26.543 Gbps,26.555 Gbps,8.964499e+11,0,1.036664e-12,0.0,BER (2.41e-12 / 1.1e-12) rng=[1.6e-12 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
3,4,81,26.543 Gbps,26.555 Gbps,1.226291e+12,0,7.712047e-13,0.0,BER (1.95e-12 / 1.1e-12) rng=[1.0e-12 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
4,5,93,26.555 Gbps,26.555 Gbps,1.559476e+12,0,6.14231e-13,0.0,BER (1.66e-12 / 1.1e-12) rng=[7.7e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
5,6,106,26.555 Gbps,26.555 Gbps,1.888475e+12,0,5.090415e-13,0.0,BER (1.45e-12 / 1.1e-12) rng=[6.1e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
6,7,119,26.555 Gbps,26.555 Gbps,2.234785e+12,0,4.31775e-13,0.0,BER (1.29e-12 / 1.0e-12) rng=[5.1e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
7,8,132,26.543 Gbps,26.543 Gbps,2.572629e+12,0,3.768739e-13,0.0,BER (1.17e-12 / 9.8e-13) rng=[4.3e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
8,9,143,26.555 Gbps,26.543 Gbps,2.828630e+12,0,3.454944e-13,0.0,BER (1.07e-12 / 9.5e-13) rng=[3.8e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
9,10,152,26.555 Gbps,26.555 Gbps,3.077646e+12,0,3.180626e-13,0.0,BER (9.89e-13 / 9.2e-13) rng=[3.5e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
10,11,162,26.555 Gbps,26.555 Gbps,3.332819e+12,0,2.941878e-13,0.0,BER (9.22e-13 / 9.0e-13) rng=[3.2e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
11,12,171,26.555 Gbps,26.555 Gbps,3.584183e+12,0,2.738179e-13,0.0,BER (8.65e-13 / 8.7e-13) rng=[2.9e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
12,13,181,26.555 Gbps,26.555 Gbps,3.834871e+12,0,2.563879e-13,0.0,BER (8.16e-13 / 8.5e-13) rng=[2.7e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
13,14,190,26.555 Gbps,26.555 Gbps,4.089767e+12,0,2.405976e-13,0.0,BER (7.73e-13 / 8.3e-13) rng=[2.6e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
14,15,200,26.555 Gbps,26.543 Gbps,4.333815e+12,0,2.272388e-13,0.0,BER (7.35e-13 / 8.1e-13) rng=[2.4e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
15,16,209,26.555 Gbps,26.555 Gbps,4.580567e+12,0,2.151826e-13,0.0,BER (7.01e-13 / 7.9e-13) rng=[2.3e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
16,17,218,26.555 Gbps,26.555 Gbps,4.824538e+12,0,2.043723e-13,0.0,BER (6.70e-13 / 7.7e-13) rng=[2.2e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
17,18,227,26.555 Gbps,26.543 Gbps,5.066317e+12,0,1.948281e-13,0.0,BER (6.43e-13 / 7.6e-13) rng=[2.0e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
18,19,236,26.543 Gbps,26.555 Gbps,5.314428e+12,0,1.858432e-13,0.0,BER (6.18e-13 / 7.4e-13) rng=[1.9e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
19,20,246,26.543 Gbps,26.543 Gbps,5.569282e+12,0,1.774351e-13,0.0,BER (5.95e-13 / 7.3e-13) rng=[1.9e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
20,21,256,26.555 Gbps,26.555 Gbps,5.819052e+12,0,1.69897e-13,0.0,BER (5.74e-13 / 7.1e-13) rng=[1.8e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
21,22,265,26.543 Gbps,26.543 Gbps,6.071011e+12,0,1.629339e-13,0.0,BER (5.55e-13 / 7.0e-13) rng=[1.7e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
22,23,274,26.543 Gbps,26.555 Gbps,6.319508e+12,0,1.565964e-13,0.0,BER (5.37e-13 / 6.9e-13) rng=[1.6e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
23,24,284,26.543 Gbps,26.543 Gbps,6.570152e+12,0,1.506841e-13,0.0,BER (5.21e-13 / 6.8e-13) rng=[1.6e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
24,25,293,26.555 Gbps,26.543 Gbps,6.814742e+12,0,1.453312e-13,0.0,BER (5.05e-13 / 6.7e-13) rng=[1.5e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
25,26,302,26.555 Gbps,26.555 Gbps,7.064686e+12,0,1.402354e-13,0.0,BER (4.91e-13 / 6.6e-13) rng=[1.5e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
26,27,312,26.543 Gbps,26.555 Gbps,7.307543e+12,0,1.3558e-13,0.0,BER (4.77e-13 / 6.5e-13) rng=[1.4e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
27,28,322,26.555 Gbps,26.555 Gbps,7.624337e+12,0,1.297537e-13,0.0,BER (4.65e-13 / 6.4e-13) rng=[1.4e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
28,29,334,26.555 Gbps,26.555 Gbps,7.964646e+12,0,1.241155e-13,0.0,BER (4.53e-13 / 6.3e-13) rng=[1.3e-13 - 3.2e-12])  ,71.0,PEAK (14=1224 / 85=1198)  VALEY (25),0,
29,30,348,26.555 Gbps,26.543 Gbps,8.318673e+12,0,1.190631e-13,0.0,BER (4.42e-13 / 6.2e-13) rng=[1.2e-13 - 3.2e-12])  ,71.0,PEAK (14=2222 / 85=2179)  VALEY (25),0,
30,31,361,26.555 Gbps,26.543 Gbps,8.661006e+12,0,1.143549e-13,0.0,BER (4.31e-13 / 6.1e-13) rng=[1.2e-13 - 3.2e-12])  ,71.0,PEAK (14=2222 / 85=2179)  VALEY (25),0,
31,32,374,26.555 Gbps,26.555 Gbps,9.028342e+12,0,1.099584e-13,0.0,BER (4.21e-13 / 6.1e-13) rng=[1.1e-13 - 3.2e-12])  ,71.0,PEAK (14=2222 / 85=2179)  VALEY (25),0,
32,33,388,26.555 Gbps,26.555 Gbps,9.378370e+12,0,1.057218e-13,0.0,BER (4.11e-13 / 6.0e-13) rng=[1.1e-13 - 3.2e-12])  ,71.0,PEAK (14=2222 / 85=2179)  VALEY (25),0,
33,34,400,26.555 Gbps,26.555 Gbps,9.708240e+12,0,1.020789e-13,0.0,BER (4.02e-13 / 5.9e-13) rng=[1.1e-13 - 3.2e-12])  ,71.0,PEAK (14=2222 / 85=2179)  VALEY (25),0,
34,35,413,26.543 Gbps,26.543 Gbps,1.004768e+13,0,9.889473e-14,0.0,BER (3.93e-13 / 5.8e-13) rng=[1.0e-13 - 3.2e-12])  ,71.0,PEAK (14=2222 / 85=2179)  VALEY (25),0,
35,36,424,26.555 Gbps,26.555 Gbps,1.030196e+13,0,9.643117e-14,0.0,BER (3.84e-13 / 5.8e-13) rng=[9.9e-14 - 3.2e-12])  ,71.0,PEAK (14=2222 / 85=2179)  VALEY (25),0,
36,37,434,26.555 Gbps,26.555 Gbps,1.055362e+13,0,9.416024e-14,0.0,BER (3.76e-13 / 5.7e-13) rng=[9.6e-14 - 3.2e-12])  ,71.0,PEAK (14=2222 / 85=2179)  VALEY (25),0,
37,38,443,26.555 Gbps,26.555 Gbps,1.080415e+13,0,9.197203e-14,0.0,BER (3.69e-13 / 5.7e-13) rng=[9.4e-14 - 3.2e-12])  ,71.0,PEAK (14=2222 / 85=2179)  VALEY (25),0,
