,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,46,26.555 Gbps,26.543 Gbps,2.035060e+11,0,3.73459e-12,0.0,  ,0.0,,0,
1,2,58,26.543 Gbps,26.555 Gbps,5.166479e+11,0,1.688436e-12,0.0,BER (3.73e-12 / nan) rng=[3.7e-12 - 3.7e-12])  ,0.0,,0,
2,3,70,26.543 Gbps,26.543 Gbps,8.578807e+11,0,1.070151e-12,0.0,BER (2.71e-12 / 1.4e-12) rng=[1.7e-12 - 3.7e-12])  ,0.0,,0,
3,4,83,26.555 Gbps,26.543 Gbps,1.192504e+12,0,7.845901e-13,0.0,BER (2.16e-12 / 1.4e-12) rng=[1.1e-12 - 3.7e-12])  ,0.0,,0,
4,5,95,26.543 Gbps,26.543 Gbps,1.525731e+12,0,6.197311e-13,0.0,BER (1.82e-12 / 1.3e-12) rng=[7.8e-13 - 3.7e-12])  ,0.0,,0,
5,6,108,26.555 Gbps,26.543 Gbps,1.857200e+12,0,5.157366e-13,0.0,BER (1.58e-12 / 1.3e-12) rng=[6.2e-13 - 3.7e-12])  ,0.0,,0,
6,7,121,26.543 Gbps,26.555 Gbps,2.201372e+12,0,4.355777e-13,0.0,BER (1.40e-12 / 1.2e-12) rng=[5.2e-13 - 3.7e-12])  ,71.0,PEAK (14=1134 / 85=1215)  VALEY (25),0,
7,8,134,26.543 Gbps,26.555 Gbps,2.551477e+12,0,3.817545e-13,0.0,BER (1.26e-12 / 1.2e-12) rng=[4.4e-13 - 3.7e-12])  ,71.0,PEAK (14=1787 / 85=1825)  VALEY (25),0,
8,9,144,26.555 Gbps,26.555 Gbps,2.802914e+12,0,3.48588e-13,0.0,BER (1.15e-12 / 1.1e-12) rng=[3.8e-13 - 3.7e-12])  ,71.0,PEAK (14=1787 / 85=1825)  VALEY (25),0,
9,10,154,26.555 Gbps,26.555 Gbps,3.053955e+12,0,3.205297e-13,0.0,BER (1.06e-12 / 1.1e-12) rng=[3.5e-13 - 3.7e-12])  ,71.0,PEAK (14=1787 / 85=1825)  VALEY (25),0,
10,11,164,26.555 Gbps,26.555 Gbps,3.311699e+12,0,2.958515e-13,0.0,BER (9.90e-13 / 1.1e-12) rng=[3.2e-13 - 3.7e-12])  ,71.0,PEAK (14=1787 / 85=1825)  VALEY (25),0,
