,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,41,28.207 Gbps,28.207 Gbps,2.246621e+11,0,3.284742e-12,0.0,  ,0.0,,0,
1,2,53,28.207 Gbps,28.207 Gbps,5.827104e+11,0,1.50247e-12,0.0,BER (3.28e-12 / nan) rng=[3.3e-12 - 3.3e-12])  ,0.0,,0,
2,3,66,28.201 Gbps,28.201 Gbps,9.480813e+11,0,9.723883e-13,0.0,BER (2.39e-12 / 1.3e-12) rng=[1.5e-12 - 3.3e-12])  ,0.0,,0,
3,4,78,28.201 Gbps,28.201 Gbps,1.301301e+12,0,7.230186e-13,0.0,BER (1.92e-12 / 1.2e-12) rng=[9.7e-13 - 3.3e-12])  ,0.0,,0,
4,5,92,28.207 Gbps,28.207 Gbps,1.685189e+12,0,5.638088e-13,0.0,BER (1.62e-12 / 1.2e-12) rng=[7.2e-13 - 3.3e-12])  ,0.0,,0,
5,6,105,28.207 Gbps,28.201 Gbps,2.022183e+12,0,4.764177e-13,0.0,BER (1.41e-12 / 1.1e-12) rng=[5.6e-13 - 3.3e-12])  ,71.0,PEAK (14=232 / 85=228)  VALEY (23),0,
6,7,116,28.207 Gbps,28.201 Gbps,2.368388e+12,0,4.063046e-13,0.0,BER (1.25e-12 / 1.1e-12) rng=[4.8e-13 - 3.3e-12])  ,71.0,PEAK (14=919 / 85=882)  VALEY (23),0,
7,8,130,28.207 Gbps,28.201 Gbps,2.740901e+12,0,3.538466e-13,0.0,BER (1.13e-12 / 1.0e-12) rng=[4.1e-13 - 3.3e-12])  ,71.0,PEAK (14=919 / 85=882)  VALEY (23),0,
8,9,141,28.207 Gbps,28.201 Gbps,3.016598e+12,0,3.239631e-13,0.0,BER (1.04e-12 / 9.8e-13) rng=[3.5e-13 - 3.3e-12])  ,71.0,PEAK (14=919 / 85=882)  VALEY (23),0,
9,10,150,28.201 Gbps,28.201 Gbps,3.274723e+12,0,2.989548e-13,0.0,BER (9.56e-13 / 9.5e-13) rng=[3.2e-13 - 3.3e-12])  ,71.0,PEAK (14=919 / 85=882)  VALEY (23),0,
10,11,159,28.201 Gbps,28.207 Gbps,3.524779e+12,0,2.781535e-13,0.0,BER (8.91e-13 / 9.2e-13) rng=[3.0e-13 - 3.3e-12])  ,71.0,PEAK (14=919 / 85=882)  VALEY (23),0,
11,12,168,28.201 Gbps,28.207 Gbps,3.789975e+12,0,2.590229e-13,0.0,BER (8.35e-13 / 8.9e-13) rng=[2.8e-13 - 3.3e-12])  ,71.0,PEAK (14=919 / 85=882)  VALEY (23),0,
12,13,178,28.201 Gbps,28.207 Gbps,4.061857e+12,0,2.420029e-13,0.0,BER (7.87e-13 / 8.7e-13) rng=[2.6e-13 - 3.3e-12])  ,71.0,PEAK (14=919 / 85=882)  VALEY (23),0,
13,14,187,28.207 Gbps,28.201 Gbps,4.326481e+12,0,2.274266e-13,0.0,BER (7.45e-13 / 8.4e-13) rng=[2.4e-13 - 3.3e-12])  ,71.0,PEAK (14=919 / 85=882)  VALEY (23),0,
