,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,43,25.77 Gbps,25.77 Gbps,2.322438e+11,0,3.343289e-12,0.0,  ,0.0,,0,
1,2,56,25.77 Gbps,25.77 Gbps,5.708627e+11,0,1.56024e-12,0.0,BER (3.34e-12 / nan) rng=[3.3e-12 - 3.3e-12])  ,0.0,,0,
2,3,69,25.77 Gbps,25.77 Gbps,9.127777e+11,0,1.017609e-12,0.0,BER (2.45e-12 / 1.3e-12) rng=[1.6e-12 - 3.3e-12])  ,0.0,,0,
3,4,82,25.77 Gbps,25.77 Gbps,1.251485e+12,0,7.477296e-13,0.0,BER (1.97e-12 / 1.2e-12) rng=[1.0e-12 - 3.3e-12])  ,0.0,,0,
4,5,95,25.77 Gbps,25.77 Gbps,1.587789e+12,0,5.973514e-13,0.0,BER (1.67e-12 / 1.2e-12) rng=[7.5e-13 - 3.3e-12])  ,71.0,PEAK (14=1049 / 85=1080)  VALEY (24),0,
5,6,108,25.77 Gbps,25.77 Gbps,1.899238e+12,0,5.066625e-13,0.0,BER (1.45e-12 / 1.1e-12) rng=[6.0e-13 - 3.3e-12])  ,71.0,PEAK (14=1049 / 85=1080)  VALEY (24),0,
6,7,120,25.77 Gbps,25.77 Gbps,2.219863e+12,0,4.370648e-13,0.0,BER (1.30e-12 / 1.1e-12) rng=[5.1e-13 - 3.3e-12])  ,71.0,PEAK (14=1049 / 85=1080)  VALEY (24),0,
7,8,132,25.77 Gbps,25.77 Gbps,2.550399e+12,0,3.824761e-13,0.0,BER (1.17e-12 / 1.0e-12) rng=[4.4e-13 - 3.3e-12])  ,71.0,PEAK (14=1049 / 85=1080)  VALEY (24),0,
8,9,143,25.77 Gbps,25.77 Gbps,2.788309e+12,0,3.50625e-13,0.0,BER (1.07e-12 / 9.9e-13) rng=[3.8e-13 - 3.3e-12])  ,71.0,PEAK (14=1049 / 85=1080)  VALEY (24),0,
9,10,153,25.77 Gbps,25.781 Gbps,3.028271e+12,0,3.233364e-13,0.0,BER (9.94e-13 / 9.6e-13) rng=[3.5e-13 - 3.3e-12])  ,71.0,PEAK (14=1049 / 85=1080)  VALEY (24),0,
10,11,162,25.77 Gbps,25.77 Gbps,3.279021e+12,0,2.992011e-13,0.0,BER (9.27e-13 / 9.3e-13) rng=[3.2e-13 - 3.3e-12])  ,71.0,PEAK (14=1049 / 85=1080)  VALEY (24),0,
11,12,172,25.77 Gbps,25.77 Gbps,3.518282e+12,0,2.790985e-13,0.0,BER (8.70e-13 / 9.0e-13) rng=[3.0e-13 - 3.3e-12])  ,71.0,PEAK (14=1049 / 85=1080)  VALEY (24),0,
12,13,181,25.77 Gbps,25.77 Gbps,3.763716e+12,0,2.612242e-13,0.0,BER (8.20e-13 / 8.8e-13) rng=[2.8e-13 - 3.3e-12])  ,71.0,PEAK (14=1049 / 85=1080)  VALEY (24),0,
13,14,190,25.77 Gbps,25.77 Gbps,4.008705e+12,0,2.455379e-13,0.0,BER (7.77e-13 / 8.5e-13) rng=[2.6e-13 - 3.3e-12])  ,71.0,PEAK (14=1049 / 85=1080)  VALEY (24),0,
14,15,200,25.77 Gbps,25.77 Gbps,4.262394e+12,0,2.31114e-13,0.0,BER (7.39e-13 / 8.3e-13) rng=[2.5e-13 - 3.3e-12])  ,71.0,PEAK (14=1049 / 85=1080)  VALEY (24),0,
15,16,210,25.77 Gbps,25.781 Gbps,4.509541e+12,0,2.186348e-13,0.0,BER (7.06e-13 / 8.1e-13) rng=[2.3e-13 - 3.3e-12])  ,71.0,PEAK (14=1049 / 85=1080)  VALEY (24),0,
16,17,219,25.77 Gbps,25.77 Gbps,4.757996e+12,0,2.073504e-13,0.0,BER (6.75e-13 / 8.0e-13) rng=[2.2e-13 - 3.3e-12])  ,71.0,PEAK (14=1049 / 85=1080)  VALEY (24),0,
