,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,46,53.109 Gbps,53.109 Gbps,3.249077e+11,0,2.059413e-12,0.0,  ,0.0,,0.0,
1,2,58,53.109 Gbps,53.121 Gbps,1.013920e+12,0,8.421513e-13,0.0,BER (2.06e-12 / nan) rng=[2.1e-12 - 2.1e-12])  ,0.0,,0.0,
2,3,70,53.121 Gbps,53.121 Gbps,1.699208e+12,0,5.34036e-13,0.0,BER (1.45e-12 / 8.6e-13) rng=[8.4e-13 - 2.1e-12])  ,0.0,,0.0,
3,4,83,53.109 Gbps,53.109 Gbps,2.337643e+12,0,3.995784e-13,0.0,BER (1.15e-12 / 8.1e-13) rng=[5.3e-13 - 2.1e-12])  ,0.0,,0.0,
4,5,95,53.121 Gbps,53.121 Gbps,2.966119e+12,0,3.194141e-13,0.0,BER (9.59e-13 / 7.6e-13) rng=[4.0e-13 - 2.1e-12])  ,0.0,,0.0,
5,6,107,53.109 Gbps,53.109 Gbps,3.611460e+12,0,2.648014e-13,0.0,BER (8.31e-13 / 7.2e-13) rng=[3.2e-13 - 2.1e-12])  ,0.0,,0.0,
6,7,119,53.109 Gbps,53.109 Gbps,4.244262e+12,0,2.268843e-13,0.0,BER (7.37e-13 / 6.8e-13) rng=[2.6e-13 - 2.1e-12])  ,0.0,,0.0,
7,8,131,53.121 Gbps,53.109 Gbps,4.927303e+12,0,1.968414e-13,24.17713499012248,BER (6.64e-13 / 6.5e-13) rng=[2.3e-13 - 2.1e-12])  SNR (23.9 /  0.3),0.0,,0.0,
8,9,143,53.121 Gbps,53.109 Gbps,5.464205e+12,0,1.786724e-13,24.17713499012248,BER (6.05e-13 / 6.2e-13) rng=[2.0e-13 - 2.1e-12])  SNR (23.9 /  0.3),16.0,PEAK (25=556 / 41=477 / 58=488 / 73=556)  VALEY (31=0 / 45=0 / 61=0),1.3286362952699108e-15,PER: (P1:(26.6 / 0.9 rng=[0.0 - 0.0]) P2:(41.8 / 1.0 rng=[0.0 - 0.0]) P3:(58.1 / 0.9 rng=[0.0 - 0.0]) P4:(73.3 / 0.9 rng=[0.0 - 0.0]) ERR:E12=2.2e-16 E21=7.6e-16 E23=0.0e+00 E32=2.5e-18 E34=3.3e-16 E43=1.4e-17)
9,10,152,53.109 Gbps,53.109 Gbps,5.959513e+12,0,1.641331e-13,24.17713499012248,BER (5.58e-13 / 6.0e-13) rng=[1.8e-13 - 2.1e-12])  SNR (23.9 /  0.3),16.0,PEAK (25=556 / 41=477 / 58=488 / 73=556)  VALEY (31=0 / 45=0 / 61=0),1.3286362952699108e-15,PER: (P1:(26.6 / 0.9 rng=[0.0 - 0.0]) P2:(41.8 / 1.0 rng=[0.0 - 0.0]) P3:(58.1 / 0.9 rng=[0.0 - 0.0]) P4:(73.3 / 0.9 rng=[0.0 - 0.0]) ERR:E12=2.2e-16 E21=7.6e-16 E23=0.0e+00 E32=2.5e-18 E34=3.3e-16 E43=1.4e-17)
10,11,161,53.109 Gbps,53.109 Gbps,6.458682e+12,0,1.515117e-13,24.17713499012248,BER (5.19e-13 / 5.8e-13) rng=[1.6e-13 - 2.1e-12])  SNR (23.9 /  0.3),16.0,PEAK (25=556 / 41=477 / 58=488 / 73=556)  VALEY (31=0 / 45=0 / 61=0),1.3286362952699108e-15,PER: (P1:(26.6 / 0.9 rng=[0.0 - 0.0]) P2:(41.8 / 1.0 rng=[0.0 - 0.0]) P3:(58.1 / 0.9 rng=[0.0 - 0.0]) P4:(73.3 / 0.9 rng=[0.0 - 0.0]) ERR:E12=2.2e-16 E21=7.6e-16 E23=0.0e+00 E32=2.5e-18 E34=3.3e-16 E43=1.4e-17)
11,12,171,53.109 Gbps,53.121 Gbps,6.963482e+12,0,1.409212e-13,24.17713499012248,BER (4.85e-13 / 5.6e-13) rng=[1.5e-13 - 2.1e-12])  SNR (23.9 /  0.3),16.0,PEAK (25=556 / 41=477 / 58=488 / 73=556)  VALEY (31=0 / 45=0 / 61=0),1.3286362952699108e-15,PER: (P1:(26.6 / 0.9 rng=[0.0 - 0.0]) P2:(41.8 / 1.0 rng=[0.0 - 0.0]) P3:(58.1 / 0.9 rng=[0.0 - 0.0]) P4:(73.3 / 0.9 rng=[0.0 - 0.0]) ERR:E12=2.2e-16 E21=7.6e-16 E23=0.0e+00 E32=2.5e-18 E34=3.3e-16 E43=1.4e-17)
12,13,180,53.109 Gbps,53.109 Gbps,7.450415e+12,0,1.318136e-13,24.17713499012248,BER (4.57e-13 / 5.4e-13) rng=[1.4e-13 - 2.1e-12])  SNR (23.9 /  0.3),16.0,PEAK (25=556 / 41=477 / 58=488 / 73=556)  VALEY (31=0 / 45=0 / 61=0),1.3286362952699108e-15,PER: (P1:(26.6 / 0.9 rng=[0.0 - 0.0]) P2:(41.8 / 1.0 rng=[0.0 - 0.0]) P3:(58.1 / 0.9 rng=[0.0 - 0.0]) P4:(73.3 / 0.9 rng=[0.0 - 0.0]) ERR:E12=2.2e-16 E21=7.6e-16 E23=0.0e+00 E32=2.5e-18 E34=3.3e-16 E43=1.4e-17)
13,14,189,53.109 Gbps,53.109 Gbps,7.953742e+12,0,1.235768e-13,24.17713499012248,BER (4.32e-13 / 5.3e-13) rng=[1.3e-13 - 2.1e-12])  SNR (23.9 /  0.3),16.0,PEAK (25=556 / 41=477 / 58=488 / 73=556)  VALEY (31=0 / 45=0 / 61=0),1.3286362952699108e-15,PER: (P1:(26.6 / 0.9 rng=[0.0 - 0.0]) P2:(41.8 / 1.0 rng=[0.0 - 0.0]) P3:(58.1 / 0.9 rng=[0.0 - 0.0]) P4:(73.3 / 0.9 rng=[0.0 - 0.0]) ERR:E12=2.2e-16 E21=7.6e-16 E23=0.0e+00 E32=2.5e-18 E34=3.3e-16 E43=1.4e-17)
