,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,41,28.201 Gbps,28.207 Gbps,2.683151e+11,0,2.931283e-12,0.0,  ,0.0,,0,
1,2,52,28.207 Gbps,28.207 Gbps,6.224183e+11,0,1.447773e-12,0.0,BER (2.93e-12 / nan) rng=[2.9e-12 - 2.9e-12])  ,0.0,,0,
2,3,64,28.201 Gbps,28.201 Gbps,9.856784e+11,0,9.446955e-13,0.0,BER (2.19e-12 / 1.0e-12) rng=[1.4e-12 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
3,4,77,28.207 Gbps,28.207 Gbps,1.337952e+12,0,7.079937e-13,0.0,BER (1.77e-12 / 1.0e-12) rng=[9.4e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
4,5,90,28.201 Gbps,28.201 Gbps,1.724829e+12,0,5.570999e-13,0.0,BER (1.51e-12 / 1.0e-12) rng=[7.1e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
5,6,104,28.207 Gbps,28.201 Gbps,2.059681e+12,0,4.680917e-13,0.0,BER (1.32e-12 / 9.6e-13) rng=[5.6e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
6,7,115,28.201 Gbps,28.207 Gbps,2.401443e+12,0,4.012113e-13,0.0,BER (1.18e-12 / 9.3e-13) rng=[4.7e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
7,8,128,28.201 Gbps,28.207 Gbps,2.774178e+12,0,3.494793e-13,0.0,BER (1.07e-12 / 9.0e-13) rng=[4.0e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
8,9,140,28.207 Gbps,28.207 Gbps,3.049804e+12,0,3.204901e-13,0.0,BER (9.76e-13 / 8.7e-13) rng=[3.5e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
9,10,149,28.207 Gbps,28.201 Gbps,3.305641e+12,0,2.962064e-13,0.0,BER (9.03e-13 / 8.4e-13) rng=[3.2e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
10,11,158,28.207 Gbps,28.201 Gbps,3.551337e+12,0,2.760872e-13,0.0,BER (8.42e-13 / 8.2e-13) rng=[3.0e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
11,12,167,28.207 Gbps,28.201 Gbps,3.807703e+12,0,2.575325e-13,0.0,BER (7.91e-13 / 7.9e-13) rng=[2.8e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
12,13,176,28.207 Gbps,28.207 Gbps,4.083847e+12,0,2.407079e-13,0.0,BER (7.46e-13 / 7.7e-13) rng=[2.6e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
13,14,186,28.207 Gbps,28.207 Gbps,4.348850e+12,0,2.26283e-13,0.0,BER (7.08e-13 / 7.5e-13) rng=[2.4e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
14,15,195,28.201 Gbps,28.201 Gbps,4.603169e+12,0,2.139947e-13,0.0,BER (6.73e-13 / 7.3e-13) rng=[2.3e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
15,16,204,28.207 Gbps,28.207 Gbps,4.868571e+12,0,2.02469e-13,0.0,BER (6.43e-13 / 7.2e-13) rng=[2.1e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
16,17,213,28.207 Gbps,28.207 Gbps,5.123811e+12,0,1.925235e-13,0.0,BER (6.15e-13 / 7.0e-13) rng=[2.0e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
17,18,222,28.207 Gbps,28.201 Gbps,5.380463e+12,0,1.834563e-13,0.0,BER (5.90e-13 / 6.9e-13) rng=[1.9e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
18,19,232,28.207 Gbps,28.207 Gbps,5.649117e+12,0,1.748327e-13,0.0,BER (5.68e-13 / 6.7e-13) rng=[1.8e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
19,20,241,28.207 Gbps,28.201 Gbps,5.917071e+12,0,1.670233e-13,0.0,BER (5.47e-13 / 6.6e-13) rng=[1.7e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
20,21,251,28.207 Gbps,28.207 Gbps,6.181747e+12,0,1.59999e-13,0.0,BER (5.28e-13 / 6.5e-13) rng=[1.7e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
21,22,260,28.207 Gbps,28.201 Gbps,6.441215e+12,0,1.535718e-13,0.0,BER (5.10e-13 / 6.4e-13) rng=[1.6e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
22,23,269,28.201 Gbps,28.201 Gbps,6.709728e+12,0,1.474845e-13,0.0,BER (4.94e-13 / 6.3e-13) rng=[1.5e-13 - 2.9e-12])  ,63.0,PEAK (18=933 / 81=875)  VALEY (24),0,
