,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,45,28.207 Gbps,28.207 Gbps,2.409110e+11,0,3.006653e-12,0.0,  ,0.0,,0,
1,2,56,28.201 Gbps,28.207 Gbps,6.097341e+11,0,1.46192e-12,0.0,BER (3.01e-12 / nan) rng=[3.0e-12 - 3.0e-12])  ,63.0,PEAK (18=1177 / 81=1187)  VALEY (26),0,
2,3,68,28.201 Gbps,28.201 Gbps,9.832916e+11,0,9.472031e-13,0.0,BER (2.23e-12 / 1.1e-12) rng=[1.5e-12 - 3.0e-12])  ,63.0,PEAK (18=1177 / 81=1187)  VALEY (26),0,
3,4,81,28.207 Gbps,28.207 Gbps,1.358992e+12,0,6.898314e-13,0.0,BER (1.81e-12 / 1.1e-12) rng=[9.5e-13 - 3.0e-12])  ,63.0,PEAK (18=1177 / 81=1187)  VALEY (26),0,
4,5,95,28.207 Gbps,28.207 Gbps,1.749321e+12,0,5.444773e-13,0.0,BER (1.53e-12 / 1.0e-12) rng=[6.9e-13 - 3.0e-12])  ,63.0,PEAK (18=1177 / 81=1187)  VALEY (26),0,
5,6,108,28.201 Gbps,28.201 Gbps,2.101211e+12,0,4.576373e-13,0.0,BER (1.33e-12 / 1.0e-12) rng=[5.4e-13 - 3.0e-12])  ,63.0,PEAK (18=1177 / 81=1187)  VALEY (26),0,
6,7,121,28.201 Gbps,28.201 Gbps,2.463251e+12,0,3.936157e-13,0.0,BER (1.18e-12 / 9.6e-13) rng=[4.6e-13 - 3.0e-12])  ,63.0,PEAK (18=1177 / 81=1187)  VALEY (26),0,
7,8,134,28.207 Gbps,28.207 Gbps,2.821961e+12,0,3.460478e-13,0.0,BER (1.07e-12 / 9.3e-13) rng=[3.9e-13 - 3.0e-12])  ,63.0,PEAK (18=1177 / 81=1187)  VALEY (26),0,
8,9,144,28.207 Gbps,28.207 Gbps,3.086908e+12,0,3.167019e-13,0.0,BER (9.81e-13 / 9.0e-13) rng=[3.5e-13 - 3.0e-12])  ,63.0,PEAK (18=1177 / 81=1187)  VALEY (26),0,
9,10,154,28.201 Gbps,28.201 Gbps,3.356180e+12,0,2.91854e-13,0.0,BER (9.07e-13 / 8.7e-13) rng=[3.2e-13 - 3.0e-12])  ,63.0,PEAK (18=1177 / 81=1187)  VALEY (26),0,
