,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,42,53.109 Gbps,53.121 Gbps,4.468929e+11,0,1.610337e-12,0.0,  ,0.0,,0.0,
1,2,54,53.109 Gbps,53.109 Gbps,1.120390e+12,0,7.8665e-13,0.0,BER (1.61e-12 / nan) rng=[1.6e-12 - 1.6e-12])  ,0.0,,0.0,
2,3,67,53.109 Gbps,53.121 Gbps,1.798235e+12,0,5.125246e-13,0.0,BER (1.20e-12 / 5.8e-13) rng=[7.9e-13 - 1.6e-12])  ,0.0,,0.0,
3,4,79,53.109 Gbps,53.109 Gbps,2.465382e+12,0,3.815292e-13,0.0,BER (9.70e-13 / 5.7e-13) rng=[5.1e-13 - 1.6e-12])  ,0.0,,0.0,
4,5,91,53.109 Gbps,53.121 Gbps,3.125430e+12,0,3.029716e-13,21.351643575344177,BER (8.23e-13 / 5.5e-13) rng=[3.8e-13 - 1.6e-12])  SNR (21.6 /  0.4),16.333333333333332,PEAK (25=224 / 40=193 / 59=187 / 74=224)  VALEY (29=0 / 46=0 / 63=0),3.273175276153995e-09,PER: (P1:(25.2 / 1.3 rng=[0.0 - 0.0]) P2:(41.4 / 1.3 rng=[0.0 - 0.0]) P3:(58.8 / 1.4 rng=[0.0 - 0.0]) P4:(74.8 / 1.2 rng=[0.0 - 0.0]) ERR:E12=2.6e-10 E21=1.7e-10 E23=8.4e-12 E32=1.0e-10 E34=2.7e-09 E43=7.8e-11)
5,6,104,53.121 Gbps,53.121 Gbps,3.783518e+12,0,2.522095e-13,21.351643575344177,BER (7.19e-13 / 5.3e-13) rng=[3.0e-13 - 1.6e-12])  SNR (21.6 /  0.4),16.333333333333332,PEAK (25=1117 / 40=993 / 59=927 / 74=1117)  VALEY (30=0 / 46=0 / 63=0),3.273175276153995e-09,PER: (P1:(25.2 / 1.3 rng=[0.0 - 0.0]) P2:(41.4 / 1.3 rng=[0.0 - 0.0]) P3:(58.8 / 1.4 rng=[0.0 - 0.0]) P4:(74.8 / 1.2 rng=[0.0 - 0.0]) ERR:E12=2.6e-10 E21=1.7e-10 E23=8.4e-12 E32=1.0e-10 E34=2.7e-09 E43=7.8e-11)
6,7,117,53.121 Gbps,53.121 Gbps,4.459598e+12,0,2.168302e-13,21.351643575344177,BER (6.41e-13 / 5.1e-13) rng=[2.5e-13 - 1.6e-12])  SNR (21.6 /  0.4),16.333333333333332,PEAK (25=1117 / 40=993 / 59=927 / 74=1117)  VALEY (30=0 / 46=0 / 63=0),3.273175276153995e-09,PER: (P1:(25.2 / 1.3 rng=[0.0 - 0.0]) P2:(41.4 / 1.3 rng=[0.0 - 0.0]) P3:(58.8 / 1.4 rng=[0.0 - 0.0]) P4:(74.8 / 1.2 rng=[0.0 - 0.0]) ERR:E12=2.6e-10 E21=1.7e-10 E23=8.4e-12 E32=1.0e-10 E34=2.7e-09 E43=7.8e-11)
7,8,129,53.121 Gbps,53.121 Gbps,5.138646e+12,0,1.897472e-13,21.351643575344177,BER (5.80e-13 / 4.9e-13) rng=[2.2e-13 - 1.6e-12])  SNR (21.6 /  0.4),16.333333333333332,PEAK (25=1117 / 40=993 / 59=927 / 74=1117)  VALEY (30=0 / 46=0 / 63=0),3.273175276153995e-09,PER: (P1:(25.2 / 1.3 rng=[0.0 - 0.0]) P2:(41.4 / 1.3 rng=[0.0 - 0.0]) P3:(58.8 / 1.4 rng=[0.0 - 0.0]) P4:(74.8 / 1.2 rng=[0.0 - 0.0]) ERR:E12=2.6e-10 E21=1.7e-10 E23=8.4e-12 E32=1.0e-10 E34=2.7e-09 E43=7.8e-11)
8,9,140,53.109 Gbps,53.109 Gbps,5.625018e+12,0,1.736809e-13,21.351643575344177,BER (5.32e-13 / 4.8e-13) rng=[1.9e-13 - 1.6e-12])  SNR (21.6 /  0.4),16.333333333333332,PEAK (25=1117 / 40=993 / 59=927 / 74=1117)  VALEY (30=0 / 46=0 / 63=0),3.273175276153995e-09,PER: (P1:(25.2 / 1.3 rng=[0.0 - 0.0]) P2:(41.4 / 1.3 rng=[0.0 - 0.0]) P3:(58.8 / 1.4 rng=[0.0 - 0.0]) P4:(74.8 / 1.2 rng=[0.0 - 0.0]) ERR:E12=2.6e-10 E21=1.7e-10 E23=8.4e-12 E32=1.0e-10 E34=2.7e-09 E43=7.8e-11)
9,10,149,53.109 Gbps,53.121 Gbps,6.109232e+12,0,1.602347e-13,21.351643575344177,BER (4.92e-13 / 4.6e-13) rng=[1.7e-13 - 1.6e-12])  SNR (21.6 /  0.4),16.333333333333332,PEAK (25=1117 / 40=993 / 59=927 / 74=1117)  VALEY (30=0 / 46=0 / 63=0),3.273175276153995e-09,PER: (P1:(25.2 / 1.3 rng=[0.0 - 0.0]) P2:(41.4 / 1.3 rng=[0.0 - 0.0]) P3:(58.8 / 1.4 rng=[0.0 - 0.0]) P4:(74.8 / 1.2 rng=[0.0 - 0.0]) ERR:E12=2.6e-10 E21=1.7e-10 E23=8.4e-12 E32=1.0e-10 E34=2.7e-09 E43=7.8e-11)
10,11,158,53.109 Gbps,53.121 Gbps,6.612431e+12,0,1.481645e-13,21.351643575344177,BER (4.59e-13 / 4.5e-13) rng=[1.6e-13 - 1.6e-12])  SNR (21.6 /  0.4),16.333333333333332,PEAK (25=1117 / 40=993 / 59=927 / 74=1117)  VALEY (30=0 / 46=0 / 63=0),3.273175276153995e-09,PER: (P1:(25.2 / 1.3 rng=[0.0 - 0.0]) P2:(41.4 / 1.3 rng=[0.0 - 0.0]) P3:(58.8 / 1.4 rng=[0.0 - 0.0]) P4:(74.8 / 1.2 rng=[0.0 - 0.0]) ERR:E12=2.6e-10 E21=1.7e-10 E23=8.4e-12 E32=1.0e-10 E34=2.7e-09 E43=7.8e-11)
11,12,168,53.109 Gbps,53.109 Gbps,7.111820e+12,0,1.380237e-13,21.351643575344177,BER (4.30e-13 / 4.4e-13) rng=[1.5e-13 - 1.6e-12])  SNR (21.6 /  0.4),16.333333333333332,PEAK (25=1117 / 40=993 / 59=927 / 74=1117)  VALEY (30=0 / 46=0 / 63=0),3.273175276153995e-09,PER: (P1:(25.2 / 1.3 rng=[0.0 - 0.0]) P2:(41.4 / 1.3 rng=[0.0 - 0.0]) P3:(58.8 / 1.4 rng=[0.0 - 0.0]) P4:(74.8 / 1.2 rng=[0.0 - 0.0]) ERR:E12=2.6e-10 E21=1.7e-10 E23=8.4e-12 E32=1.0e-10 E34=2.7e-09 E43=7.8e-11)
12,13,177,53.109 Gbps,53.109 Gbps,7.610924e+12,0,1.291481e-13,21.351643575344177,BER (4.06e-13 / 4.2e-13) rng=[1.4e-13 - 1.6e-12])  SNR (21.6 /  0.4),16.333333333333332,PEAK (25=1117 / 40=993 / 59=927 / 74=1117)  VALEY (30=0 / 46=0 / 63=0),3.273175276153995e-09,PER: (P1:(25.2 / 1.3 rng=[0.0 - 0.0]) P2:(41.4 / 1.3 rng=[0.0 - 0.0]) P3:(58.8 / 1.4 rng=[0.0 - 0.0]) P4:(74.8 / 1.2 rng=[0.0 - 0.0]) ERR:E12=2.6e-10 E21=1.7e-10 E23=8.4e-12 E32=1.0e-10 E34=2.7e-09 E43=7.8e-11)
13,14,187,53.121 Gbps,53.109 Gbps,8.102012e+12,0,1.214504e-13,21.351643575344177,BER (3.85e-13 / 4.1e-13) rng=[1.3e-13 - 1.6e-12])  SNR (21.6 /  0.4),16.333333333333332,PEAK (25=1117 / 40=993 / 59=927 / 74=1117)  VALEY (30=0 / 46=0 / 63=0),3.273175276153995e-09,PER: (P1:(25.2 / 1.3 rng=[0.0 - 0.0]) P2:(41.4 / 1.3 rng=[0.0 - 0.0]) P3:(58.8 / 1.4 rng=[0.0 - 0.0]) P4:(74.8 / 1.2 rng=[0.0 - 0.0]) ERR:E12=2.6e-10 E21=1.7e-10 E23=8.4e-12 E32=1.0e-10 E34=2.7e-09 E43=7.8e-11)
14,15,196,53.121 Gbps,53.121 Gbps,8.605256e+12,0,1.144431e-13,21.351643575344177,BER (3.66e-13 / 4.0e-13) rng=[1.2e-13 - 1.6e-12])  SNR (21.6 /  0.4),16.333333333333332,PEAK (25=1117 / 40=993 / 59=927 / 74=1117)  VALEY (30=0 / 46=0 / 63=0),3.273175276153995e-09,PER: (P1:(25.2 / 1.3 rng=[0.0 - 0.0]) P2:(41.4 / 1.3 rng=[0.0 - 0.0]) P3:(58.8 / 1.4 rng=[0.0 - 0.0]) P4:(74.8 / 1.2 rng=[0.0 - 0.0]) ERR:E12=2.6e-10 E21=1.7e-10 E23=8.4e-12 E32=1.0e-10 E34=2.7e-09 E43=7.8e-11)
