,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,43,10.31 Gbps,10.313 Gbps,8.240888e+10,0,8.910932e-12,0.0,  ,0.0,,0,
1,2,55,10.31 Gbps,10.31 Gbps,2.116881e+11,0,4.109282e-12,0.0,BER (8.91e-12 / nan) rng=[8.9e-12 - 8.9e-12])  ,0.0,,0,
2,3,68,10.31 Gbps,10.31 Gbps,3.427292e+11,0,2.692437e-12,0.0,BER (6.51e-12 / 3.4e-12) rng=[4.1e-12 - 8.9e-12])  ,0.0,,0,
3,4,80,10.31 Gbps,10.31 Gbps,4.735601e+11,0,1.981845e-12,0.0,BER (5.24e-12 / 3.3e-12) rng=[2.7e-12 - 8.9e-12])  ,0.0,,0,
4,5,93,10.31 Gbps,10.31 Gbps,5.959434e+11,0,1.595378e-12,0.0,BER (4.42e-12 / 3.1e-12) rng=[2.0e-12 - 8.9e-12])  ,0.0,,0,
5,6,105,10.31 Gbps,10.31 Gbps,7.292426e+11,0,1.307777e-12,0.0,BER (3.86e-12 / 3.0e-12) rng=[1.6e-12 - 8.9e-12])  ,71.0,PEAK (14=869 / 85=877)  VALEY (22),0,
6,7,119,10.31 Gbps,10.31 Gbps,8.694943e+11,0,1.107251e-12,0.0,BER (3.43e-12 / 2.9e-12) rng=[1.3e-12 - 8.9e-12])  ,71.0,PEAK (14=869 / 85=877)  VALEY (22),0,
7,8,132,10.31 Gbps,10.31 Gbps,1.002281e+12,0,9.728032e-13,0.0,BER (3.10e-12 / 2.8e-12) rng=[1.1e-12 - 8.9e-12])  ,71.0,PEAK (14=869 / 85=877)  VALEY (22),0,
8,9,142,10.31 Gbps,10.31 Gbps,1.096900e+12,0,8.905696e-13,0.0,BER (2.83e-12 / 2.7e-12) rng=[9.7e-13 - 8.9e-12])  ,71.0,PEAK (14=869 / 85=877)  VALEY (22),0,
9,10,152,10.31 Gbps,10.31 Gbps,1.193322e+12,0,8.203107e-13,0.0,BER (2.62e-12 / 2.6e-12) rng=[8.9e-13 - 8.9e-12])  ,71.0,PEAK (14=869 / 85=877)  VALEY (22),0,
10,11,161,10.31 Gbps,10.31 Gbps,1.290781e+12,0,7.594814e-13,0.0,BER (2.44e-12 / 2.5e-12) rng=[8.2e-13 - 8.9e-12])  ,71.0,PEAK (14=869 / 85=877)  VALEY (22),0,
11,12,170,10.31 Gbps,10.31 Gbps,1.386927e+12,0,7.077636e-13,0.0,BER (2.29e-12 / 2.4e-12) rng=[7.6e-13 - 8.9e-12])  ,71.0,PEAK (14=869 / 85=877)  VALEY (22),0,
12,13,180,10.31 Gbps,10.31 Gbps,1.484148e+12,0,6.621917e-13,0.0,BER (2.15e-12 / 2.3e-12) rng=[7.1e-13 - 8.9e-12])  ,71.0,PEAK (14=869 / 85=877)  VALEY (22),0,
13,14,190,10.31 Gbps,10.31 Gbps,1.586558e+12,0,6.19982e-13,0.0,BER (2.04e-12 / 2.3e-12) rng=[6.6e-13 - 8.9e-12])  ,71.0,PEAK (14=869 / 85=877)  VALEY (22),0,
