,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,44,10.31 Gbps,10.31 Gbps,7.180550e+10,0,1.021777e-11,0.0,  ,0.0,,0,
1,2,56,10.31 Gbps,10.31 Gbps,2.010512e+11,0,4.331331e-12,0.0,BER (1.02e-11 / nan) rng=[1.0e-11 - 1.0e-11])  ,0.0,,0,
2,3,69,10.31 Gbps,10.31 Gbps,3.394257e+11,0,2.707131e-12,0.0,BER (7.27e-12 / 4.2e-12) rng=[4.3e-12 - 1.0e-11])  ,0.0,,0,
3,4,81,10.313 Gbps,10.31 Gbps,4.675424e+11,0,2.0006e-12,0.0,BER (5.75e-12 / 4.0e-12) rng=[2.7e-12 - 1.0e-11])  ,0.0,,0,
4,5,94,10.31 Gbps,10.31 Gbps,5.982334e+11,0,1.583412e-12,0.0,BER (4.81e-12 / 3.7e-12) rng=[2.0e-12 - 1.0e-11])  ,0.0,,0,
5,6,108,10.31 Gbps,10.31 Gbps,7.395897e+11,0,1.306884e-12,0.0,BER (4.17e-12 / 3.5e-12) rng=[1.6e-12 - 1.0e-11])  ,0.0,,0,
6,7,121,10.31 Gbps,10.31 Gbps,8.742116e+11,0,1.105325e-12,0.0,BER (3.69e-12 / 3.4e-12) rng=[1.3e-12 - 1.0e-11])  ,77.0,PEAK (11=1231 / 88=1452)  VALEY (19),0,
7,8,134,10.31 Gbps,10.31 Gbps,1.008514e+12,0,9.676033e-13,0.0,BER (3.32e-12 / 3.2e-12) rng=[1.1e-12 - 1.0e-11])  ,77.0,PEAK (11=1231 / 88=1452)  VALEY (19),0,
8,9,145,10.31 Gbps,10.31 Gbps,1.106442e+12,0,8.832173e-13,0.0,BER (3.03e-12 / 3.1e-12) rng=[9.7e-13 - 1.0e-11])  ,77.0,PEAK (11=1231 / 88=1452)  VALEY (19),0,
9,10,155,10.31 Gbps,10.31 Gbps,1.207681e+12,0,8.107666e-13,0.0,BER (2.79e-12 / 3.0e-12) rng=[8.8e-13 - 1.0e-11])  ,77.0,PEAK (11=1231 / 88=1452)  VALEY (19),0,
