,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR
377,378,8490,53.121 Gbps,53.109 Gbps,4.500911e+14,7.29701e+07,1.62120e-07,20.04068
378,379,8526,53.109 Gbps,53.109 Gbps,4.520037e+14,7.32752e+07,1.62110e-07,20.18583
379,380,8562,53.121 Gbps,53.109 Gbps,4.538855e+14,7.35759e+07,1.62100e-07,20.41901
380,381,8599,53.109 Gbps,53.109 Gbps,4.558806e+14,7.38937e+07,1.62087e-07,20.70490
381,382,8636,53.109 Gbps,53.109 Gbps,4.578125e+14,7.42007e+07,1.62075e-07,20.53474
382,383,8671,53.109 Gbps,53.121 Gbps,4.597057e+14,7.45043e+07,1.62067e-07,20.85026
383,384,8708,53.109 Gbps,53.121 Gbps,4.616395e+14,7.48102e+07,1.62051e-07,19.97777
384,385,8743,53.109 Gbps,53.121 Gbps,4.635286e+14,7.51069e+07,1.62030e-07,20.81161
385,386,8780,53.121 Gbps,53.121 Gbps,4.654725e+14,7.54134e+07,1.62012e-07,19.31422
386,387,8816,53.109 Gbps,53.121 Gbps,4.673799e+14,7.57151e+07,1.61997e-07,20.09170
387,388,8852,53.121 Gbps,53.121 Gbps,4.693133e+14,7.60238e+07,1.61986e-07,20.04187
388,389,8889,53.109 Gbps,53.121 Gbps,4.712581e+14,7.63351e+07,1.61979e-07,19.23629
389,390,8926,53.109 Gbps,53.121 Gbps,4.732065e+14,7.66469e+07,1.61971e-07,19.57587
390,391,8962,53.109 Gbps,53.109 Gbps,4.751655e+14,7.69596e+07,1.61961e-07,19.18693
391,392,8999,53.109 Gbps,53.121 Gbps,4.771093e+14,7.72681e+07,1.61948e-07,19.79643
392,393,9036,53.109 Gbps,53.109 Gbps,4.790498e+14,7.75776e+07,1.61938e-07,19.54537
393,394,9072,53.109 Gbps,53.109 Gbps,4.810026e+14,7.78890e+07,1.61929e-07,20.74337
394,395,9109,53.121 Gbps,53.121 Gbps,4.829384e+14,7.81963e+07,1.61916e-07,20.19373
395,396,9145,53.109 Gbps,53.121 Gbps,4.848872e+14,7.85071e+07,1.61905e-07,19.18443
396,397,9182,53.109 Gbps,53.121 Gbps,4.868298e+14,7.88164e+07,1.61895e-07,20.47329
397,398,9221,53.109 Gbps,53.109 Gbps,4.888832e+14,7.91453e+07,1.61888e-07,19.13102
398,399,9260,53.121 Gbps,53.109 Gbps,4.909539e+14,7.94732e+07,1.61873e-07,20.07823
399,400,9299,53.109 Gbps,53.121 Gbps,4.930504e+14,7.98053e+07,1.61859e-07,18.65575
400,401,9337,53.109 Gbps,53.109 Gbps,4.950566e+14,8.01260e+07,1.61850e-07,20.76650
401,402,9375,53.109 Gbps,53.109 Gbps,4.970751e+14,8.04459e+07,1.61836e-07,19.24542
402,403,9413,53.109 Gbps,53.109 Gbps,4.990768e+14,8.07628e+07,1.61823e-07,18.83189
