,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,67,No link,53.109 Gbps,4.482126e+11,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0xD832_CFE0'),0.0,,0,
1,2,83,No link,53.109 Gbps,1.411343e+12,0,1.0,11.584654620447763,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x2_42A9_E4DF'),0.0,,0,
2,3,102,No link,53.109 Gbps,2.370574e+12,0,1.0,11.584654620447763,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x3_B1A5_8EC4'),1.6666666666666667,PEAK (47=2077 / 48=2077 / 51=2077 / 52=2077)  VALEY (47=777 / 49=1137 / 51=2137),0,
3,4,120,No link,53.121 Gbps,3.375865e+12,0,1.0,11.584654620447763,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0x5_252E_FEF7'),1.6666666666666667,PEAK (47=2077 / 48=2077 / 51=2077 / 52=2077)  VALEY (47=777 / 49=1137 / 51=2137),0,
4,5,139,No link,53.109 Gbps,4.290589e+12,0,1.0,11.584654620447763,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x6_831E_DDA3'),1.6666666666666667,PEAK (47=2077 / 48=2077 / 51=2077 / 52=2077)  VALEY (47=777 / 49=1137 / 51=2137),0,
5,6,156,No link,53.109 Gbps,5.175709e+12,0,1.0,11.584654620447763,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x7_B7B1_2611'),1.6666666666666667,PEAK (47=2077 / 48=2077 / 51=2077 / 52=2077)  VALEY (47=777 / 49=1137 / 51=2137),0,
6,7,170,No link,53.109 Gbps,5.883067e+12,0,1.0,11.584654620447763,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x8_C71B_1493'),1.6666666666666667,PEAK (47=2077 / 48=2077 / 51=2077 / 52=2077)  VALEY (47=777 / 49=1137 / 51=2137),0,
7,8,183,No link,53.109 Gbps,6.583110e+12,0,1.0,11.584654620447763,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0x9_C5FA_BF67'),1.6666666666666667,PEAK (47=2077 / 48=2077 / 51=2077 / 52=2077)  VALEY (47=777 / 49=1137 / 51=2137),0,
8,9,197,No link,53.109 Gbps,7.301236e+12,0,1.0,11.584654620447763,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0xA_D4CE_12A6'),1.6666666666666667,PEAK (47=2077 / 48=2077 / 51=2077 / 52=2077)  VALEY (47=777 / 49=1137 / 51=2137),0,
9,10,210,No link,53.109 Gbps,8.012632e+12,0,1.0,11.584654620447763,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0xB_DA69_7035'),1.6666666666666667,PEAK (47=2077 / 48=2077 / 51=2077 / 52=2077)  VALEY (47=777 / 49=1137 / 51=2137),0,
10,11,223,No link,53.121 Gbps,8.716415e+12,0,1.0,11.584654620447763,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0xC_E5FE_634C'),1.6666666666666667,PEAK (47=2077 / 48=2077 / 51=2077 / 52=2077)  VALEY (47=777 / 49=1137 / 51=2137),0,
11,12,236,No link,53.109 Gbps,9.429032e+12,0,1.0,11.584654620447763,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0xD_EA1B_9E66'),1.6666666666666667,PEAK (47=2077 / 48=2077 / 51=2077 / 52=2077)  VALEY (47=777 / 49=1137 / 51=2137),0,
12,13,250,No link,53.121 Gbps,1.013516e+13,0,1.0,11.584654620447763,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0xE_F3F6_66B4'),1.6666666666666667,PEAK (47=2077 / 48=2077 / 51=2077 / 52=2077)  VALEY (47=777 / 49=1137 / 51=2137),0,
13,14,263,No link,53.109 Gbps,1.086163e+13,0,1.0,11.584654620447763,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0xF_FFB3_7FD8'),1.6666666666666667,PEAK (47=2077 / 48=2077 / 51=2077 / 52=2077)  VALEY (47=777 / 49=1137 / 51=2137),0,
14,15,277,No link,53.109 Gbps,1.160443e+13,0,1.0,11.584654620447763,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x11_12EF_D898'),1.6666666666666667,PEAK (47=2077 / 48=2077 / 51=2077 / 52=2077)  VALEY (47=777 / 49=1137 / 51=2137),0,
15,16,291,No link,53.109 Gbps,1.231101e+13,0,1.0,11.584654620447763,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0x12_1B9E_AD61'),1.6666666666666667,PEAK (47=2077 / 48=2077 / 51=2077 / 52=2077)  VALEY (47=777 / 49=1137 / 51=2137),0,
