,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,69,No link,28.207 Gbps,2.245532e+11,1588370,1.0,0.0,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x1C_76EF' CC='0xDF28_C3FE'),0.0,,0,
1,2,87,No link,28.207 Gbps,7.435823e+11,3624880,1.0,0.0,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x3D_3483' CC='0x2_7947_605E'),0.0,,0,
2,3,106,No link,28.207 Gbps,1.249539e+12,5680356,1.0,0.0,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x58_083F' CC='0x3_EB7B_09C9'),0.0,,0,
3,4,124,No link,28.207 Gbps,1.786549e+12,7443370,1.0,8.777690367811932,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x73_286E' CC='0x5_6D53_6A2A'),0.0,,0,
4,5,143,No link,28.201 Gbps,2.282577e+12,9348313,1.0,8.777690367811932,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x96_7E55' CC='0x6_EFC5_B0CE'),3.0,PEAK (48=1501 / 51=1467)  VALEY (49),0,
5,6,161,No link,28.207 Gbps,2.762148e+12,11992667,1.0,8.777690367811932,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0xB9_BFC9' CC='0x8_3CBC_AD41'),3.0,PEAK (48=1501 / 51=1467)  VALEY (49),0,
6,7,174,No link,28.201 Gbps,3.137290e+12,13608156,1.0,8.777690367811932,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0xD2_0ED8' CC='0x9_5CAF_863E'),3.0,PEAK (48=1501 / 51=1467)  VALEY (49),0,
7,8,187,No link,28.207 Gbps,3.527577e+12,15011628,1.0,8.777690367811932,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0xE6_05D4' CC='0xA_7222_D665'),3.0,PEAK (48=1501 / 51=1467)  VALEY (49),0,
8,9,201,No link,28.201 Gbps,3.900702e+12,16849803,1.0,8.777690367811932,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x102_CB89' CC='0xB_8EFB_19E2'),3.0,PEAK (48=1501 / 51=1467)  VALEY (49),0,
9,10,214,No link,28.201 Gbps,4.282374e+12,18270264,1.0,8.777690367811932,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x119_5BD6' CC='0xC_A7AF_2A38'),3.0,PEAK (48=1501 / 51=1467)  VALEY (49),0,
