,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,62,25.77 Gbps,25.77 Gbps,2.450788e+11,0,3.241651e-12,0.0,  ,0.0,,0,
1,2,74,25.77 Gbps,25.77 Gbps,5.169514e+11,0,1.66004e-12,0.0,BER (3.24e-12 / nan) rng=[3.2e-12 - 3.2e-12])  ,0.0,,0,
2,3,85,25.77 Gbps,25.77 Gbps,8.672734e+11,0,1.080557e-12,0.0,BER (2.45e-12 / 1.1e-12) rng=[1.7e-12 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
3,4,96,25.77 Gbps,25.77 Gbps,1.160881e+12,0,8.105997e-13,0.0,BER (1.99e-12 / 1.1e-12) rng=[1.1e-12 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
4,5,109,25.77 Gbps,25.77 Gbps,1.436663e+12,0,6.64051e-13,0.0,BER (1.70e-12 / 1.1e-12) rng=[8.1e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
5,6,120,25.77 Gbps,25.77 Gbps,1.745195e+12,0,5.53428e-13,0.0,BER (1.49e-12 / 1.0e-12) rng=[6.6e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
6,7,130,25.77 Gbps,25.77 Gbps,2.032585e+12,0,4.765082e-13,0.0,BER (1.34e-12 / 1.0e-12) rng=[5.5e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
7,8,142,25.77 Gbps,25.77 Gbps,2.317412e+12,0,4.17954e-13,0.0,BER (1.21e-12 / 9.8e-13) rng=[4.8e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
8,9,154,25.77 Gbps,25.77 Gbps,2.588954e+12,0,3.780929e-13,0.0,BER (1.11e-12 / 9.5e-13) rng=[4.2e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
9,10,162,25.77 Gbps,25.77 Gbps,2.802409e+12,0,3.488381e-13,0.0,BER (1.03e-12 / 9.2e-13) rng=[3.8e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
10,11,171,25.77 Gbps,25.77 Gbps,3.028481e+12,0,3.24731e-13,0.0,BER (9.63e-13 / 9.0e-13) rng=[3.5e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
11,12,179,25.77 Gbps,25.77 Gbps,3.247682e+12,0,3.018754e-13,0.0,BER (9.05e-13 / 8.7e-13) rng=[3.2e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
12,13,188,25.77 Gbps,25.77 Gbps,3.470016e+12,0,2.828005e-13,0.0,BER (8.55e-13 / 8.5e-13) rng=[3.0e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
13,14,197,25.77 Gbps,25.77 Gbps,3.698448e+12,0,2.668975e-13,0.0,BER (8.11e-13 / 8.3e-13) rng=[2.8e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
14,15,205,25.77 Gbps,25.77 Gbps,3.925179e+12,0,2.506183e-13,0.0,BER (7.72e-13 / 8.1e-13) rng=[2.7e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
15,16,214,25.77 Gbps,25.77 Gbps,4.141987e+12,0,2.379727e-13,0.0,BER (7.37e-13 / 7.9e-13) rng=[2.5e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
16,17,223,25.77 Gbps,25.77 Gbps,4.366850e+12,0,2.266087e-13,0.0,BER (7.06e-13 / 7.7e-13) rng=[2.4e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
17,18,231,25.77 Gbps,25.77 Gbps,4.579874e+12,0,2.153194e-13,0.0,BER (6.78e-13 / 7.6e-13) rng=[2.3e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
18,19,240,25.77 Gbps,25.77 Gbps,4.802098e+12,0,2.05418e-13,0.0,BER (6.52e-13 / 7.4e-13) rng=[2.2e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
19,20,249,25.77 Gbps,25.77 Gbps,5.038955e+12,0,1.965611e-13,0.0,BER (6.29e-13 / 7.3e-13) rng=[2.1e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
20,21,257,25.77 Gbps,25.77 Gbps,5.251212e+12,0,1.881278e-13,0.0,BER (6.07e-13 / 7.2e-13) rng=[2.0e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
21,22,266,25.77 Gbps,25.77 Gbps,5.471522e+12,0,1.80663e-13,0.0,BER (5.87e-13 / 7.1e-13) rng=[1.9e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
22,23,274,25.77 Gbps,25.77 Gbps,5.709441e+12,0,1.736268e-13,0.0,BER (5.69e-13 / 6.9e-13) rng=[1.8e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
23,24,283,25.77 Gbps,25.77 Gbps,5.923724e+12,0,1.668307e-13,0.0,BER (5.51e-13 / 6.8e-13) rng=[1.7e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
24,25,292,25.781 Gbps,25.77 Gbps,6.145625e+12,0,1.611373e-13,0.0,BER (5.35e-13 / 6.7e-13) rng=[1.7e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
25,26,301,25.77 Gbps,25.77 Gbps,6.377788e+12,0,1.555108e-13,0.0,BER (5.20e-13 / 6.6e-13) rng=[1.6e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
26,27,309,25.77 Gbps,25.77 Gbps,6.591631e+12,0,1.502382e-13,0.0,BER (5.06e-13 / 6.5e-13) rng=[1.6e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
27,28,318,25.77 Gbps,25.77 Gbps,6.810171e+12,0,1.456354e-13,0.0,BER (4.93e-13 / 6.4e-13) rng=[1.5e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
28,29,326,25.77 Gbps,25.77 Gbps,7.046780e+12,0,1.405623e-13,0.0,BER (4.81e-13 / 6.4e-13) rng=[1.5e-13 - 3.2e-12])  ,33.0,PEAK (33=1728 / 66=1853)  VALEY (41),0,
