,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,65,No link,56.414 Gbps,4.698859e+11,0,1.0,0.0,LINK ('No link' R=56.414 Gbps LS='Not locked' EC='0x0' CC='0xE268_8E24'),0.0,,0,
1,2,82,No link,56.402 Gbps,1.522023e+12,0,1.0,0.0,LINK ('No link' R=56.414 Gbps LS='Not locked' EC='0x0' CC='0x2_72AF_1560'),0.0,,0,
2,3,100,No link,56.402 Gbps,2.534224e+12,0,1.0,0.0,LINK ('No link' R=56.402 Gbps LS='Not locked' EC='0x0' CC='0x3_F665_4EDF'),1.6666666666666667,PEAK (47=1650 / 48=1650 / 51=1650 / 52=1650)  VALEY (47=662 / 49=943 / 51=1567),0,
3,4,118,No link,56.414 Gbps,3.531314e+12,0,1.0,0.0,LINK ('No link' R=56.402 Gbps LS='Not locked' EC='0x0' CC='0x5_7279_DCAC'),1.6666666666666667,PEAK (47=1650 / 48=1650 / 51=1650 / 52=1650)  VALEY (47=662 / 49=943 / 51=1567),0,
4,5,136,No link,56.414 Gbps,4.545286e+12,0,1.0,0.0,LINK ('No link' R=56.414 Gbps LS='Not locked' EC='0x0' CC='0x6_E22D_4E57'),1.6666666666666667,PEAK (47=1650 / 48=1650 / 51=1650 / 52=1650)  VALEY (47=662 / 49=943 / 51=1567),0,
5,6,154,No link,56.414 Gbps,5.514050e+12,0,1.0,0.0,LINK ('No link' R=56.402 Gbps LS='Not locked' EC='0x0' CC='0x8_3A90_BADC'),1.6666666666666667,PEAK (47=1650 / 48=1650 / 51=1650 / 52=1650)  VALEY (47=662 / 49=943 / 51=1567),0,
6,7,168,No link,56.402 Gbps,6.285261e+12,0,1.0,0.0,LINK ('No link' R=56.402 Gbps LS='Not locked' EC='0x0' CC='0x9_6035_8209'),1.6666666666666667,PEAK (47=1650 / 48=1650 / 51=1650 / 52=1650)  VALEY (47=662 / 49=943 / 51=1567),0,
7,8,181,No link,56.402 Gbps,7.059180e+12,0,1.0,0.0,LINK ('No link' R=56.402 Gbps LS='Not locked' EC='0x0' CC='0xA_7B73_6F47'),1.6666666666666667,PEAK (47=1650 / 48=1650 / 51=1650 / 52=1650)  VALEY (47=662 / 49=943 / 51=1567),0,
8,9,195,No link,56.402 Gbps,7.823487e+12,0,1.0,0.0,LINK ('No link' R=56.402 Gbps LS='Not locked' EC='0x0' CC='0xB_9C67_BDE7'),1.6666666666666667,PEAK (47=1650 / 48=1650 / 51=1650 / 52=1650)  VALEY (47=662 / 49=943 / 51=1567),0,
9,10,209,No link,56.402 Gbps,8.593751e+12,0,1.0,0.0,LINK ('No link' R=56.402 Gbps LS='Not locked' EC='0x0' CC='0xC_B5D0_F5E4'),1.6666666666666667,PEAK (47=1650 / 48=1650 / 51=1650 / 52=1650)  VALEY (47=662 / 49=943 / 51=1567),0,
