,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,71,53.109 Gbps,53.109 Gbps,4.969744e+11,60477416,0.0001076328,16.451040589063883,LINK ('53.109 Gbps' R=53.109 Gbps LS='Locked' EC='0x5AD_DA8B' CC='0x1_49E5_41BB'),0.0,,0.0,
1,2,88,53.121 Gbps,53.109 Gbps,1.447281e+12,162745757,0.0001074215,16.451040589063883,LINK ('53.109 Gbps' R=53.121 Gbps LS='Locked' EC='0xB7A_B632' CC='0x2_9BC6_E58F'),8.333333333333334,PEAK (37=417 / 44=357 / 55=367 / 62=417)  VALEY (41=4 / 50=1 / 58=6),0.0007757877725847001,PER: (P1:(36.7 / 1.2 rng=[0.0 - 0.0]) P2:(45.5 / 1.2 rng=[0.0 - 0.0]) P3:(54.5 / 1.2 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=1.5e-04 E21=1.4e-04 E23=1.1e-04 E32=8.7e-05 E34=1.2e-04 E43=1.6e-04)
2,3,106,53.109 Gbps,53.109 Gbps,2.378026e+12,262958250,0.0001076409,16.451040589063883,LINK ('53.121 Gbps' R=53.121 Gbps LS='Locked' EC='0x116B_D2FF' CC='0x3_F2D7_00CD'),8.333333333333334,PEAK (37=417 / 44=357 / 55=367 / 62=417)  VALEY (41=4 / 50=1 / 58=6),0.0007757877725847001,PER: (P1:(36.7 / 1.2 rng=[0.0 - 0.0]) P2:(45.5 / 1.2 rng=[0.0 - 0.0]) P3:(54.5 / 1.2 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=1.5e-04 E21=1.4e-04 E23=1.1e-04 E32=8.7e-05 E34=1.2e-04 E43=1.6e-04)
3,4,124,53.109 Gbps,53.121 Gbps,3.341321e+12,371565656,0.0001075462,16.451040589063883,LINK ('53.121 Gbps' R=53.109 Gbps LS='Locked' EC='0x1765_10F0' CC='0x5_4FD6_B3FC'),8.333333333333334,PEAK (37=417 / 44=357 / 55=367 / 62=417)  VALEY (41=4 / 50=1 / 58=6),0.0007757877725847001,PER: (P1:(36.7 / 1.2 rng=[0.0 - 0.0]) P2:(45.5 / 1.2 rng=[0.0 - 0.0]) P3:(54.5 / 1.2 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=1.5e-04 E21=1.4e-04 E23=1.1e-04 E32=8.7e-05 E34=1.2e-04 E43=1.6e-04)
4,5,142,53.109 Gbps,53.109 Gbps,4.320597e+12,472090863,0.0001076636,16.451040589063883,LINK ('53.109 Gbps' R=53.121 Gbps LS='Locked' EC='0x1D80_5FA6' CC='0x6_B01B_2C6F'),8.333333333333334,PEAK (37=417 / 44=357 / 55=367 / 62=417)  VALEY (41=4 / 50=1 / 58=6),0.0007757877725847001,PER: (P1:(36.7 / 1.2 rng=[0.0 - 0.0]) P2:(45.5 / 1.2 rng=[0.0 - 0.0]) P3:(54.5 / 1.2 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=1.5e-04 E21=1.4e-04 E23=1.1e-04 E32=8.7e-05 E34=1.2e-04 E43=1.6e-04)
5,6,160,53.109 Gbps,53.121 Gbps,5.175520e+12,562720820,0.0001077152,16.451040589063883,LINK ('53.109 Gbps' R=53.109 Gbps LS='Locked' EC='0x229B_B0E4' CC='0x7_D796_0B8E'),8.333333333333334,PEAK (37=417 / 44=357 / 55=367 / 62=417)  VALEY (41=4 / 50=1 / 58=6),0.0007757877725847001,PER: (P1:(36.7 / 1.2 rng=[0.0 - 0.0]) P2:(45.5 / 1.2 rng=[0.0 - 0.0]) P3:(54.5 / 1.2 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=1.5e-04 E21=1.4e-04 E23=1.1e-04 E32=8.7e-05 E34=1.2e-04 E43=1.6e-04)
6,7,172,53.109 Gbps,53.121 Gbps,5.841403e+12,634407116,0.0001077604,16.451040589063883,LINK ('53.109 Gbps' R=53.121 Gbps LS='Locked' EC='0x2723_9F8E' CC='0x8_DD96_2D4E'),8.333333333333334,PEAK (37=417 / 44=357 / 55=367 / 62=417)  VALEY (41=4 / 50=1 / 58=6),0.0007757877725847001,PER: (P1:(36.7 / 1.2 rng=[0.0 - 0.0]) P2:(45.5 / 1.2 rng=[0.0 - 0.0]) P3:(54.5 / 1.2 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=1.5e-04 E21=1.4e-04 E23=1.1e-04 E32=8.7e-05 E34=1.2e-04 E43=1.6e-04)
7,8,186,53.121 Gbps,53.121 Gbps,6.545164e+12,711109585,0.0001077594,16.451040589063883,LINK ('53.121 Gbps' R=53.109 Gbps LS='Locked' EC='0x2BAC_E110' CC='0x9_E5A7_1729'),8.333333333333334,PEAK (37=417 / 44=357 / 55=367 / 62=417)  VALEY (41=4 / 50=1 / 58=6),0.0007757877725847001,PER: (P1:(36.7 / 1.2 rng=[0.0 - 0.0]) P2:(45.5 / 1.2 rng=[0.0 - 0.0]) P3:(54.5 / 1.2 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=1.5e-04 E21=1.4e-04 E23=1.1e-04 E32=8.7e-05 E34=1.2e-04 E43=1.6e-04)
8,9,199,53.109 Gbps,53.109 Gbps,7.248686e+12,787788584,0.000107709,16.451040589063883,LINK ('53.109 Gbps' R=53.109 Gbps LS='Locked' EC='0x302A_FB42' CC='0xA_EB2C_EA66'),8.333333333333334,PEAK (37=417 / 44=357 / 55=367 / 62=417)  VALEY (41=4 / 50=1 / 58=6),0.0007757877725847001,PER: (P1:(36.7 / 1.2 rng=[0.0 - 0.0]) P2:(45.5 / 1.2 rng=[0.0 - 0.0]) P3:(54.5 / 1.2 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=1.5e-04 E21=1.4e-04 E23=1.1e-04 E32=8.7e-05 E34=1.2e-04 E43=1.6e-04)
9,10,212,53.121 Gbps,53.109 Gbps,7.958939e+12,864317781,0.0001076687,16.451040589063883,LINK ('53.109 Gbps' R=53.121 Gbps LS='Locked' EC='0x34CC_6159' CC='0xB_F8EF_1C2E'),8.333333333333334,PEAK (37=417 / 44=357 / 55=367 / 62=417)  VALEY (41=4 / 50=1 / 58=6),0.0007757877725847001,PER: (P1:(36.7 / 1.2 rng=[0.0 - 0.0]) P2:(45.5 / 1.2 rng=[0.0 - 0.0]) P3:(54.5 / 1.2 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=1.5e-04 E21=1.4e-04 E23=1.1e-04 E32=8.7e-05 E34=1.2e-04 E43=1.6e-04)
