,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,62,25.77 Gbps,25.77 Gbps,2.190005e+11,0,3.410669e-12,0.0,  ,0.0,,0,
1,2,75,25.77 Gbps,25.77 Gbps,5.016815e+11,0,1.655947e-12,0.0,BER (3.41e-12 / nan) rng=[3.4e-12 - 3.4e-12])  ,0.0,,0,
2,3,86,25.77 Gbps,25.77 Gbps,8.457697e+11,0,1.090989e-12,0.0,BER (2.53e-12 / 1.2e-12) rng=[1.7e-12 - 3.4e-12])  ,0.0,,0,
3,4,98,25.77 Gbps,25.77 Gbps,1.138842e+12,0,8.139436e-13,0.0,BER (2.05e-12 / 1.2e-12) rng=[1.1e-12 - 3.4e-12])  ,0.0,,0,
4,5,110,25.77 Gbps,25.77 Gbps,1.413286e+12,0,6.607997e-13,0.0,BER (1.74e-12 / 1.2e-12) rng=[8.1e-13 - 3.4e-12])  ,0.0,,0,
5,6,121,25.77 Gbps,25.77 Gbps,1.727104e+12,0,5.565664e-13,0.0,BER (1.53e-12 / 1.1e-12) rng=[6.6e-13 - 3.4e-12])  ,0.0,,0,
6,7,132,25.77 Gbps,25.77 Gbps,2.005176e+12,0,4.807576e-13,0.0,BER (1.36e-12 / 1.1e-12) rng=[5.6e-13 - 3.4e-12])  ,33.0,PEAK (33=1054 / 66=1041)  VALEY (42),0,
7,8,144,25.77 Gbps,25.77 Gbps,2.292416e+12,0,4.180398e-13,0.0,BER (1.24e-12 / 1.0e-12) rng=[4.8e-13 - 3.4e-12])  ,33.0,PEAK (33=1054 / 66=1041)  VALEY (42),0,
8,9,155,25.77 Gbps,25.77 Gbps,2.568723e+12,0,3.820465e-13,0.0,BER (1.14e-12 / 1.0e-12) rng=[4.2e-13 - 3.4e-12])  ,33.0,PEAK (33=1054 / 66=1041)  VALEY (42),0,
9,10,163,25.77 Gbps,25.77 Gbps,2.782270e+12,0,3.512753e-13,0.0,BER (1.05e-12 / 9.7e-13) rng=[3.8e-13 - 3.4e-12])  ,33.0,PEAK (33=1054 / 66=1041)  VALEY (42),0,
10,11,172,25.77 Gbps,25.77 Gbps,3.004232e+12,0,3.261704e-13,0.0,BER (9.82e-13 / 9.4e-13) rng=[3.5e-13 - 3.4e-12])  ,33.0,PEAK (33=1054 / 66=1041)  VALEY (42),0,
11,12,181,25.77 Gbps,25.77 Gbps,3.235602e+12,0,3.037259e-13,0.0,BER (9.22e-13 / 9.2e-13) rng=[3.3e-13 - 3.4e-12])  ,33.0,PEAK (33=1054 / 66=1041)  VALEY (42),0,
12,13,189,25.77 Gbps,25.77 Gbps,3.463582e+12,0,2.832625e-13,0.0,BER (8.71e-13 / 8.9e-13) rng=[3.0e-13 - 3.4e-12])  ,33.0,PEAK (33=1054 / 66=1041)  VALEY (42),0,
