,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,45,10.31 Gbps,10.31 Gbps,8.573943e+10,0,8.581686e-12,0.0,  SNR (23.6 /  0.0),0.0,,0,
1,2,56,10.31 Gbps,10.31 Gbps,2.110447e+11,0,4.236161e-12,0.0,BER (8.58e-12 / nan) rng=[8.6e-12 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
2,3,67,10.31 Gbps,10.31 Gbps,3.340127e+11,0,2.760979e-12,0.0,BER (6.41e-12 / 3.1e-12) rng=[4.2e-12 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
3,4,79,10.313 Gbps,10.31 Gbps,4.524035e+11,0,2.083039e-12,0.0,BER (5.19e-12 / 3.0e-12) rng=[2.8e-12 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
4,5,90,10.31 Gbps,10.31 Gbps,5.631331e+11,0,1.695216e-12,0.0,BER (4.42e-12 / 2.9e-12) rng=[2.1e-12 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
5,6,102,10.31 Gbps,10.31 Gbps,6.932426e+11,0,1.383134e-12,0.0,BER (3.87e-12 / 2.8e-12) rng=[1.7e-12 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
6,7,113,10.31 Gbps,10.31 Gbps,8.091340e+11,0,1.190885e-12,0.0,BER (3.46e-12 / 2.7e-12) rng=[1.4e-12 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
7,8,125,10.31 Gbps,10.31 Gbps,9.300775e+11,0,1.047612e-12,0.0,BER (3.13e-12 / 2.6e-12) rng=[1.2e-12 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
8,9,136,10.31 Gbps,10.31 Gbps,1.031537e+12,0,9.458272e-13,0.0,BER (2.87e-12 / 2.5e-12) rng=[1.0e-12 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
9,10,145,10.31 Gbps,10.31 Gbps,1.118582e+12,0,8.747948e-13,0.0,BER (2.66e-12 / 2.5e-12) rng=[9.5e-13 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
10,11,154,10.31 Gbps,10.31 Gbps,1.209844e+12,0,8.134753e-13,0.0,BER (2.48e-12 / 2.4e-12) rng=[8.7e-13 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
11,12,162,10.31 Gbps,10.31 Gbps,1.299231e+12,0,7.542176e-13,0.0,BER (2.33e-12 / 2.3e-12) rng=[8.1e-13 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
12,13,171,10.31 Gbps,10.31 Gbps,1.390536e+12,0,7.069334e-13,0.0,BER (2.20e-12 / 2.3e-12) rng=[7.5e-13 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
13,14,180,10.31 Gbps,10.31 Gbps,1.481869e+12,0,6.656351e-13,0.0,BER (2.08e-12 / 2.2e-12) rng=[7.1e-13 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
14,15,188,10.31 Gbps,10.31 Gbps,1.570083e+12,0,6.265604e-13,0.0,BER (1.98e-12 / 2.1e-12) rng=[6.7e-13 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
15,16,198,10.31 Gbps,10.31 Gbps,1.658732e+12,0,5.939604e-13,0.0,BER (1.89e-12 / 2.1e-12) rng=[6.3e-13 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
16,17,206,10.31 Gbps,10.31 Gbps,1.753837e+12,0,5.638131e-13,0.0,BER (1.81e-12 / 2.0e-12) rng=[5.9e-13 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
17,18,215,10.31 Gbps,10.31 Gbps,1.836718e+12,0,5.368793e-13,0.0,BER (1.74e-12 / 2.0e-12) rng=[5.6e-13 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
18,19,224,10.31 Gbps,10.31 Gbps,1.925319e+12,0,5.128491e-13,0.0,BER (1.67e-12 / 2.0e-12) rng=[5.4e-13 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
19,20,232,10.31 Gbps,10.31 Gbps,2.019762e+12,0,4.897613e-13,0.0,BER (1.61e-12 / 1.9e-12) rng=[5.1e-13 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
20,21,240,10.31 Gbps,10.31 Gbps,2.106616e+12,0,4.689665e-13,0.0,BER (1.55e-12 / 1.9e-12) rng=[4.9e-13 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
21,22,250,10.31 Gbps,10.31 Gbps,2.198713e+12,0,4.502278e-13,0.0,BER (1.50e-12 / 1.9e-12) rng=[4.7e-13 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
22,23,258,10.31 Gbps,10.31 Gbps,2.287720e+12,0,4.327249e-13,0.0,BER (1.45e-12 / 1.8e-12) rng=[4.5e-13 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
23,24,267,10.31 Gbps,10.31 Gbps,2.375524e+12,0,4.164488e-13,0.0,BER (1.41e-12 / 1.8e-12) rng=[4.3e-13 - 8.6e-12])  SNR (23.6 /  0.0),77.0,PEAK (11=1484 / 88=1625)  VALEY (18),0,
