,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,69,No link,28.207 Gbps,2.143278e+11,217445010,1.0,0.0,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0xF62_BCEA' CC='0xD7DF_982C'),0.0,,0,
1,2,87,No link,28.201 Gbps,7.337712e+11,751436264,1.0,0.0,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x3091_CAB2' CC='0x2_72C0_9CD1'),0.0,,0,
2,3,106,No link,28.207 Gbps,1.243897e+12,1286109701,1.0,0.0,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x4FBD_6402' CC='0x3_EBA1_EA02'),0.0,,0,
3,4,125,28.207 Gbps,28.201 Gbps,1.777892e+12,1794777159,1.0,0.0,LINK ('28.201 Gbps' R=28.207 Gbps LS='Not locked' EC='0x6D22_4206' CC='0x5_6792_F365'),0.0,,0,
4,5,143,28.201 Gbps,28.207 Gbps,2.279848e+12,2294447425,1.0,7.57080940038453,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x8C6F_48A0' CC='0x6_F094_03D0'),0.0,,0,
5,6,161,No link,28.207 Gbps,2.754355e+12,2734947907,1.0,7.57080940038453,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0xA986_67BD' CC='0x8_679E_586C'),3.0,PEAK (48=1209 / 51=1254)  VALEY (49),0,
6,7,175,No link,28.207 Gbps,3.157856e+12,3151363719,1.0,7.57080940038453,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0xBE0E_D7A8' CC='0x9_6855_4173'),3.0,PEAK (48=1209 / 51=1254)  VALEY (49),0,
7,8,189,No link,28.207 Gbps,3.546011e+12,3550424096,1.0,7.57080940038453,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0xD593_42F1' CC='0xA_81B1_4879'),3.0,PEAK (48=1209 / 51=1254)  VALEY (49),0,
8,9,202,No link,28.207 Gbps,3.923183e+12,3935991621,1.0,7.57080940038453,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0xECCE_8E36' CC='0xB_9C7A_E18C'),3.0,PEAK (48=1209 / 51=1254)  VALEY (49),0,
9,10,216,No link,28.201 Gbps,4.298395e+12,4379544333,1.0,7.57080940038453,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x1_0661_C07E' CC='0xC_B446_FC41'),3.0,PEAK (48=1209 / 51=1254)  VALEY (49),0,
10,11,229,No link,28.201 Gbps,4.690347e+12,4782866080,1.0,7.57080940038453,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x1_1ED9_F5C3' CC='0xD_DACA_C0F4'),3.0,PEAK (48=1209 / 51=1254)  VALEY (49),0,
11,12,243,No link,28.207 Gbps,5.066054e+12,5150691184,1.0,7.57080940038453,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x1_35A9_D62F' CC='0xE_F41C_6FC9'),3.0,PEAK (48=1209 / 51=1254)  VALEY (49),0,
12,13,256,No link,28.207 Gbps,5.451122e+12,5576731185,1.0,7.57080940038453,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x1_4E7E_6ABE' CC='0x10_1032_89A2'),3.0,PEAK (48=1209 / 51=1254)  VALEY (49),0,
13,14,270,No link,28.207 Gbps,5.845789e+12,5951637259,1.0,7.57080940038453,LINK ('No link' R=28.207 Gbps LS='Locked' EC='0x1_6854_A5FE' CC='0x11_6B5B_66A0'),3.0,PEAK (48=1209 / 51=1254)  VALEY (49),0,
14,15,285,No link,28.201 Gbps,6.265542e+12,6289501446,0.000997746,7.57080940038453,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x1_786A_8D7A' CC='0x12_6BD5_1D37'),3.0,PEAK (48=1209 / 51=1254)  VALEY (49),0,
15,16,299,No link,28.207 Gbps,6.659274e+12,6561278509,1.0,7.57080940038453,LINK ('28.201 Gbps' R=28.201 Gbps LS='Not locked' EC='0x1_8865_19EB' CC='0x13_91D7_FE66'),3.0,PEAK (48=1209 / 51=1254)  VALEY (49),0,
16,17,312,No link,28.207 Gbps,7.025263e+12,6823175331,1.0,7.57080940038453,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x1_9902_90A9' CC='0x14_A48D_57C3'),3.0,PEAK (48=1209 / 51=1254)  VALEY (49),0,
