,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,65,56.402 Gbps,56.402 Gbps,4.349909e+11,385856592,0.0007603182,0.0,LINK ('56.402 Gbps' R=56.402 Gbps LS='Locked' EC='0x2499_DDB3' CC='0x1_2CF9_179E'),0.0,,0.0,
1,2,82,56.414 Gbps,56.414 Gbps,1.404852e+12,1126827657,0.0007595538,0.0,LINK ('56.414 Gbps' R=56.402 Gbps LS='Locked' EC='0x5091_5705' CC='0x2_9725_5E47'),0.0,,0.0,
2,3,100,56.402 Gbps,56.402 Gbps,2.412028e+12,1900375719,0.0007592644,0.0,LINK ('56.402 Gbps' R=56.414 Gbps LS='Locked' EC='0x7CC3_74C2' CC='0x4_0359_2AA7'),0.0,,0.0,
3,4,117,56.414 Gbps,56.414 Gbps,3.423210e+12,2681739381,0.0007587407,16.758603414811507,LINK ('56.414 Gbps' R=56.414 Gbps LS='Locked' EC='0xA8FC_B155' CC='0x5_7019_136C'),0.0,,0.0,
4,5,135,56.402 Gbps,56.414 Gbps,4.461976e+12,3426623124,0.0007583327,16.758603414811507,LINK ('56.414 Gbps' R=56.414 Gbps LS='Locked' EC='0xD802_C8B9' CC='0x6_F461_C7C6'),11.0,PEAK (33=568 / 44=823 / 55=823 / 66=491)  VALEY (39=9 / 49=6 / 60=5),0.0044007648078978594,PER: (P1:(34.9 / 1.4 rng=[0.0 - 0.0]) P2:(44.7 / 1.7 rng=[0.0 - 0.0]) P3:(55.0 / 1.5 rng=[0.0 - 0.0]) P4:(65.0 / 1.5 rng=[0.0 - 0.0]) ERR:E12=2.3e-04 E21=1.7e-03 E23=1.1e-03 E32=3.4e-04 E34=5.1e-04 E43=5.5e-04)
5,6,153,56.414 Gbps,56.414 Gbps,5.331479e+12,4079095961,0.0007581957,16.758603414811507,LINK ('56.414 Gbps' R=56.414 Gbps LS='Locked' EC='0xFC36_FBEA' CC='0x8_1F26_69CB'),11.0,PEAK (33=568 / 44=823 / 55=823 / 66=491)  VALEY (39=9 / 49=6 / 60=5),0.0044007648078978594,PER: (P1:(34.9 / 1.4 rng=[0.0 - 0.0]) P2:(44.7 / 1.7 rng=[0.0 - 0.0]) P3:(55.0 / 1.5 rng=[0.0 - 0.0]) P4:(65.0 / 1.5 rng=[0.0 - 0.0]) ERR:E12=2.3e-04 E21=1.7e-03 E23=1.1e-03 E32=3.4e-04 E34=5.1e-04 E43=5.5e-04)
6,7,166,56.414 Gbps,56.402 Gbps,6.050130e+12,4622039170,0.0007579546,16.758603414811507,LINK ('56.414 Gbps' R=56.414 Gbps LS='Locked' EC='0x1_1D0E_77AE' CC='0x9_2E5D_4566'),11.0,PEAK (33=568 / 44=823 / 55=823 / 66=491)  VALEY (39=9 / 49=6 / 60=5),0.0044007648078978594,PER: (P1:(34.9 / 1.4 rng=[0.0 - 0.0]) P2:(44.7 / 1.7 rng=[0.0 - 0.0]) P3:(55.0 / 1.5 rng=[0.0 - 0.0]) P4:(65.0 / 1.5 rng=[0.0 - 0.0]) ERR:E12=2.3e-04 E21=1.7e-03 E23=1.1e-03 E32=3.4e-04 E34=5.1e-04 E43=5.5e-04)
7,8,179,56.402 Gbps,56.402 Gbps,6.776849e+12,5192478649,0.0007576868,16.758603414811507,LINK ('56.402 Gbps' R=56.402 Gbps LS='Locked' EC='0x1_3E18_96A6' CC='0xA_4027_6E6E'),11.0,PEAK (33=568 / 44=823 / 55=823 / 66=491)  VALEY (39=9 / 49=6 / 60=5),0.0044007648078978594,PER: (P1:(34.9 / 1.4 rng=[0.0 - 0.0]) P2:(44.7 / 1.7 rng=[0.0 - 0.0]) P3:(55.0 / 1.5 rng=[0.0 - 0.0]) P4:(65.0 / 1.5 rng=[0.0 - 0.0]) ERR:E12=2.3e-04 E21=1.7e-03 E23=1.1e-03 E32=3.4e-04 E34=5.1e-04 E43=5.5e-04)
8,9,192,56.414 Gbps,56.414 Gbps,7.532065e+12,5751380019,0.0007574949,16.758603414811507,LINK ('56.414 Gbps' R=56.414 Gbps LS='Locked' EC='0x1_5FF9_E076' CC='0xB_57EC_2186'),11.0,PEAK (33=568 / 44=823 / 55=823 / 66=491)  VALEY (39=9 / 49=6 / 60=5),0.0044007648078978594,PER: (P1:(34.9 / 1.4 rng=[0.0 - 0.0]) P2:(44.7 / 1.7 rng=[0.0 - 0.0]) P3:(55.0 / 1.5 rng=[0.0 - 0.0]) P4:(65.0 / 1.5 rng=[0.0 - 0.0]) ERR:E12=2.3e-04 E21=1.7e-03 E23=1.1e-03 E32=3.4e-04 E34=5.1e-04 E43=5.5e-04)
9,10,205,56.414 Gbps,56.414 Gbps,8.305506e+12,6342267080,0.0007574988,16.758603414811507,LINK ('56.414 Gbps' R=56.402 Gbps LS='Locked' EC='0x1_8332_E87B' CC='0xC_7AB2_C282'),11.0,PEAK (33=568 / 44=823 / 55=823 / 66=491)  VALEY (39=9 / 49=6 / 60=5),0.0044007648078978594,PER: (P1:(34.9 / 1.4 rng=[0.0 - 0.0]) P2:(44.7 / 1.7 rng=[0.0 - 0.0]) P3:(55.0 / 1.5 rng=[0.0 - 0.0]) P4:(65.0 / 1.5 rng=[0.0 - 0.0]) ERR:E12=2.3e-04 E21=1.7e-03 E23=1.1e-03 E32=3.4e-04 E34=5.1e-04 E43=5.5e-04)
