,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,61,51.551 Gbps,51.551 Gbps,5.020942e+11,24407618,4.309101e-05,16.320324820546134,LINK ('51.551 Gbps' R=51.551 Gbps LS='Locked' EC='0x251_EA7F' CC='0x1_5107_4A0B'),0.0,,0.0,
1,2,78,51.551 Gbps,51.551 Gbps,1.453586e+12,64914459,4.277288e-05,16.320324820546134,LINK ('51.551 Gbps' R=51.551 Gbps LS='Locked' EC='0x491_CB30' CC='0x2_9D10_85B1'),8.333333333333334,PEAK (37=1058 / 44=920 / 55=840 / 62=1058)  VALEY (41=7 / 49=2 / 58=5),0.00032556001554837375,PER: (P1:(36.6 / 1.2 rng=[0.0 - 0.0]) P2:(45.4 / 1.1 rng=[0.0 - 0.0]) P3:(54.4 / 1.1 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=9.2e-05 E21=4.0e-05 E23=3.0e-05 E32=4.1e-05 E34=4.2e-05 E43=8.0e-05)
2,3,96,51.551 Gbps,51.551 Gbps,2.406259e+12,107178693,4.277591e-05,16.320324820546134,LINK ('51.551 Gbps' R=51.551 Gbps LS='Locked' EC='0x709_3E25' CC='0x4_049B_466E'),8.333333333333334,PEAK (37=1058 / 44=920 / 55=840 / 62=1058)  VALEY (41=7 / 49=2 / 58=5),0.00032556001554837375,PER: (P1:(36.6 / 1.2 rng=[0.0 - 0.0]) P2:(45.4 / 1.1 rng=[0.0 - 0.0]) P3:(54.4 / 1.1 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=9.2e-05 E21=4.0e-05 E23=3.0e-05 E32=4.1e-05 E34=4.2e-05 E43=8.0e-05)
3,4,115,51.551 Gbps,51.551 Gbps,3.360729e+12,146865899,4.274232e-05,16.320324820546134,LINK ('51.551 Gbps' R=51.551 Gbps LS='Locked' EC='0x953_A376' CC='0x5_531F_FB26'),8.333333333333334,PEAK (37=1058 / 44=920 / 55=840 / 62=1058)  VALEY (41=7 / 49=2 / 58=5),0.00032556001554837375,PER: (P1:(36.6 / 1.2 rng=[0.0 - 0.0]) P2:(45.4 / 1.1 rng=[0.0 - 0.0]) P3:(54.4 / 1.1 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=9.2e-05 E21=4.0e-05 E23=3.0e-05 E32=4.1e-05 E34=4.2e-05 E43=8.0e-05)
4,5,133,51.551 Gbps,51.551 Gbps,4.267778e+12,185425648,4.277778e-05,16.320324820546134,LINK ('51.551 Gbps' R=51.551 Gbps LS='Locked' EC='0xB89_FF69' CC='0x6_9632_4A76'),8.333333333333334,PEAK (37=1058 / 44=920 / 55=840 / 62=1058)  VALEY (41=7 / 49=2 / 58=5),0.00032556001554837375,PER: (P1:(36.6 / 1.2 rng=[0.0 - 0.0]) P2:(45.4 / 1.1 rng=[0.0 - 0.0]) P3:(54.4 / 1.1 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=9.2e-05 E21=4.0e-05 E23=3.0e-05 E32=4.1e-05 E34=4.2e-05 E43=8.0e-05)
5,6,151,51.551 Gbps,51.551 Gbps,5.072839e+12,218926824,4.276118e-05,16.320324820546134,LINK ('51.551 Gbps' R=51.551 Gbps LS='Locked' EC='0xD73_8205' CC='0x7_AE3B_89AB'),8.333333333333334,PEAK (37=1058 / 44=920 / 55=840 / 62=1058)  VALEY (41=7 / 49=2 / 58=5),0.00032556001554837375,PER: (P1:(36.6 / 1.2 rng=[0.0 - 0.0]) P2:(45.4 / 1.1 rng=[0.0 - 0.0]) P3:(54.4 / 1.1 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=9.2e-05 E21=4.0e-05 E23=3.0e-05 E32=4.1e-05 E34=4.2e-05 E43=8.0e-05)
6,7,163,51.551 Gbps,51.551 Gbps,5.717134e+12,246547858,4.276829e-05,16.320324820546134,LINK ('51.551 Gbps' R=51.551 Gbps LS='Locked' EC='0xF26_959C' CC='0x8_A56B_79F1'),8.333333333333334,PEAK (37=1058 / 44=920 / 55=840 / 62=1058)  VALEY (41=7 / 49=2 / 58=5),0.00032556001554837375,PER: (P1:(36.6 / 1.2 rng=[0.0 - 0.0]) P2:(45.4 / 1.1 rng=[0.0 - 0.0]) P3:(54.4 / 1.1 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=9.2e-05 E21=4.0e-05 E23=3.0e-05 E32=4.1e-05 E34=4.2e-05 E43=8.0e-05)
7,8,176,51.551 Gbps,51.551 Gbps,6.382021e+12,275140276,4.279801e-05,16.320324820546134,LINK ('51.551 Gbps' R=51.551 Gbps LS='Locked' EC='0x10E3_639A' CC='0x9_A230_4FA6'),8.333333333333334,PEAK (37=1058 / 44=920 / 55=840 / 62=1058)  VALEY (41=7 / 49=2 / 58=5),0.00032556001554837375,PER: (P1:(36.6 / 1.2 rng=[0.0 - 0.0]) P2:(45.4 / 1.1 rng=[0.0 - 0.0]) P3:(54.4 / 1.1 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=9.2e-05 E21=4.0e-05 E23=3.0e-05 E32=4.1e-05 E34=4.2e-05 E43=8.0e-05)
8,9,189,51.551 Gbps,51.551 Gbps,7.047031e+12,304397290,4.277877e-05,16.320324820546134,LINK ('51.551 Gbps' R=51.551 Gbps LS='Locked' EC='0x12A1_4F6B' CC='0xA_A2B3_43C9'),8.333333333333334,PEAK (37=1058 / 44=920 / 55=840 / 62=1058)  VALEY (41=7 / 49=2 / 58=5),0.00032556001554837375,PER: (P1:(36.6 / 1.2 rng=[0.0 - 0.0]) P2:(45.4 / 1.1 rng=[0.0 - 0.0]) P3:(54.4 / 1.1 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=9.2e-05 E21=4.0e-05 E23=3.0e-05 E32=4.1e-05 E34=4.2e-05 E43=8.0e-05)
9,10,203,51.551 Gbps,51.551 Gbps,7.747645e+12,333597033,4.272048e-05,16.320324820546134,LINK ('51.551 Gbps' R=51.551 Gbps LS='Locked' EC='0x145A_C060' CC='0xB_A31B_1516'),8.333333333333334,PEAK (37=1058 / 44=920 / 55=840 / 62=1058)  VALEY (41=7 / 49=2 / 58=5),0.00032556001554837375,PER: (P1:(36.6 / 1.2 rng=[0.0 - 0.0]) P2:(45.4 / 1.1 rng=[0.0 - 0.0]) P3:(54.4 / 1.1 rng=[0.0 - 0.0]) P4:(63.3 / 1.2 rng=[0.0 - 0.0]) ERR:E12=9.2e-05 E21=4.0e-05 E23=3.0e-05 E32=4.1e-05 E34=4.2e-05 E43=8.0e-05)
