,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,65,56.414 Gbps,56.402 Gbps,3.653776e+11,22230,5.116804e-08,0.0,  ,0.0,,0.0,
1,2,76,56.402 Gbps,56.402 Gbps,1.021420e+12,55523,5.054187e-08,0.0,BER (5.12e-08 / nan) rng=[5.1e-08 - 5.1e-08])  ,0.0,,0.0,
2,3,87,56.402 Gbps,56.402 Gbps,1.715701e+12,88083,4.95331e-08,0.0,BER (5.09e-08 / 4.4e-10) rng=[5.1e-08 - 5.1e-08])  ,0.0,,0.0,
3,4,99,56.402 Gbps,56.402 Gbps,2.377588e+12,121302,4.923372e-08,0.0,BER (5.04e-08 / 8.2e-10) rng=[5.0e-08 - 5.1e-08])  ,0.0,,0.0,
4,5,111,56.414 Gbps,56.402 Gbps,3.011265e+12,151143,4.900866e-08,0.0,BER (5.01e-08 / 9.0e-10) rng=[4.9e-08 - 5.1e-08])  ,0.0,,0.0,
5,6,122,56.414 Gbps,56.414 Gbps,3.689428e+12,185017,4.891345e-08,0.0,BER (4.99e-08 / 9.2e-10) rng=[4.9e-08 - 5.1e-08])  ,0.0,,0.0,
6,7,134,56.402 Gbps,56.414 Gbps,4.324301e+12,214518,4.866944e-08,23.079119403163,BER (4.97e-08 / 9.2e-10) rng=[4.9e-08 - 5.1e-08])  SNR (23.2 /  0.4),0.0,,0.0,
7,8,146,56.402 Gbps,56.402 Gbps,4.964971e+12,246882,4.865001e-08,23.079119403163,BER (4.96e-08 / 9.3e-10) rng=[4.9e-08 - 5.1e-08])  SNR (23.2 /  0.4),18.333333333333332,PEAK (22=905 / 40=876 / 59=913 / 77=905)  VALEY (28=0 / 45=0 / 63=0),4.144068171853378e-11,PER: (P1:(22.6 / 1.3 rng=[0.0 - 0.0]) P2:(40.2 / 1.3 rng=[0.0 - 0.0]) P3:(59.3 / 1.3 rng=[0.0 - 0.0]) P4:(77.6 / 1.3 rng=[0.0 - 0.0]) ERR:E12=6.9e-12 E21=2.7e-11 E23=6.9e-13 E32=6.7e-13 E34=4.6e-12 E43=1.4e-12)
8,9,156,56.414 Gbps,56.402 Gbps,5.524193e+12,272139,4.864637e-08,23.079119403163,BER (4.95e-08 / 9.2e-10) rng=[4.9e-08 - 5.1e-08])  SNR (23.2 /  0.4),18.333333333333332,PEAK (22=905 / 40=876 / 59=913 / 77=905)  VALEY (28=0 / 45=0 / 63=0),4.144068171853378e-11,PER: (P1:(22.6 / 1.3 rng=[0.0 - 0.0]) P2:(40.2 / 1.3 rng=[0.0 - 0.0]) P3:(59.3 / 1.3 rng=[0.0 - 0.0]) P4:(77.6 / 1.3 rng=[0.0 - 0.0]) ERR:E12=6.9e-12 E21=2.7e-11 E23=6.9e-13 E32=6.7e-13 E34=4.6e-12 E43=1.4e-12)
9,10,165,56.414 Gbps,56.414 Gbps,6.006280e+12,295307,4.861116e-08,23.079119403163,BER (4.94e-08 / 9.0e-10) rng=[4.9e-08 - 5.1e-08])  SNR (23.2 /  0.4),18.333333333333332,PEAK (22=905 / 40=876 / 59=913 / 77=905)  VALEY (28=0 / 45=0 / 63=0),4.144068171853378e-11,PER: (P1:(22.6 / 1.3 rng=[0.0 - 0.0]) P2:(40.2 / 1.3 rng=[0.0 - 0.0]) P3:(59.3 / 1.3 rng=[0.0 - 0.0]) P4:(77.6 / 1.3 rng=[0.0 - 0.0]) ERR:E12=6.9e-12 E21=2.7e-11 E23=6.9e-13 E32=6.7e-13 E34=4.6e-12 E43=1.4e-12)
