,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,46,No link,10.376 Gbps,7.873482e+10,0,1.0,0.0,LINK ('No link' R=10.376 Gbps LS='Not locked' EC='0x0' CC='0x4EF6_2FFD'),0.0,,0,
1,2,62,No link,10.373 Gbps,2.607370e+11,0,1.0,0.0,LINK ('No link' R=10.376 Gbps LS='Not locked' EC='0x0' CC='0xDCBC_207F'),0.0,,0,
2,3,80,No link,10.376 Gbps,4.486362e+11,0,1.0,0.0,LINK ('No link' R=10.373 Gbps LS='Not locked' EC='0x0' CC='0x1_6696_445D'),0.0,,0,
3,4,98,No link,10.373 Gbps,6.321943e+11,0,1.0,9.834007381805383,LINK ('No link' R=10.376 Gbps LS='Not locked' EC='0x0' CC='0x1_EF6C_2B40'),0.0,,0,
4,5,115,No link,10.376 Gbps,8.034824e+11,0,1.0,9.822712330395685,LINK ('No link' R=10.373 Gbps LS='Not locked' EC='0x0' CC='0x2_71D2_264A'),3.0,PEAK (48=1654 / 51=1573)  VALEY (50),0,
5,6,133,No link,10.373 Gbps,9.780367e+11,0,1.0,9.822712330395685,LINK ('No link' R=10.376 Gbps LS='Not locked' EC='0x0' CC='0x2_EBE4_98FC'),3.0,PEAK (48=2840 / 51=2595)  VALEY (50),0,
6,7,146,No link,10.376 Gbps,1.115269e+12,0,1.0,9.822712330395685,LINK ('No link' R=10.376 Gbps LS='Not locked' EC='0x0' CC='0x3_52DA_F139'),3.0,PEAK (48=2840 / 51=2595)  VALEY (50),0,
7,8,159,No link,10.376 Gbps,1.253032e+12,0,1.0,9.822712330395685,LINK ('No link' R=10.376 Gbps LS='Not locked' EC='0x0' CC='0x3_B8EA_E774'),3.0,PEAK (48=2840 / 51=2595)  VALEY (50),0,
8,9,173,No link,10.376 Gbps,1.394092e+12,0,1.0,9.822712330395685,LINK ('No link' R=10.373 Gbps LS='Not locked' EC='0x0' CC='0x4_210B_51C7'),3.0,PEAK (48=2840 / 51=2595)  VALEY (50),0,
9,10,186,No link,10.376 Gbps,1.527020e+12,0,1.0,9.822712330395685,LINK ('No link' R=10.376 Gbps LS='Not locked' EC='0x0' CC='0x4_853B_F736'),3.0,PEAK (48=2840 / 51=2595)  VALEY (50),0,
10,11,199,No link,10.376 Gbps,1.669561e+12,0,1.0,9.822712330395685,LINK ('No link' R=10.373 Gbps LS='Not locked' EC='0x0' CC='0x4_EF43_B907'),3.0,PEAK (48=2840 / 51=2595)  VALEY (50),0,
11,12,213,No link,10.376 Gbps,1.806711e+12,0,1.0,9.822712330395685,LINK ('No link' R=10.373 Gbps LS='Not locked' EC='0x0' CC='0x5_5594_BE3A'),3.0,PEAK (48=2840 / 51=2595)  VALEY (50),0,
