,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,63,51.563 Gbps,51.551 Gbps,4.210916e+11,1,3.604129e-12,0.0,  ,0.0,,0.0,
1,2,76,51.551 Gbps,51.551 Gbps,1.046971e+12,3,2.518055e-12,0.0,BER (3.60e-12 / nan) rng=[3.6e-12 - 3.6e-12])  ,0.0,,0.0,
2,3,87,51.551 Gbps,51.551 Gbps,1.700976e+12,6,3.854508e-12,0.0,BER (3.06e-12 / 7.7e-13) rng=[2.5e-12 - 3.6e-12])  ,0.0,,0.0,
3,4,99,51.551 Gbps,51.551 Gbps,2.320938e+12,9,4.863556e-12,0.0,BER (3.33e-12 / 7.1e-13) rng=[2.5e-12 - 3.9e-12])  ,0.0,,0.0,
4,5,112,51.551 Gbps,51.551 Gbps,2.912543e+12,13,4.240584e-12,0.0,BER (3.71e-12 / 9.6e-13) rng=[2.5e-12 - 4.9e-12])  ,0.0,,0.0,
5,6,123,51.563 Gbps,51.563 Gbps,3.534847e+12,15,4.060796e-12,21.267376560620463,BER (3.82e-12 / 8.7e-13) rng=[2.5e-12 - 4.9e-12])  SNR (21.1 /  0.3),0.0,,0.0,
6,7,134,51.551 Gbps,51.551 Gbps,4.131293e+12,17,4.178554e-12,21.267376560620463,BER (3.86e-12 / 7.8e-13) rng=[2.5e-12 - 4.9e-12])  SNR (21.1 /  0.3),12.333333333333334,PEAK (31=684 / 44=829 / 55=829 / 68=652)  VALEY (36=0 / 48=0 / 60=0),7.725496775893684e-10,PER: (P1:(31.4 / 0.9 rng=[0.0 - 0.0]) P2:(43.6 / 1.0 rng=[0.0 - 0.0]) P3:(56.4 / 1.0 rng=[0.0 - 0.0]) P4:(68.5 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.0e-11 E21=1.6e-10 E23=2.2e-11 E32=3.1e-11 E34=3.2e-10 E43=1.9e-10)
7,8,146,51.551 Gbps,51.551 Gbps,4.705512e+12,22,4.526067e-12,21.267376560620463,BER (3.90e-12 / 7.2e-13) rng=[2.5e-12 - 4.9e-12])  SNR (21.1 /  0.3),12.333333333333334,PEAK (31=684 / 44=829 / 55=829 / 68=652)  VALEY (36=0 / 48=0 / 60=0),7.725496775893684e-10,PER: (P1:(31.4 / 0.9 rng=[0.0 - 0.0]) P2:(43.6 / 1.0 rng=[0.0 - 0.0]) P3:(56.4 / 1.0 rng=[0.0 - 0.0]) P4:(68.5 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.0e-11 E21=1.6e-10 E23=2.2e-11 E32=3.1e-11 E34=3.2e-10 E43=1.9e-10)
8,9,157,51.551 Gbps,51.551 Gbps,5.203908e+12,23,4.510518e-12,21.267376560620463,BER (3.98e-12 / 7.1e-13) rng=[2.5e-12 - 4.9e-12])  SNR (21.1 /  0.3),12.333333333333334,PEAK (31=684 / 44=829 / 55=829 / 68=652)  VALEY (36=0 / 48=0 / 60=0),7.725496775893684e-10,PER: (P1:(31.4 / 0.9 rng=[0.0 - 0.0]) P2:(43.6 / 1.0 rng=[0.0 - 0.0]) P3:(56.4 / 1.0 rng=[0.0 - 0.0]) P4:(68.5 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.0e-11 E21=1.6e-10 E23=2.2e-11 E32=3.1e-11 E34=3.2e-10 E43=1.9e-10)
9,10,165,51.551 Gbps,51.551 Gbps,5.647591e+12,27,4.676377e-12,21.267376560620463,BER (4.04e-12 / 6.8e-13) rng=[2.5e-12 - 4.9e-12])  SNR (21.1 /  0.3),12.333333333333334,PEAK (31=684 / 44=829 / 55=829 / 68=652)  VALEY (36=0 / 48=0 / 60=0),7.725496775893684e-10,PER: (P1:(31.4 / 0.9 rng=[0.0 - 0.0]) P2:(43.6 / 1.0 rng=[0.0 - 0.0]) P3:(56.4 / 1.0 rng=[0.0 - 0.0]) P4:(68.5 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.0e-11 E21=1.6e-10 E23=2.2e-11 E32=3.1e-11 E34=3.2e-10 E43=1.9e-10)
10,11,174,51.551 Gbps,51.551 Gbps,6.097483e+12,29,4.666634e-12,21.267376560620463,BER (4.10e-12 / 6.8e-13) rng=[2.5e-12 - 4.9e-12])  SNR (21.1 /  0.3),12.333333333333334,PEAK (31=684 / 44=829 / 55=829 / 68=652)  VALEY (36=0 / 48=0 / 60=0),7.725496775893684e-10,PER: (P1:(31.4 / 0.9 rng=[0.0 - 0.0]) P2:(43.6 / 1.0 rng=[0.0 - 0.0]) P3:(56.4 / 1.0 rng=[0.0 - 0.0]) P4:(68.5 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.0e-11 E21=1.6e-10 E23=2.2e-11 E32=3.1e-11 E34=3.2e-10 E43=1.9e-10)
11,12,183,51.551 Gbps,51.551 Gbps,6.563056e+12,32,4.785515e-12,21.267376560620463,BER (4.15e-12 / 6.6e-13) rng=[2.5e-12 - 4.9e-12])  SNR (21.1 /  0.3),12.333333333333334,PEAK (31=684 / 44=829 / 55=829 / 68=652)  VALEY (36=0 / 48=0 / 60=0),7.725496775893684e-10,PER: (P1:(31.4 / 0.9 rng=[0.0 - 0.0]) P2:(43.6 / 1.0 rng=[0.0 - 0.0]) P3:(56.4 / 1.0 rng=[0.0 - 0.0]) P4:(68.5 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.0e-11 E21=1.6e-10 E23=2.2e-11 E32=3.1e-11 E34=3.2e-10 E43=1.9e-10)
12,13,192,51.551 Gbps,51.551 Gbps,7.018090e+12,38,5.314189e-12,21.267376560620463,BER (4.21e-12 / 6.6e-13) rng=[2.5e-12 - 4.9e-12])  SNR (21.1 /  0.3),12.333333333333334,PEAK (31=684 / 44=829 / 55=829 / 68=652)  VALEY (36=0 / 48=0 / 60=0),7.725496775893684e-10,PER: (P1:(31.4 / 0.9 rng=[0.0 - 0.0]) P2:(43.6 / 1.0 rng=[0.0 - 0.0]) P3:(56.4 / 1.0 rng=[0.0 - 0.0]) P4:(68.5 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.0e-11 E21=1.6e-10 E23=2.2e-11 E32=3.1e-11 E34=3.2e-10 E43=1.9e-10)
13,14,201,51.551 Gbps,51.551 Gbps,7.465945e+12,40,5.425082e-12,21.267376560620463,BER (4.29e-12 / 7.0e-13) rng=[2.5e-12 - 5.3e-12])  SNR (21.1 /  0.3),12.333333333333334,PEAK (31=684 / 44=829 / 55=829 / 68=652)  VALEY (36=0 / 48=0 / 60=0),7.725496775893684e-10,PER: (P1:(31.4 / 0.9 rng=[0.0 - 0.0]) P2:(43.6 / 1.0 rng=[0.0 - 0.0]) P3:(56.4 / 1.0 rng=[0.0 - 0.0]) P4:(68.5 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.0e-11 E21=1.6e-10 E23=2.2e-11 E32=3.1e-11 E34=3.2e-10 E43=1.9e-10)
14,15,209,51.551 Gbps,51.551 Gbps,7.911847e+12,44,5.471682e-12,21.267376560620463,BER (4.37e-12 / 7.4e-13) rng=[2.5e-12 - 5.4e-12])  SNR (21.1 /  0.3),12.333333333333334,PEAK (31=684 / 44=829 / 55=829 / 68=652)  VALEY (36=0 / 48=0 / 60=0),7.725496775893684e-10,PER: (P1:(31.4 / 0.9 rng=[0.0 - 0.0]) P2:(43.6 / 1.0 rng=[0.0 - 0.0]) P3:(56.4 / 1.0 rng=[0.0 - 0.0]) P4:(68.5 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.0e-11 E21=1.6e-10 E23=2.2e-11 E32=3.1e-11 E34=3.2e-10 E43=1.9e-10)
15,16,218,51.551 Gbps,51.551 Gbps,8.353985e+12,49,5.779476e-12,21.267376560620463,BER (4.45e-12 / 7.7e-13) rng=[2.5e-12 - 5.5e-12])  SNR (21.1 /  0.3),12.333333333333334,PEAK (31=684 / 44=829 / 55=829 / 68=652)  VALEY (36=0 / 48=0 / 60=0),7.725496775893684e-10,PER: (P1:(31.4 / 0.9 rng=[0.0 - 0.0]) P2:(43.6 / 1.0 rng=[0.0 - 0.0]) P3:(56.4 / 1.0 rng=[0.0 - 0.0]) P4:(68.5 / 1.0 rng=[0.0 - 0.0]) ERR:E12=5.0e-11 E21=1.6e-10 E23=2.2e-11 E32=3.1e-11 E34=3.2e-10 E43=1.9e-10)
