,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,46,No link,28.201 Gbps,1.935268e+11,3650009,1.0,0.0,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x3E_E818' CC='0xD002_6586'),0.0,,0,
1,2,64,No link,28.201 Gbps,7.436619e+11,11335834,1.0,0.0,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0xC0_E627' CC='0x2_6B2E_5CD7'),0.0,,0,
2,3,82,No link,28.207 Gbps,1.229243e+12,22903390,1.0,0.0,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x176_2992' CC='0x3_DA28_E1BE'),0.0,,0,
3,4,99,No link,28.201 Gbps,1.741399e+12,33354367,1.0,7.902686571084139,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x206_A3C5' CC='0x5_675D_B3DF'),0.0,,0,
4,5,120,No link,28.207 Gbps,2.279430e+12,43219364,1.0,7.902686571084139,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x29F_DC88' CC='0x6_E77A_F7C1'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
5,6,138,No link,28.201 Gbps,2.777132e+12,54151649,1.0,7.902686571084139,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x342_26DF' CC='0x8_4992_CB14'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
6,7,152,No link,28.201 Gbps,3.153853e+12,61909052,1.0,7.902686571084139,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x3C3_66E0' CC='0x9_6B34_8F1E'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
7,8,165,No link,28.207 Gbps,3.544367e+12,68085326,1.0,7.902686571084139,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x413_4BAF' CC='0xA_7DFD_FF00'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
8,9,179,No link,28.207 Gbps,3.932966e+12,74994822,1.0,7.902686571084139,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x482_959B' CC='0xB_A55C_9EAE'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
9,10,192,No link,28.207 Gbps,4.305423e+12,81732699,1.0,7.902686571084139,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x4E5_1FA3' CC='0xC_B851_666C'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
10,11,205,No link,28.201 Gbps,4.673343e+12,88802555,1.0,7.902686571084139,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x554_4BF3' CC='0xD_CA9C_CD47'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
11,12,218,No link,28.201 Gbps,5.040513e+12,96889845,1.0,7.902686571084139,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x5CF_39B1' CC='0xE_DFFB_3208'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
12,13,232,No link,28.201 Gbps,5.429074e+12,103695498,1.0,7.902686571084139,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x63A_B4F5' CC='0x10_04A5_D461'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
13,14,246,No link,28.201 Gbps,5.816873e+12,112336190,1.0,7.902686571084139,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x6B8_B0D2' CC='0x11_2260_96F4'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
14,15,259,No link,28.201 Gbps,6.204554e+12,120579469,1.0,7.902686571084139,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x73B_BFAB' CC='0x12_3E3D_B091'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
15,16,273,No link,28.207 Gbps,6.578953e+12,126854074,1.0,7.902686571084139,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0x79B_8741' CC='0x13_59E9_8D2A'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
16,17,286,No link,28.207 Gbps,6.963549e+12,134128974,1.0,7.902686571084139,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x814_8FF0' CC='0x14_774B_4B98'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
17,18,300,No link,28.207 Gbps,7.336019e+12,141422909,1.0,7.902686571084139,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x87B_468F' CC='0x15_8F87_F825'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
18,19,313,No link,28.201 Gbps,7.723246e+12,150028874,1.0,7.902686571084139,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x903_EDB0' CC='0x16_BA18_2907'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
19,20,330,No link,28.201 Gbps,8.239743e+12,162590238,1.0,7.902686571084139,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0x9BD_E381' CC='0x18_4E98_5185'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
20,21,350,No link,28.201 Gbps,8.796718e+12,173833206,1.0,7.902686571084139,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0xA6C_9866' CC='0x19_CB54_0FD5'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
21,22,367,No link,28.207 Gbps,9.286664e+12,185884824,1.0,7.902686571084139,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0xB1F_790B' CC='0x1B_454C_D875'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
22,23,385,No link,28.201 Gbps,9.815296e+12,197163422,1.0,8.27058145506067,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0xBCD_0D36' CC='0x1C_D3AF_003C'),3.0,PEAK (48=1349 / 51=1549)  VALEY (50),0,
23,24,405,No link,28.207 Gbps,1.031778e+13,206492579,1.0,8.27058145506067,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0xC5B_CFEA' CC='0x1E_3CB5_5F6B'),3.0,PEAK (48=2708 / 51=3066)  VALEY (50),0,
24,25,419,No link,28.201 Gbps,1.071168e+13,215992520,1.0,8.27058145506067,LINK ('No link' R=28.207 Gbps LS='Not locked' EC='0xCE7_E7D3' CC='0x1F_6019_E5EC'),3.0,PEAK (48=2708 / 51=3066)  VALEY (50),0,
25,26,433,No link,28.201 Gbps,1.109574e+13,225104378,1.0,8.27058145506067,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0xD72_6BB3' CC='0x20_7D70_267B'),3.0,PEAK (48=2708 / 51=3066)  VALEY (50),0,
26,27,446,No link,28.207 Gbps,1.147010e+13,232386735,1.0,8.27058145506067,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0xDE6_A737' CC='0x21_96CD_460A'),3.0,PEAK (48=2708 / 51=3066)  VALEY (50),0,
27,28,460,No link,28.207 Gbps,1.184531e+13,243791326,1.0,8.27058145506067,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0xE96_3B49' CC='0x22_AB00_B143'),3.0,PEAK (48=2708 / 51=3066)  VALEY (50),0,
28,29,473,No link,28.201 Gbps,1.222265e+13,251512049,1.0,8.27058145506067,LINK ('No link' R=28.201 Gbps LS='Not locked' EC='0xF0D_2799' CC='0x23_CA75_7345'),3.0,PEAK (48=2708 / 51=3066)  VALEY (50),0,
