,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,65,No link,56.402 Gbps,3.664824e+11,0,1.0,0.0,LINK ('No link' R=56.414 Gbps LS='Not locked' EC='0x0' CC='0xBF0F_5188'),0.0,,0,
1,2,82,No link,56.414 Gbps,1.431769e+12,0,1.0,0.0,LINK ('No link' R=56.402 Gbps LS='Not locked' EC='0x0' CC='0x2_6292_A846'),0.0,,0,
2,3,102,No link,56.402 Gbps,2.448325e+12,0,1.0,0.0,LINK ('No link' R=56.414 Gbps LS='Not locked' EC='0x0' CC='0x3_E046_A758'),0.0,,0,
3,4,119,No link,56.414 Gbps,3.489545e+12,0,1.0,0.0,LINK ('No link' R=56.402 Gbps LS='Not locked' EC='0x0' CC='0x5_4EF3_1793'),0.0,,0,
4,5,137,No link,56.414 Gbps,4.455623e+12,0,1.0,12.000666321603685,LINK ('No link' R=56.414 Gbps LS='Not locked' EC='0x0' CC='0x6_C9EE_C972'),0.0,,0,
5,6,155,No link,56.414 Gbps,5.424275e+12,0,1.0,12.000666321603685,LINK ('No link' R=56.402 Gbps LS='Not locked' EC='0x0' CC='0x8_197A_192F'),1.6666666666666667,PEAK (47=2497 / 48=2497 / 51=2497 / 52=2497)  VALEY (47=829 / 49=1553 / 51=2464),0,
6,7,168,No link,56.414 Gbps,6.195673e+12,0,1.0,12.000666321603685,LINK ('No link' R=56.402 Gbps LS='Not locked' EC='0x0' CC='0x9_3D35_F8BA'),1.6666666666666667,PEAK (47=2497 / 48=2497 / 51=2497 / 52=2497)  VALEY (47=829 / 49=1553 / 51=2464),0,
7,8,182,No link,56.402 Gbps,6.964999e+12,0,1.0,12.000666321603685,LINK ('No link' R=56.414 Gbps LS='Not locked' EC='0x0' CC='0xA_58E9_932E'),1.6666666666666667,PEAK (47=2497 / 48=2497 / 51=2497 / 52=2497)  VALEY (47=829 / 49=1553 / 51=2464),0,
8,9,196,No link,56.414 Gbps,7.747395e+12,0,1.0,12.000666321603685,LINK ('No link' R=56.402 Gbps LS='Not locked' EC='0x0' CC='0xB_7DA5_6BF1'),1.6666666666666667,PEAK (47=2497 / 48=2497 / 51=2497 / 52=2497)  VALEY (47=829 / 49=1553 / 51=2464),0,
9,10,210,No link,56.414 Gbps,8.521623e+12,0,1.0,12.000666321603685,LINK ('No link' R=56.402 Gbps LS='Not locked' EC='0x0' CC='0xC_9B06_3EE5'),1.6666666666666667,PEAK (47=2497 / 48=2497 / 51=2497 / 52=2497)  VALEY (47=829 / 49=1553 / 51=2464),0,
