,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,57,25.77 Gbps,25.77 Gbps,1.845313e+11,0,4.016071e-12,0.0,  ,0.0,,0,
1,2,68,25.77 Gbps,25.77 Gbps,4.736532e+11,0,1.845834e-12,0.0,BER (4.02e-12 / nan) rng=[4.0e-12 - 4.0e-12])  ,0.0,,0,
2,3,80,25.77 Gbps,25.77 Gbps,7.876259e+11,0,1.16442e-12,0.0,BER (2.93e-12 / 1.5e-12) rng=[1.8e-12 - 4.0e-12])  ,0.0,,0,
3,4,91,25.77 Gbps,25.77 Gbps,1.091421e+12,0,8.537264e-13,0.0,BER (2.34e-12 / 1.5e-12) rng=[1.2e-12 - 4.0e-12])  ,0.0,,0,
4,5,103,25.77 Gbps,25.77 Gbps,1.391345e+12,0,6.796947e-13,0.0,BER (1.97e-12 / 1.4e-12) rng=[8.5e-13 - 4.0e-12])  ,0.0,,0,
5,6,115,25.781 Gbps,25.77 Gbps,1.694607e+12,0,5.639257e-13,0.0,BER (1.71e-12 / 1.4e-12) rng=[6.8e-13 - 4.0e-12])  ,0.0,,0,
6,7,127,25.77 Gbps,25.77 Gbps,2.008035e+12,0,4.774993e-13,0.0,BER (1.52e-12 / 1.3e-12) rng=[5.6e-13 - 4.0e-12])  ,63.0,PEAK (18=1111 / 81=1166)  VALEY (30),0,
7,8,139,25.781 Gbps,25.77 Gbps,2.321115e+12,0,4.148862e-13,0.0,BER (1.37e-12 / 1.3e-12) rng=[4.8e-13 - 4.0e-12])  ,63.0,PEAK (18=1111 / 81=1166)  VALEY (30),0,
8,9,150,25.77 Gbps,25.77 Gbps,2.574315e+12,0,3.795745e-13,0.0,BER (1.25e-12 / 1.2e-12) rng=[4.1e-13 - 4.0e-12])  ,63.0,PEAK (18=1111 / 81=1166)  VALEY (30),0,
9,10,159,25.77 Gbps,25.77 Gbps,2.796105e+12,0,3.505091e-13,0.0,BER (1.16e-12 / 1.2e-12) rng=[3.8e-13 - 4.0e-12])  ,63.0,PEAK (18=1111 / 81=1166)  VALEY (30),0,
