,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,65,56.414 Gbps,56.414 Gbps,4.430013e+11,1272395863,0.002466152,0.0,LINK ('56.402 Gbps' R=56.414 Gbps LS='Locked' EC='0x775F_125F' CC='0x1_2EDD_FA85'),0.0,,0.0,
1,2,81,56.402 Gbps,56.402 Gbps,1.404799e+12,3641439860,0.002461947,0.0,LINK ('56.402 Gbps' R=56.414 Gbps LS='Locked' EC='0x5BC_0255' CC='0x2_98B0_DA22'),0.0,,0.0,
2,3,100,56.414 Gbps,56.414 Gbps,2.396559e+12,6094813324,0.002459865,0.0,LINK ('56.414 Gbps' R=56.414 Gbps LS='Locked' EC='0x1_946E_85E9' CC='0x4_038C_6787'),0.0,,0.0,
3,4,117,56.414 Gbps,56.414 Gbps,3.422994e+12,4425864467,0.00246266,15.57582569317697,LINK ('56.402 Gbps' R=56.402 Gbps LS='Locked' EC='0x2_24C4_DA26' CC='0x5_7072_99D0'),0.0,,0.0,
4,5,135,56.414 Gbps,56.402 Gbps,4.468263e+12,11150919909,0.002464207,15.57582569317697,LINK ('56.414 Gbps' R=56.402 Gbps LS='Locked' EC='0x2_BE87_445C' CC='0x6_F597_4B03'),11.0,PEAK (33=786 / 44=881 / 55=881 / 66=759)  VALEY (39=15 / 49=17 / 60=16),0.011094927036178627,PER: (P1:(34.3 / 1.7 rng=[0.0 - 0.0]) P2:(44.6 / 1.9 rng=[0.0 - 0.0]) P3:(55.2 / 1.8 rng=[0.0 - 0.0]) P4:(65.5 / 1.7 rng=[0.0 - 0.0]) ERR:E12=1.1e-03 E21=2.9e-03 E23=2.3e-03 E32=1.4e-03 E34=1.8e-03 E43=1.5e-03)
5,6,152,56.402 Gbps,56.414 Gbps,5.335765e+12,13269148760,0.00246595,15.57582569317697,LINK ('56.414 Gbps' R=56.414 Gbps LS='Locked' EC='0x3_33D1_83F7' CC='0x8_1DB5_C835'),11.0,PEAK (33=786 / 44=881 / 55=881 / 66=759)  VALEY (39=15 / 49=17 / 60=16),0.011094927036178627,PER: (P1:(34.3 / 1.7 rng=[0.0 - 0.0]) P2:(44.6 / 1.9 rng=[0.0 - 0.0]) P3:(55.2 / 1.8 rng=[0.0 - 0.0]) P4:(65.5 / 1.7 rng=[0.0 - 0.0]) ERR:E12=1.1e-03 E21=2.9e-03 E23=2.3e-03 E32=1.4e-03 E34=1.8e-03 E43=1.5e-03)
6,7,166,56.414 Gbps,56.414 Gbps,6.050074e+12,15042142730,0.002466436,15.57582569317697,LINK ('56.414 Gbps' R=56.414 Gbps LS='Locked' EC='0x3_9EEE_321E' CC='0x9_2C9F_B2FF'),11.0,PEAK (33=786 / 44=881 / 55=881 / 66=759)  VALEY (39=15 / 49=17 / 60=16),0.011094927036178627,PER: (P1:(34.3 / 1.7 rng=[0.0 - 0.0]) P2:(44.6 / 1.9 rng=[0.0 - 0.0]) P3:(55.2 / 1.8 rng=[0.0 - 0.0]) P4:(65.5 / 1.7 rng=[0.0 - 0.0]) ERR:E12=1.1e-03 E21=2.9e-03 E23=2.3e-03 E32=1.4e-03 E34=1.8e-03 E43=1.5e-03)
7,8,179,56.402 Gbps,56.414 Gbps,6.766661e+12,16824915949,0.00246676,15.57582569317697,LINK ('56.414 Gbps' R=56.414 Gbps LS='Locked' EC='0x3_09B8_DC14' CC='0xA_3B24_70C2'),11.0,PEAK (33=786 / 44=881 / 55=881 / 66=759)  VALEY (39=15 / 49=17 / 60=16),0.011094927036178627,PER: (P1:(34.3 / 1.7 rng=[0.0 - 0.0]) P2:(44.6 / 1.9 rng=[0.0 - 0.0]) P3:(55.2 / 1.8 rng=[0.0 - 0.0]) P4:(65.5 / 1.7 rng=[0.0 - 0.0]) ERR:E12=1.1e-03 E21=2.9e-03 E23=2.3e-03 E32=1.4e-03 E34=1.8e-03 E43=1.5e-03)
8,9,191,56.402 Gbps,56.402 Gbps,7.509374e+12,18689745666,0.002467423,15.57582569317697,LINK ('56.414 Gbps' R=56.402 Gbps LS='Locked' EC='0x4_782B_E7E7' CC='0xB_51DF_5249'),11.0,PEAK (33=786 / 44=881 / 55=881 / 66=759)  VALEY (39=15 / 49=17 / 60=16),0.011094927036178627,PER: (P1:(34.3 / 1.7 rng=[0.0 - 0.0]) P2:(44.6 / 1.9 rng=[0.0 - 0.0]) P3:(55.2 / 1.8 rng=[0.0 - 0.0]) P4:(65.5 / 1.7 rng=[0.0 - 0.0]) ERR:E12=1.1e-03 E21=2.9e-03 E23=2.3e-03 E32=1.4e-03 E34=1.8e-03 E43=1.5e-03)
9,10,205,56.402 Gbps,56.402 Gbps,8.292424e+12,20652683984,0.002468276,15.57582569317697,LINK ('56.402 Gbps' R=56.414 Gbps LS='Locked' EC='0x4_ED9A_2216' CC='0xC_7A41_4060'),11.0,PEAK (33=786 / 44=881 / 55=881 / 66=759)  VALEY (39=15 / 49=17 / 60=16),0.011094927036178627,PER: (P1:(34.3 / 1.7 rng=[0.0 - 0.0]) P2:(44.6 / 1.9 rng=[0.0 - 0.0]) P3:(55.2 / 1.8 rng=[0.0 - 0.0]) P4:(65.5 / 1.7 rng=[0.0 - 0.0]) ERR:E12=1.1e-03 E21=2.9e-03 E23=2.3e-03 E32=1.4e-03 E34=1.8e-03 E43=1.5e-03)
10,11,218,56.414 Gbps,56.414 Gbps,9.069475e+12,22564224685,0.002469007,15.57582569317697,LINK ('56.414 Gbps' R=56.414 Gbps LS='Locked' EC='0x5_6043_7B72' CC='0xD_9BAD_5AEA'),11.0,PEAK (33=786 / 44=881 / 55=881 / 66=759)  VALEY (39=15 / 49=17 / 60=16),0.011094927036178627,PER: (P1:(34.3 / 1.7 rng=[0.0 - 0.0]) P2:(44.6 / 1.9 rng=[0.0 - 0.0]) P3:(55.2 / 1.8 rng=[0.0 - 0.0]) P4:(65.5 / 1.7 rng=[0.0 - 0.0]) ERR:E12=1.1e-03 E21=2.9e-03 E23=2.3e-03 E32=1.4e-03 E34=1.8e-03 E43=1.5e-03)
11,12,232,56.414 Gbps,56.402 Gbps,9.837592e+12,24469902284,0.002469617,15.57582569317697,LINK ('56.414 Gbps' R=56.402 Gbps LS='Locked' EC='0x5_D24F_85D7' CC='0xE_BB8B_D819'),11.0,PEAK (33=786 / 44=881 / 55=881 / 66=759)  VALEY (39=15 / 49=17 / 60=16),0.011094927036178627,PER: (P1:(34.3 / 1.7 rng=[0.0 - 0.0]) P2:(44.6 / 1.9 rng=[0.0 - 0.0]) P3:(55.2 / 1.8 rng=[0.0 - 0.0]) P4:(65.5 / 1.7 rng=[0.0 - 0.0]) ERR:E12=1.1e-03 E21=2.9e-03 E23=2.3e-03 E32=1.4e-03 E34=1.8e-03 E43=1.5e-03)
12,13,246,56.414 Gbps,56.414 Gbps,1.061993e+13,26400120635,0.002469586,15.57582569317697,LINK ('56.414 Gbps' R=56.414 Gbps LS='Locked' EC='0x6_420A_BE74' CC='0xF_D653_EC0A'),11.0,PEAK (33=786 / 44=881 / 55=881 / 66=759)  VALEY (39=15 / 49=17 / 60=16),0.011094927036178627,PER: (P1:(34.3 / 1.7 rng=[0.0 - 0.0]) P2:(44.6 / 1.9 rng=[0.0 - 0.0]) P3:(55.2 / 1.8 rng=[0.0 - 0.0]) P4:(65.5 / 1.7 rng=[0.0 - 0.0]) ERR:E12=1.1e-03 E21=2.9e-03 E23=2.3e-03 E32=1.4e-03 E34=1.8e-03 E43=1.5e-03)
13,14,259,56.414 Gbps,56.414 Gbps,1.140533e+13,28340071206,0.002469756,15.57582569317697,LINK ('56.402 Gbps' R=56.414 Gbps LS='Locked' EC='0x6_B476_59C6' CC='0x10_F768_CE43'),11.0,PEAK (33=786 / 44=881 / 55=881 / 66=759)  VALEY (39=15 / 49=17 / 60=16),0.011094927036178627,PER: (P1:(34.3 / 1.7 rng=[0.0 - 0.0]) P2:(44.6 / 1.9 rng=[0.0 - 0.0]) P3:(55.2 / 1.8 rng=[0.0 - 0.0]) P4:(65.5 / 1.7 rng=[0.0 - 0.0]) ERR:E12=1.1e-03 E21=2.9e-03 E23=2.3e-03 E32=1.4e-03 E34=1.8e-03 E43=1.5e-03)
