,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,71,No link,53.109 Gbps,4.441178e+11,0,1.0,0.0,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0xD6D8_9A36'),0.0,,0,
1,2,87,No link,53.109 Gbps,1.273066e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x2_2069_DA7B'),0.0,,0,
2,3,103,No link,53.109 Gbps,2.160595e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x3_63E8_6602'),0.0,,0,
3,4,120,No link,53.109 Gbps,3.061126e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x4_B0BD_3939'),1.6666666666666667,PEAK (47=2012 / 48=2012 / 51=2012 / 52=2012)  VALEY (47=288 / 50=1564 / 51=1951),0,
4,5,137,No link,53.109 Gbps,3.928191e+12,0,1.0,0.0,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0x5_F378_4A2C'),1.6666666666666667,PEAK (47=2012 / 48=2012 / 51=2012 / 52=2012)  VALEY (47=288 / 50=1564 / 51=1951),0,
5,6,153,No link,53.109 Gbps,4.809329e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x7_3234_D5D3'),1.6666666666666667,PEAK (47=2012 / 48=2012 / 51=2012 / 52=2012)  VALEY (47=288 / 50=1564 / 51=1951),0,
6,7,167,No link,53.121 Gbps,5.466628e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x8_19AE_86C3'),1.6666666666666667,PEAK (47=2012 / 48=2012 / 51=2012 / 52=2012)  VALEY (47=288 / 50=1564 / 51=1951),0,
7,8,178,No link,53.109 Gbps,6.125610e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x9_0C10_6C9D'),1.6666666666666667,PEAK (47=2012 / 48=2012 / 51=2012 / 52=2012)  VALEY (47=288 / 50=1564 / 51=1951),0,
8,9,191,No link,53.121 Gbps,6.777649e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0xA_01FC_2C35'),1.6666666666666667,PEAK (47=2012 / 48=2012 / 51=2012 / 52=2012)  VALEY (47=288 / 50=1564 / 51=1951),0,
9,10,203,No link,53.121 Gbps,7.413577e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0xA_F585_12DD'),1.6666666666666667,PEAK (47=2012 / 48=2012 / 51=2012 / 52=2012)  VALEY (47=288 / 50=1564 / 51=1951),0,
