,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,63,51.551 Gbps,51.563 Gbps,4.372825e+11,16,2.826359e-11,0.0,  ,0.0,,0.0,
1,2,75,51.551 Gbps,51.551 Gbps,1.063879e+12,33,2.86176e-11,0.0,BER (2.83e-11 / nan) rng=[2.8e-11 - 2.8e-11])  ,0.0,,0.0,
2,3,87,51.551 Gbps,51.551 Gbps,1.707768e+12,51,2.918667e-11,0.0,BER (2.84e-11 / 2.5e-13) rng=[2.8e-11 - 2.9e-11])  ,0.0,,0.0,
3,4,98,51.551 Gbps,51.551 Gbps,2.333717e+12,65,2.706209e-11,0.0,BER (2.87e-11 / 4.7e-13) rng=[2.8e-11 - 2.9e-11])  ,0.0,,0.0,
4,5,111,51.551 Gbps,51.551 Gbps,2.916941e+12,78,2.805622e-11,20.5409129877454,BER (2.83e-11 / 9.0e-13) rng=[2.7e-11 - 2.9e-11])  SNR (20.8 /  0.6),0.0,,0.0,
5,6,123,51.551 Gbps,51.551 Gbps,3.527440e+12,100,2.784884e-11,20.5409129877454,BER (2.82e-11 / 7.8e-13) rng=[2.7e-11 - 2.9e-11])  SNR (20.8 /  0.6),13.666666666666666,PEAK (29=807 / 43=467 / 57=498 / 70=807)  VALEY (34=0 / 47=0 / 62=0),6.349937624788589e-08,PER: (P1:(28.9 / 1.2 rng=[0.0 - 0.0]) P2:(42.8 / 1.2 rng=[0.0 - 0.0]) P3:(57.3 / 1.3 rng=[0.0 - 0.0]) P4:(71.1 / 1.2 rng=[0.0 - 0.0]) ERR:E12=6.4e-09 E21=1.1e-08 E23=2.6e-09 E32=6.4e-09 E34=2.8e-08 E43=9.2e-09)
6,7,134,51.551 Gbps,51.551 Gbps,4.139526e+12,118,2.759717e-11,20.5409129877454,BER (2.82e-11 / 7.2e-13) rng=[2.7e-11 - 2.9e-11])  SNR (20.8 /  0.6),13.666666666666666,PEAK (29=807 / 43=467 / 57=498 / 70=807)  VALEY (34=0 / 47=0 / 62=0),6.349937624788589e-08,PER: (P1:(28.9 / 1.2 rng=[0.0 - 0.0]) P2:(42.8 / 1.2 rng=[0.0 - 0.0]) P3:(57.3 / 1.3 rng=[0.0 - 0.0]) P4:(71.1 / 1.2 rng=[0.0 - 0.0]) ERR:E12=6.4e-09 E21=1.1e-08 E23=2.6e-09 E32=6.4e-09 E34=2.8e-08 E43=9.2e-09)
7,8,146,51.551 Gbps,51.551 Gbps,4.721779e+12,132,2.706498e-11,20.5409129877454,BER (2.81e-11 / 6.9e-13) rng=[2.7e-11 - 2.9e-11])  SNR (20.8 /  0.6),13.666666666666666,PEAK (29=807 / 43=467 / 57=498 / 70=807)  VALEY (34=0 / 47=0 / 62=0),6.349937624788589e-08,PER: (P1:(28.9 / 1.2 rng=[0.0 - 0.0]) P2:(42.8 / 1.2 rng=[0.0 - 0.0]) P3:(57.3 / 1.3 rng=[0.0 - 0.0]) P4:(71.1 / 1.2 rng=[0.0 - 0.0]) ERR:E12=6.4e-09 E21=1.1e-08 E23=2.6e-09 E32=6.4e-09 E34=2.8e-08 E43=9.2e-09)
8,9,156,51.551 Gbps,51.551 Gbps,5.212075e+12,143,2.718855e-11,20.5409129877454,BER (2.80e-11 / 7.4e-13) rng=[2.7e-11 - 2.9e-11])  SNR (20.8 /  0.6),13.666666666666666,PEAK (29=807 / 43=467 / 57=498 / 70=807)  VALEY (34=0 / 47=0 / 62=0),6.349937624788589e-08,PER: (P1:(28.9 / 1.2 rng=[0.0 - 0.0]) P2:(42.8 / 1.2 rng=[0.0 - 0.0]) P3:(57.3 / 1.3 rng=[0.0 - 0.0]) P4:(71.1 / 1.2 rng=[0.0 - 0.0]) ERR:E12=6.4e-09 E21=1.1e-08 E23=2.6e-09 E32=6.4e-09 E34=2.8e-08 E43=9.2e-09)
9,10,165,51.551 Gbps,51.551 Gbps,5.651837e+12,156,2.734897e-11,20.5409129877454,BER (2.79e-11 / 7.4e-13) rng=[2.7e-11 - 2.9e-11])  SNR (20.8 /  0.6),13.666666666666666,PEAK (29=807 / 43=467 / 57=498 / 70=807)  VALEY (34=0 / 47=0 / 62=0),6.349937624788589e-08,PER: (P1:(28.9 / 1.2 rng=[0.0 - 0.0]) P2:(42.8 / 1.2 rng=[0.0 - 0.0]) P3:(57.3 / 1.3 rng=[0.0 - 0.0]) P4:(71.1 / 1.2 rng=[0.0 - 0.0]) ERR:E12=6.4e-09 E21=1.1e-08 E23=2.6e-09 E32=6.4e-09 E34=2.8e-08 E43=9.2e-09)
