,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,57,25.77 Gbps,25.77 Gbps,2.193356e+11,1047007218,0.004152805,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x62AF_C4E2' CC='0x1_269B_3A68'),0.0,,0,
1,2,75,25.77 Gbps,25.77 Gbps,7.265742e+11,3246913558,0.0042302,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0xDE7E_5EB5' CC='0x2_92DB_B7FA'),0.0,,0,
2,3,96,25.77 Gbps,25.77 Gbps,1.229451e+12,5439838729,0.004212275,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x1_623A_EA42' CC='0x4_1B4E_4368'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
3,4,115,25.77 Gbps,25.77 Gbps,1.752134e+12,7536873280,0.004198182,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x1_E04F_C8CB' CC='0x5_976A_FF22'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
4,5,136,25.77 Gbps,25.77 Gbps,2.307781e+12,9807592892,0.004193129,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x2_67A5_295D' CC='0x7_2ADE_C7E7'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
5,6,154,25.77 Gbps,25.77 Gbps,2.709452e+12,11504150312,0.004194985,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x2_C445_1B54' CC='0x8_3D47_08B4'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
6,7,169,25.77 Gbps,25.77 Gbps,3.079000e+12,13034994539,0.004197593,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x3_2103_809C' CC='0x9_51B2_05AC'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
7,8,183,25.77 Gbps,25.77 Gbps,3.446853e+12,14607957094,0.004195879,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x3_7EAB_35C7' CC='0xA_68D1_7E95'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
8,9,197,25.77 Gbps,25.77 Gbps,3.839641e+12,16228536220,0.00419357,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x3_DFEF_AAEE' CC='0xB_8C45_C51E'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
9,10,212,25.77 Gbps,25.77 Gbps,4.216228e+12,17825745112,0.004196933,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x4_3F53_8CB3' CC='0xC_A4F7_8F75'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
10,11,227,25.77 Gbps,25.77 Gbps,4.584483e+12,19394367456,0.00420119,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x4_9C9E_E080' CC='0xD_B7C5_84C7'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
11,12,241,25.77 Gbps,25.77 Gbps,4.967224e+12,21021583504,0.004204862,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x4_FA1E_F57E' CC='0xE_CEAD_F9D6'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
12,13,256,25.77 Gbps,25.77 Gbps,5.337846e+12,22550213035,0.0041997,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x5_5913_0BD2' CC='0xF_E98D_F06C'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
13,14,270,25.77 Gbps,25.77 Gbps,5.725532e+12,24190981792,0.004201002,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x5_B8D4_63BE' CC='0x11_0563_3931'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
14,15,286,25.77 Gbps,25.77 Gbps,6.115822e+12,21553130199,0.004206773,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x6_1981_F04F' CC='0x12_1F0A_D43E'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
15,16,301,25.77 Gbps,25.77 Gbps,6.489037e+12,27446567300,0.00421104,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x6_7CA8_53FC' CC='0x13_3FC2_2C54'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
16,17,315,25.77 Gbps,25.77 Gbps,6.865456e+12,29076524985,0.004219353,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x6_DBB4_4633' CC='0x14_50D2_CE5C'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
17,18,330,25.77 Gbps,25.77 Gbps,7.281019e+12,30958283588,0.004225229,0.0,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x7_57AC_B86B' CC='0x15_B81E_9067'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
18,19,350,25.77 Gbps,25.77 Gbps,7.783581e+12,33071741350,0.004228766,19.90182927416825,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x7_D868_13FB' CC='0x17_30FF_0D3C'),5.0,PEAK (46=1173 / 51=1125)  VALEY (49),0,
19,20,371,25.77 Gbps,25.77 Gbps,8.332624e+12,35442065384,0.004230482,19.90182927416825,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x8_6388_712B' CC='0x18_C683_6BC4'),7.0,PEAK (46=2146 / 53=2029)  VALEY (49),0,
20,21,391,25.77 Gbps,25.77 Gbps,8.863305e+12,37763420181,0.004232931,19.90182927416825,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x8_E630_257E' CC='0x1A_4916_40F4'),7.0,PEAK (46=2146 / 53=2029)  VALEY (49),0,
21,22,411,25.77 Gbps,25.77 Gbps,9.373432e+12,39851476272,0.004231958,19.90182927416825,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x9_5FEC_693E' CC='0x1B_AF5F_214E'),7.0,PEAK (46=2146 / 53=2029)  VALEY (49),0,
22,23,427,25.77 Gbps,25.77 Gbps,9.745046e+12,41429269903,0.004237901,19.90182927416825,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0x9_BDF1_D3D2' CC='0x1C_BC77_061D'),7.0,PEAK (46=2146 / 53=2029)  VALEY (49),0,
23,24,441,25.77 Gbps,25.77 Gbps,1.011954e+13,38703909033,0.004236298,19.90182927416825,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0xA_192D_1BEA' CC='0x1D_CD03_53DA'),7.0,PEAK (46=2146 / 53=2029)  VALEY (49),0,
24,25,456,25.77 Gbps,25.77 Gbps,1.049928e+13,44630853726,0.004239023,19.90182927416825,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0xA_7BBC_F016' CC='0x1E_E8E2_E574'),7.0,PEAK (46=2146 / 53=2029)  VALEY (49),0,
25,26,470,25.77 Gbps,25.77 Gbps,1.087263e+13,46249947860,0.004242781,19.90182927416825,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0xA_DC15_08BD' CC='0x1F_FD25_F350'),7.0,PEAK (46=2146 / 53=2029)  VALEY (49),0,
26,27,485,25.77 Gbps,25.77 Gbps,1.124848e+13,47894284986,0.004246681,19.90182927416825,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0xB_3C66_EFC8' CC='0x21_14B3_DDB9'),7.0,PEAK (46=2146 / 53=2029)  VALEY (49),0,
27,28,500,25.77 Gbps,25.77 Gbps,1.163067e+13,49536304968,0.004248319,19.90182927416825,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0xB_9F9F_5D73' CC='0x22_32E2_DFB5'),7.0,PEAK (46=2146 / 53=2029)  VALEY (49),0,
28,29,515,25.77 Gbps,25.77 Gbps,1.201147e+13,51165537322,0.00425053,19.90182927416825,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0xB_028B_C577' CC='0x23_51EA_5F86'),7.0,PEAK (46=2146 / 53=2029)  VALEY (49),0,
29,30,529,25.77 Gbps,25.77 Gbps,1.239582e+13,52804551439,0.004249395,19.90182927416825,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0xC_648B_A1C4' CC='0x24_75B0_F740'),7.0,PEAK (46=2146 / 53=2029)  VALEY (49),0,
30,31,544,25.77 Gbps,25.77 Gbps,1.276023e+13,54320266749,0.004245312,19.90182927416825,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0xC_BEA0_E203' CC='0x25_8829_4D9F'),7.0,PEAK (46=2146 / 53=2029)  VALEY (49),0,
31,32,559,25.77 Gbps,25.77 Gbps,1.315230e+13,51601245876,0.004240292,19.90182927416825,LINK ('25.77 Gbps' R=25.77 Gbps LS='Locked' EC='0xD_1C3F_4757' CC='0x26_A6EE_F723'),7.0,PEAK (46=2146 / 53=2029)  VALEY (49),0,
