,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,69,28.207 Gbps,28.201 Gbps,2.513406e+11,0,2.878403e-12,0.0,  ,0.0,,0,
1,2,81,28.201 Gbps,28.201 Gbps,6.073873e+11,0,1.491992e-12,0.0,BER (2.88e-12 / nan) rng=[2.9e-12 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
2,3,91,28.201 Gbps,28.201 Gbps,9.384785e+11,0,9.859076e-13,0.0,BER (2.19e-12 / 9.8e-13) rng=[1.5e-12 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
3,4,103,28.207 Gbps,28.201 Gbps,1.269497e+12,0,7.443219e-13,0.0,BER (1.79e-12 / 9.8e-13) rng=[9.9e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
4,5,115,28.201 Gbps,28.207 Gbps,1.608159e+12,0,5.972265e-13,0.0,BER (1.53e-12 / 9.5e-13) rng=[7.4e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
5,6,127,28.207 Gbps,28.201 Gbps,1.925759e+12,0,4.961226e-13,0.0,BER (1.34e-12 / 9.2e-13) rng=[6.0e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
6,7,138,28.201 Gbps,28.207 Gbps,2.258407e+12,0,4.258847e-13,0.0,BER (1.20e-12 / 9.0e-13) rng=[5.0e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
7,8,150,28.201 Gbps,28.201 Gbps,2.597266e+12,0,3.731221e-13,0.0,BER (1.09e-12 / 8.7e-13) rng=[4.3e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
8,9,162,28.207 Gbps,28.207 Gbps,2.860589e+12,0,3.417448e-13,0.0,BER (9.99e-13 / 8.4e-13) rng=[3.7e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
9,10,170,28.207 Gbps,28.201 Gbps,3.101677e+12,0,3.156375e-13,0.0,BER (9.26e-13 / 8.2e-13) rng=[3.4e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
10,11,179,28.207 Gbps,28.201 Gbps,3.352067e+12,0,2.931376e-13,0.0,BER (8.65e-13 / 8.0e-13) rng=[3.2e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
11,12,187,28.201 Gbps,28.207 Gbps,3.602786e+12,0,2.728839e-13,0.0,BER (8.13e-13 / 7.7e-13) rng=[2.9e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
12,13,196,28.201 Gbps,28.207 Gbps,3.838743e+12,0,2.55946e-13,0.0,BER (7.68e-13 / 7.5e-13) rng=[2.7e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
13,14,205,28.201 Gbps,28.207 Gbps,4.084989e+12,0,2.410452e-13,0.0,BER (7.29e-13 / 7.4e-13) rng=[2.6e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
14,15,213,28.201 Gbps,28.207 Gbps,4.327931e+12,0,2.274658e-13,0.0,BER (6.94e-13 / 7.2e-13) rng=[2.4e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
15,16,222,28.201 Gbps,28.207 Gbps,4.566128e+12,0,2.158727e-13,0.0,BER (6.63e-13 / 7.0e-13) rng=[2.3e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
16,17,231,28.207 Gbps,28.207 Gbps,4.831809e+12,0,2.044079e-13,0.0,BER (6.35e-13 / 6.9e-13) rng=[2.2e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
17,18,240,28.201 Gbps,28.207 Gbps,5.056775e+12,0,1.950401e-13,0.0,BER (6.09e-13 / 6.7e-13) rng=[2.0e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
18,19,248,28.201 Gbps,28.207 Gbps,5.301993e+12,0,1.863268e-13,0.0,BER (5.86e-13 / 6.6e-13) rng=[2.0e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
19,20,257,28.201 Gbps,28.207 Gbps,5.559969e+12,0,1.775978e-13,0.0,BER (5.65e-13 / 6.5e-13) rng=[1.9e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
20,21,266,28.207 Gbps,28.207 Gbps,5.810085e+12,0,1.699957e-13,0.0,BER (5.46e-13 / 6.4e-13) rng=[1.8e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
21,22,275,28.207 Gbps,28.207 Gbps,6.066399e+12,0,1.632005e-13,0.0,BER (5.28e-13 / 6.3e-13) rng=[1.7e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
22,23,283,28.207 Gbps,28.207 Gbps,6.310550e+12,0,1.567717e-13,0.0,BER (5.12e-13 / 6.2e-13) rng=[1.6e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
23,24,292,28.201 Gbps,28.207 Gbps,6.560649e+12,0,1.508721e-13,0.0,BER (4.96e-13 / 6.1e-13) rng=[1.6e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
24,25,301,28.201 Gbps,28.201 Gbps,6.814275e+12,0,1.454792e-13,0.0,BER (4.82e-13 / 6.0e-13) rng=[1.5e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
25,26,310,28.207 Gbps,28.201 Gbps,7.041720e+12,0,1.40661e-13,0.0,BER (4.68e-13 / 5.9e-13) rng=[1.5e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
26,27,318,28.201 Gbps,28.207 Gbps,7.289371e+12,0,1.360282e-13,0.0,BER (4.56e-13 / 5.8e-13) rng=[1.4e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
27,28,327,28.201 Gbps,28.207 Gbps,7.535422e+12,0,1.317073e-13,0.0,BER (4.44e-13 / 5.7e-13) rng=[1.4e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
28,29,335,28.207 Gbps,28.207 Gbps,7.763691e+12,0,1.276801e-13,0.0,BER (4.33e-13 / 5.7e-13) rng=[1.3e-13 - 2.9e-12])  ,63.0,PEAK (18=928 / 81=903)  VALEY (33),0,
29,30,345,28.207 Gbps,28.201 Gbps,8.073681e+12,0,1.225099e-13,0.0,BER (4.22e-13 / 5.6e-13) rng=[1.3e-13 - 2.9e-12])  ,63.0,PEAK (18=1820 / 81=1742)  VALEY (33),0,
30,31,356,28.201 Gbps,28.201 Gbps,8.422304e+12,0,1.174764e-13,0.0,BER (4.12e-13 / 5.5e-13) rng=[1.2e-13 - 2.9e-12])  ,63.0,PEAK (18=1820 / 81=1742)  VALEY (33),0,
31,32,368,28.207 Gbps,28.201 Gbps,8.761780e+12,0,1.128634e-13,0.0,BER (4.03e-13 / 5.4e-13) rng=[1.2e-13 - 2.9e-12])  ,63.0,PEAK (18=1820 / 81=1742)  VALEY (33),0,
32,33,381,28.201 Gbps,28.207 Gbps,9.109323e+12,0,1.087539e-13,0.0,BER (3.94e-13 / 5.4e-13) rng=[1.1e-13 - 2.9e-12])  ,63.0,PEAK (18=1820 / 81=1742)  VALEY (33),0,
