,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,45,10.373 Gbps,10.376 Gbps,7.099990e+10,0,1.014407e-11,0.0,  ,0.0,,0,
1,2,57,10.376 Gbps,10.376 Gbps,1.914767e+11,0,4.538676e-12,0.0,BER (1.01e-11 / nan) rng=[1.0e-11 - 1.0e-11])  ,0.0,,0,
2,3,68,10.376 Gbps,10.376 Gbps,3.198856e+11,0,2.857337e-12,0.0,BER (7.34e-12 / 4.0e-12) rng=[4.5e-12 - 1.0e-11])  ,0.0,,0,
3,4,80,10.376 Gbps,10.373 Gbps,4.342487e+11,0,2.142405e-12,0.0,BER (5.85e-12 / 3.8e-12) rng=[2.9e-12 - 1.0e-11])  ,0.0,,0,
4,5,92,10.376 Gbps,10.373 Gbps,5.474812e+11,0,1.703315e-12,0.0,BER (4.92e-12 / 3.6e-12) rng=[2.1e-12 - 1.0e-11])  ,0.0,,0,
5,6,104,10.376 Gbps,10.376 Gbps,6.786128e+11,0,1.417926e-12,0.0,BER (4.28e-12 / 3.5e-12) rng=[1.7e-12 - 1.0e-11])  ,0.0,,0,
6,7,114,10.373 Gbps,10.373 Gbps,7.949310e+11,0,1.210488e-12,0.0,BER (3.80e-12 / 3.3e-12) rng=[1.4e-12 - 1.0e-11])  ,0.0,,0,
7,8,127,10.376 Gbps,10.376 Gbps,9.182335e+11,0,1.055157e-12,0.0,BER (3.43e-12 / 3.2e-12) rng=[1.2e-12 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
8,9,138,10.373 Gbps,10.376 Gbps,1.017575e+12,0,9.59922e-13,0.0,BER (3.13e-12 / 3.1e-12) rng=[1.1e-12 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
9,10,146,10.376 Gbps,10.373 Gbps,1.105832e+12,0,8.836911e-13,0.0,BER (2.89e-12 / 2.9e-12) rng=[9.6e-13 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
10,11,156,10.376 Gbps,10.376 Gbps,1.194472e+12,0,8.206569e-13,0.0,BER (2.69e-12 / 2.8e-12) rng=[8.8e-13 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
11,12,164,10.373 Gbps,10.376 Gbps,1.288558e+12,0,7.603189e-13,0.0,BER (2.52e-12 / 2.8e-12) rng=[8.2e-13 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
12,13,173,10.376 Gbps,10.376 Gbps,1.376512e+12,0,7.130671e-13,0.0,BER (2.37e-12 / 2.7e-12) rng=[7.6e-13 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
13,14,182,10.373 Gbps,10.373 Gbps,1.467483e+12,0,6.722789e-13,0.0,BER (2.25e-12 / 2.6e-12) rng=[7.1e-13 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
14,15,190,10.376 Gbps,10.376 Gbps,1.559522e+12,0,6.307607e-13,0.0,BER (2.13e-12 / 2.5e-12) rng=[6.7e-13 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
15,16,199,10.376 Gbps,10.376 Gbps,1.648807e+12,0,5.974337e-13,0.0,BER (2.03e-12 / 2.5e-12) rng=[6.3e-13 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
16,17,208,10.376 Gbps,10.373 Gbps,1.740375e+12,0,5.677801e-13,0.0,BER (1.94e-12 / 2.4e-12) rng=[6.0e-13 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
17,18,216,10.376 Gbps,10.376 Gbps,1.829418e+12,0,5.387749e-13,0.0,BER (1.86e-12 / 2.4e-12) rng=[5.7e-13 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
18,19,225,10.373 Gbps,10.376 Gbps,1.917368e+12,0,5.141671e-13,0.0,BER (1.79e-12 / 2.3e-12) rng=[5.4e-13 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
19,20,234,10.376 Gbps,10.376 Gbps,2.010708e+12,0,4.922791e-13,0.0,BER (1.72e-12 / 2.3e-12) rng=[5.1e-13 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
20,21,243,10.376 Gbps,10.376 Gbps,2.098997e+12,0,4.704573e-13,0.0,BER (1.66e-12 / 2.2e-12) rng=[4.9e-13 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
21,22,252,10.373 Gbps,10.376 Gbps,2.191393e+12,0,4.509488e-13,0.0,BER (1.60e-12 / 2.2e-12) rng=[4.7e-13 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
22,23,261,10.376 Gbps,10.376 Gbps,2.283271e+12,0,4.337445e-13,0.0,BER (1.55e-12 / 2.1e-12) rng=[4.5e-13 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
23,24,269,10.373 Gbps,10.376 Gbps,2.373620e+12,0,4.166082e-13,0.0,BER (1.50e-12 / 2.1e-12) rng=[4.3e-13 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
24,25,278,10.373 Gbps,10.376 Gbps,2.460817e+12,0,4.02231e-13,0.0,BER (1.46e-12 / 2.1e-12) rng=[4.2e-13 - 1.0e-11])  ,77.0,PEAK (11=1478 / 88=1582)  VALEY (16),0,
