,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,62,No link,25.77 Gbps,2.045770e+11,8923,1.0,0.0,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x2812' CC='0xCF20_6725'),0.0,,0,
1,2,80,No link,25.77 Gbps,6.813274e+11,25792,1.0,0.0,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x677C' CC='0x2_372A_996B'),0.0,,0,
2,3,99,No link,25.77 Gbps,1.134380e+12,33467,1.0,0.0,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x82BB' CC='0x3_9082_0364'),0.0,,0,
3,4,115,No link,25.77 Gbps,1.586161e+12,45914,1.0,0.0,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0xB35A' CC='0x4_DC8B_515D'),0.0,,0,
4,5,133,No link,25.77 Gbps,2.017646e+12,55399,1.0,8.602132656332307,LINK ('No link' R=25.781 Gbps LS='Not locked' EC='0xD867' CC='0x6_208A_E2A4'),0.0,,0,
5,6,151,No link,25.77 Gbps,2.465690e+12,58365,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0xED3C' CC='0x7_5D2F_A096'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
6,7,165,No link,25.77 Gbps,2.814004e+12,64315,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0xFB3B' CC='0x8_61BA_9700'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
7,8,178,No link,25.77 Gbps,3.154895e+12,73774,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x1_205E' CC='0x9_5E91_0483'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
8,9,191,No link,25.77 Gbps,3.503454e+12,91076,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x1_64DD' CC='0xA_64FE_266F'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
9,10,205,No link,25.77 Gbps,3.850540e+12,97442,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x1_84AC' CC='0xB_652D_71B4'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
10,11,218,No link,25.77 Gbps,4.193391e+12,110670,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x1_BF1C' CC='0xC_62C4_DE09'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
11,12,231,No link,25.77 Gbps,4.523266e+12,125502,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x1_EA3E' CC='0xD_5A1C_12F4'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
12,13,245,No link,25.77 Gbps,4.881833e+12,130760,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x2_0021' CC='0xE_60D7_C3A6'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
13,14,258,No link,25.77 Gbps,5.216830e+12,132305,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x2_05F1' CC='0xF_5EA2_2C7B'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
14,15,271,No link,25.77 Gbps,5.558139e+12,146544,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x2_4495' CC='0x10_602D_955F'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
15,16,285,No link,25.77 Gbps,5.914997e+12,153502,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x2_5C17' CC='0x11_6850_9BDA'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
16,17,298,No link,25.77 Gbps,6.258846e+12,174739,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x2_B2E5' CC='0x12_65A8_E7ED'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
17,18,312,No link,25.77 Gbps,6.601330e+12,185203,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x2_D3E8' CC='0x13_6966_13BC'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
18,19,325,No link,25.77 Gbps,6.941706e+12,190052,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x2_E664' CC='0x14_6580_EB1D'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
19,20,340,No link,25.77 Gbps,7.358848e+12,195917,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x2_FD4D' CC='0x15_B843_0C5F'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
20,21,357,No link,25.77 Gbps,7.825493e+12,201409,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x3_13EA' CC='0x17_00DE_5FC2'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
21,22,376,No link,25.77 Gbps,8.303489e+12,209391,1.0,8.602132656332307,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x3_31EF' CC='0x18_6ED3_9A63'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
22,23,395,No link,25.77 Gbps,8.774273e+12,213223,1.0,10.512155687539309,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x3_4556' CC='0x19_C6F7_654C'),3.0,PEAK (48=1937 / 51=2135)  VALEY (49),0,
23,24,412,No link,25.77 Gbps,9.222761e+12,224673,1.0,10.512155687539309,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x3_7483' CC='0x1B_23ED_64A7'),3.0,PEAK (48=3928 / 51=4139)  VALEY (49),0,
24,25,428,No link,25.77 Gbps,9.611947e+12,232314,1.0,10.512155687539309,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x3_9351' CC='0x1C_2955_E6F8'),3.0,PEAK (48=3928 / 51=4139)  VALEY (49),0,
25,26,442,No link,25.77 Gbps,9.952238e+12,246749,1.0,10.512155687539309,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x3_C3DD' CC='0x1D_26F5_B761'),3.0,PEAK (48=3928 / 51=4139)  VALEY (49),0,
26,27,455,No link,25.77 Gbps,1.029442e+13,262751,1.0,10.512155687539309,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x4_09B4' CC='0x1E_2840_7B32'),3.0,PEAK (48=3928 / 51=4139)  VALEY (49),0,
27,28,468,No link,25.77 Gbps,1.063491e+13,281371,1.0,10.512155687539309,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x4_4C43' CC='0x1F_2259_49DF'),3.0,PEAK (48=3928 / 51=4139)  VALEY (49),0,
28,29,481,No link,25.77 Gbps,1.097916e+13,287868,1.0,10.512155687539309,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x4_647C' CC='0x20_25F2_8A9C'),3.0,PEAK (48=3928 / 51=4139)  VALEY (49),0,
29,30,495,No link,25.77 Gbps,1.132737e+13,291776,1.0,10.512155687539309,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x4_73C0' CC='0x21_258F_695F'),3.0,PEAK (48=3928 / 51=4139)  VALEY (49),0,
30,31,508,No link,25.77 Gbps,1.166967e+13,295910,1.0,10.512155687539309,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x4_83E6' CC='0x22_29DB_0427'),3.0,PEAK (48=3928 / 51=4139)  VALEY (49),0,
