,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,71,No link,53.109 Gbps,3.827218e+11,0,1.0,0.0,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0xCB86_B5E2'),0.0,,0,
1,2,87,No link,53.109 Gbps,1.263750e+12,0,1.0,0.0,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0x2_099E_F308'),0.0,,0,
2,3,104,No link,53.109 Gbps,2.130289e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x3_4BA1_416B'),0.0,,0,
3,4,121,No link,53.109 Gbps,3.024170e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x4_A1B6_CC02'),0.0,,0,
4,5,138,No link,53.121 Gbps,3.898939e+12,0,1.0,0.0,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0x5_E9BD_8B1F'),0.0,,0,
5,6,155,No link,53.121 Gbps,4.761138e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x7_2667_F7C1'),1.6666666666666667,PEAK (47=1936 / 48=1936 / 51=1936 / 52=1936)  VALEY (47=187 / 50=1774 / 51=1983),0,
6,7,168,No link,53.109 Gbps,5.414810e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x8_0BC6_C95C'),1.6666666666666667,PEAK (47=1936 / 48=1936 / 51=1936 / 52=1936)  VALEY (47=187 / 50=1774 / 51=1983),0,
7,8,180,No link,53.109 Gbps,6.066905e+12,0,1.0,0.0,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0x8_FBF0_7A3B'),1.6666666666666667,PEAK (47=1936 / 48=1936 / 51=1936 / 52=1936)  VALEY (47=187 / 50=1774 / 51=1983),0,
8,9,192,No link,53.121 Gbps,6.729455e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x9_EE52_A43E'),1.6666666666666667,PEAK (47=1936 / 48=1936 / 51=1936 / 52=1936)  VALEY (47=187 / 50=1774 / 51=1983),0,
9,10,204,No link,53.109 Gbps,7.377299e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0xA_E389_056B'),1.6666666666666667,PEAK (47=1936 / 48=1936 / 51=1936 / 52=1936)  VALEY (47=187 / 50=1774 / 51=1983),0,
10,11,216,No link,53.109 Gbps,8.034871e+12,0,1.0,0.0,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0xB_DDEE_1A65'),1.6666666666666667,PEAK (47=1936 / 48=1936 / 51=1936 / 52=1936)  VALEY (47=187 / 50=1774 / 51=1983),0,
11,12,229,No link,53.109 Gbps,8.692007e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0xC_D747_714A'),1.6666666666666667,PEAK (47=1936 / 48=1936 / 51=1936 / 52=1936)  VALEY (47=187 / 50=1774 / 51=1983),0,
12,13,241,No link,53.109 Gbps,9.343663e+12,0,1.0,0.0,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0xD_CAB3_099B'),1.6666666666666667,PEAK (47=1936 / 48=1936 / 51=1936 / 52=1936)  VALEY (47=187 / 50=1774 / 51=1983),0,
13,14,253,No link,53.109 Gbps,1.001657e+13,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0xE_C524_1F7A'),1.6666666666666667,PEAK (47=1936 / 48=1936 / 51=1936 / 52=1936)  VALEY (47=187 / 50=1774 / 51=1983),0,
