,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,57,No link,25.77 Gbps,1.878030e+11,135,1.0,0.0,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x87' CC='0xBEDD_0DD6'),0.0,,0,
1,2,74,No link,25.77 Gbps,6.570805e+11,693,1.0,0.0,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x2B5' CC='0x2_2964_D26B'),0.0,,0,
2,3,92,No link,25.77 Gbps,1.113566e+12,1942,1.0,0.0,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x796' CC='0x3_76A0_C5A0'),0.0,,0,
3,4,110,No link,25.77 Gbps,1.585903e+12,2661,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0xA65' CC='0x4_DF84_C951'),0.0,,0,
4,5,130,No link,25.77 Gbps,2.061863e+12,2945,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0xB81' CC='0x6_39ED_9299'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
5,6,148,No link,25.77 Gbps,2.507538e+12,4606,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x11FE' CC='0x7_7A97_A78E'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
6,7,161,No link,25.77 Gbps,2.847589e+12,4606,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x11FE' CC='0x8_7AE4_EEC1'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
7,8,174,No link,25.77 Gbps,3.191213e+12,4606,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x11FE' CC='0x9_7381_CD32'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
8,9,187,No link,25.77 Gbps,3.534935e+12,5716,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x1654' CC='0xA_7B5F_9A1E'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
9,10,201,No link,25.77 Gbps,3.884229e+12,7736,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x234C' CC='0xB_7C4E_B1D8'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
10,11,214,No link,25.77 Gbps,4.224930e+12,9036,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x234C' CC='0xC_7EC5_E6FB'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
11,12,228,No link,25.77 Gbps,4.566879e+12,11525,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x2D05' CC='0xD_7A83_5C40'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
12,13,241,No link,25.77 Gbps,4.917287e+12,12270,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x2FEE' CC='0xE_7CC1_42E4'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
13,14,254,No link,25.77 Gbps,5.250067e+12,13737,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x35A9' CC='0xF_77BE_ED6D'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
14,15,268,No link,25.77 Gbps,5.609658e+12,14514,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x38B2' CC='0x10_8501_2815'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
15,16,282,No link,25.77 Gbps,5.968527e+12,16243,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x411B' CC='0x11_8E84_17DC'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
16,17,295,No link,25.77 Gbps,6.324438e+12,17515,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x446B' CC='0x12_937C_E35F'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
17,18,309,No link,25.77 Gbps,6.667523e+12,18864,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x49B0' CC='0x13_9770_743B'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
18,19,322,No link,25.77 Gbps,7.003372e+12,19099,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x4A9B' CC='0x14_8FB2_469A'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
19,20,339,No link,25.77 Gbps,7.464064e+12,19537,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x4C51' CC='0x15_FD76_C173'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
20,21,356,No link,25.77 Gbps,7.936800e+12,20506,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x501A' CC='0x17_5917_5D48'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
21,22,376,No link,25.77 Gbps,8.438353e+12,20506,1.0,8.121220694192452,LINK ('No link' R=25.77 Gbps LS='Not locked' EC='0x501A' CC='0x18_CCF6_F647'),3.0,PEAK (48=1438 / 51=1376)  VALEY (50),0,
