,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR,Link Status,EYE-Opening,Histogram,PER,PER Statistics
0,1,71,No link,53.109 Gbps,4.616132e+11,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0xDD59_C44F'),0.0,,0,
1,2,87,No link,53.109 Gbps,1.350973e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x2_28D3_7F15'),0.0,,0,
2,3,103,No link,53.121 Gbps,2.176927e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x3_6AA5_3CD6'),0.0,,0,
3,4,120,No link,53.109 Gbps,3.079166e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x4_B96B_2FC2'),1.6666666666666667,PEAK (47=2091 / 48=2091 / 51=2091 / 52=2091)  VALEY (47=459 / 50=1355 / 51=1858),0,
4,5,137,No link,53.121 Gbps,3.953232e+12,0,1.0,0.0,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0x5_FE7F_2F27'),1.6666666666666667,PEAK (47=2091 / 48=2091 / 51=2091 / 52=2091)  VALEY (47=459 / 50=1355 / 51=1858),0,
5,6,154,No link,53.109 Gbps,4.839592e+12,0,1.0,0.0,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0x7_3D68_298B'),1.6666666666666667,PEAK (47=2091 / 48=2091 / 51=2091 / 52=2091)  VALEY (47=459 / 50=1355 / 51=1858),0,
6,7,167,No link,53.109 Gbps,5.493014e+12,0,1.0,0.0,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0x8_24CD_F16B'),1.6666666666666667,PEAK (47=2091 / 48=2091 / 51=2091 / 52=2091)  VALEY (47=459 / 50=1355 / 51=1858),0,
7,8,179,No link,53.121 Gbps,6.144981e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0x9_1357_C486'),1.6666666666666667,PEAK (47=2091 / 48=2091 / 51=2091 / 52=2091)  VALEY (47=459 / 50=1355 / 51=1858),0,
8,9,191,No link,53.121 Gbps,6.803974e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0xA_0A6D_0DCE'),1.6666666666666667,PEAK (47=2091 / 48=2091 / 51=2091 / 52=2091)  VALEY (47=459 / 50=1355 / 51=1858),0,
9,10,203,No link,53.121 Gbps,7.435449e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0xA_FD78_5AB5'),1.6666666666666667,PEAK (47=2091 / 48=2091 / 51=2091 / 52=2091)  VALEY (47=459 / 50=1355 / 51=1858),0,
10,11,215,No link,53.109 Gbps,8.097480e+12,0,1.0,0.0,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0xB_F715_A32B'),1.6666666666666667,PEAK (47=2091 / 48=2091 / 51=2091 / 52=2091)  VALEY (47=459 / 50=1355 / 51=1858),0,
11,12,228,No link,53.109 Gbps,8.759271e+12,0,1.0,0.0,LINK ('No link' R=53.109 Gbps LS='Not locked' EC='0x0' CC='0xC_EFEF_7179'),1.6666666666666667,PEAK (47=2091 / 48=2091 / 51=2091 / 52=2091)  VALEY (47=459 / 50=1355 / 51=1858),0,
12,13,240,No link,53.109 Gbps,9.405899e+12,0,1.0,0.0,LINK ('No link' R=53.121 Gbps LS='Not locked' EC='0x0' CC='0xD_E184_3BD1'),1.6666666666666667,PEAK (47=2091 / 48=2091 / 51=2091 / 52=2091)  VALEY (47=459 / 50=1355 / 51=1858),0,
